id,br,t,dsc,amt,ccy,cluster_id,link,tdsc,m,mno,ptyp,cn,vrm,stg,rs,ws,bt,it,wd,ln,ht,wt,sc,mt,col,ff
products_4_20564967,M51,MSI GF GT 710 2GB GDDR3 64-BIT SFF LP,Enhance your entire PC experience with the MSI NVIDIA GeForce® GT 710 2GB GDDR3 Graphics Card. It features 2GB of GDDR3 memory for better performance compared to integrated graphics.,"1 314,92",ZAR,1199424,http://brandagent.co.za/product/msi-gf-gt-710-2gb-gddr3-64-bit-sff-lp,MSI GF GT 710 2GB GDDR3 64-BIT SFF LP. Description: Enhance your entire PC experience with the MSI NVIDIA GeForce® GT 710 2GB GDDR3 Graphics Card. It features 2GB of GDDR3 memory for better performance compared to integrated graphics.,GF GT 710 2GB GDDR3 64-BIT SFF LP,,GPU,,,,,,,,,,,,,GDDR3,,
products_4_38438912,Zotac,,"Skjermkort, PCI-Express 4.0, 24GB Ampere GDDR6X,",18499.0,NOK,1207612,https://www.komplett.no/product/1168400/datautstyr/pc-komponenter/skjermkort/zotac-geforce-rtx-3090-trinity,"ZOTAC GeForce RTX 3090 Trinity. Description: Skjermkort, PCI-Express 4.0, 24GB GDDR6X, Ampere",GeForce RTX 3090,,,,22.35,,,,PCIe 4.0,,,,,,,6DDRGX,,
products_4_1414453,Corsair,CORSAIR FORCE SERIES MP600 500GB M.2 PCIe GEN 4 NVME SSD,"CSSD-F500GBMP600Force Series Gen.4 PCIe MP600 500GB NVMe M.2 SSDThe CORSAIR Force MP600 Gen4 PCIe x4 NVMe M.2 SSD provides extreme storage performance, using Gen4 PCIe technology toachieve blazing fast sequential read speeds of up to 4,950MB/s.SSDApplicationApplication Consumer = ClientForm Factor*M.2 2280 Voltage = 3.3V, +/- 5%Interface*PCIe Gen 4.0 x4Endurance (TBW)1,800 TBWOperating Temperature0°C to +70°CPower Consumption (W)1.1W Power Consumption active = 6.5W AverageShock1500 GEncryption SupportAES 256-bit EncryptionStorage Temperature-40°C to +85°CMax Random Read QD32 (IOMeter)Up to 680k IOPSMax Random Write QD32 (IOMeter)Up to 600k IOPSMax Sequential Write (CDM)Up to 4,250MB/sNAND Technology3D TLC NANDOperating Humidity90% RH (40° C)SSD Smart SupportYesStorage Humidity93% RH (40° C)TBW (Total Bytes Written)1800Unformatted Capacity500GBVibration20Hz~80Hz/1.52mm, 80Hz~2000Hz/20GMTBF (hours)1,700,000 Hours DEVSLP = PS4 < 1.65mW*Warranty3 YearsNote**Price, feature and specifications are subject to change without notice.",11750.0,INR,1214750,https://www.pcstudio.in/product/corsair-force-series-mp600-500gb-m-2-pcie-gen-4-ssd,"CORSAIR FORCE SERIES MP600 500GB M.2 PCIe GEN 4 NVME SSD. Description: CSSD-F500GBMP600Force Series Gen.4 PCIe MP600 500GB NVMe M.2 SSDThe CORSAIR Force MP600 Gen4 PCIe x4 NVMe M.2 SSD provides extreme storage performance, using Gen4 PCIe technology toachieve blazing fast sequential read speeds of up to 4,950MB/s.SSDApplicationApplication Consumer = ClientForm Factor*M.2 2280 Voltage = 3.3V, +/- 5%Interface*PCIe Gen 4.0 x4Endurance (TBW)1,800 TBWOperating Temperature0°C to +70°CPower Consumption (W)1.1W Power Consumption active = 6.5W AverageShock1500 GEncryption SupportAES 256-bit EncryptionStorage Temperature-40°C to +85°CMax Random Read QD32 (IOMeter)Up to 680k IOPSMax Random Write QD32 (IOMeter)Up to 600k IOPSMax Sequential Write (CDM)Up to 4,250MB/sNAND Technology3D TLC NANDOperating Humidity90% RH (40° C)SSD Smart SupportYesStorage Humidity93% RH (40° C)TBW (Total Bytes Written)1800Unformatted Capacity500GBVibration20Hz~80Hz/1.52mm, 80Hz~2000Hz/20GMTBF (hours)1,700,000 Hours DEVSLP = PS4 < 1.65mW*Warranty3 YearsNote**Price, feature and specifications are subject to change without notice.",FORCE SERIES MP600,CSSD-F500GBMP600,SSD,,,,,4.25,,,,,,,,,,
products_4_64798645,Western Digital,Western Digital WD Gold 6 To,"Disque dur 3.5"" - 7200 tpm - 256 Mo - SATA III - Bulk",337.91,S8D,1222741,https://www.topachat.com/pages/detail2_cat_est_micro_puis_rubrique_est_wdi_sata_puis_ref_est_in20005231.html,"Western Digital WD Gold 6 To. Description: Disque dur 3.5"" - 7200 tpm - 256 Mo - SATA III - Bulk",WD Gold,,,,,"6,000.0 GB",,,,SATA III,,,,,3.5-inch SATA,,,3.5-inc
products_4_64315121,Hewlett Packard Enterprise,Dysk HPE MSA 1.2TB 12G SAS 10K SFF 2.5inch HDD,"HPE Enterprise 1.2 Terabyte - hot-swap - 2,5\"" x SFF - SAS 12Gb/s - 10000 obr/min",1121.17,PLN,12239486,https://it-broker24.pl/dyski-twarde/dyski-twarde-wewnetrzne/dyski-hp-enterprise/dysk-hpe-msa-1-2tb-12g-sas-10k-sff-2-5inch-hdd-detail,"Dysk HPE MSA 1.2TB 12G SAS 10K SFF 2.5inch HDD. Description: HPE Enterprise 1.2 TB - hot-swap - 2,5\"" x SFF - SAS 12Gb/s - 10000 obr/min",,,HDD,,,1200000,,,SA,SAS,,,,,2.5-inch SA,,,
products_4_8389373,Qshx,ASUS GeForce RTX 3080 TUF,"Skjermkort, PCI-Express 4.0, 10GB GDDR6X, Ampere",8000.0,N0K,1227380,https://www.komplett.no/product/1168358/datautstyr/pc-komponenter/skjermkort/asus-geforce-rtx-3080-tuf-gaming,"ASUS GeForce RTX 3080 TUF GAMING. Description: Skjermkort, PCI-Express 4.0, 10GB GDDR6X, Ampere",GeForce RTX 3080 TUF GAMING,,,GeForce RTX 3080,"10,000 MB",,,,PCIe 4.0,,,,,,,,,
products_4_84234838,,ASUS ASUS GT710-SL-1GD5,"ASUS GT71o-SL-1GD5, GeForce GT 710, 1 GB, GDDR5, 33 Bit, 2560 x 1600 Pixels, PCI Express x16 3.0",57.98,EUR,1246758,https://www.xxldeals.com/asus-gt710-sl-1gd5.html,"ASUS ASUS GT710-SL-1GD5. Description: ASUS GT710-SL-1GD5, GeForce GT 710, 1 GB, GDDR5, 32 Bit, 2560 x 1600 Pixels, PCI Express x16 2.0",GT710-SL-1GD5,GT710-SL-1GD5,GPU,,1.0,,,,PCI Express x16,,,,,,,,,
products_4_32608895,Crucial,Crucial 1TB P1 NVME M.2 SSD (CT1000P1SSD8) (Local Warranty 5years w/Convergent),Warranty Local 5 Years with : Distributor - Convergent / Ingram Micro,188.0,SGD,1250921,https://www.allstars.com.sg/crucial-1tb-p1-nvme-m-2-ssd-ct1000p1ssd8-local-warranty-5years-w-convergent,Crucial 1TB P1 NVME M.2 SSD (CT1000P1SSD8) (Local Warranty 5years w/Convergent). Description: Warranty : 5 Years with Local Distributor - Convergent / Ingram Micro,,CT1000P1SSD8,SSD,,,931.32,,,,NVME,,,,,M.,,,M.2 2280
products_4_72004049,5omsung,Samsung Portable SSD T7 MU-PC2T0Hsolid state drive - 2 TB - USB 3.2 Gen 2,"External storage, evolvedTransfer in a flashSecure with a touch",421.26,GBP,1252792,https://www.ballicom.co.uk/samsung-mu-pc2t0h-ww-.p1488035.html,"Samsung Portable SSD T7 MU-PC2T0Hsolid state drive - 2 TB - USB 3.2 Gen 2. Description: External storage, evolvedTransfer in a flashSecure with a touch",Portable SSD T7,,,,,2000.0,,,,,,,,,,,,
products_4_29939200,Seagate,Seagate 2TB Game Drive for PS4 Black,"The Seagate Game Drive serves as an upgrade to the existing hard drive in your PS4, allowing you to save more data. It comes with a 2TB capacity for storing 50+ games to play at anytime on your gaming console. It has USB 3.0 speeds for playing your games at high speeds.",,AUD,1255371,https://www.officeworks.com.au/shop/officeworks/p/seagate-2tb-game-drive-for-ps4-black-sgps42tb?cm_sp=all:best-products:::10-hard-drives:ps4,"Seagate 2TB Game Drive for PS4 Black. Description: The Seagate Game Drive serves as an upgrade to the existing hard drive in your PS4, allowing you to save more data. It comes with a 2TB capacity for storing 50+ games to play at anytime on your gaming console. It has USB 3.0 speeds for playing your games at high speeds.",Game Drive for PS4,,,,,,,,USB 3.0,,,,,,,,Nlavl,
products_4_15633031,,"300GB Exos 15E900 ST300MP0106, 15000 RPM, SAS 12Gb/s, 512n/4Kn, 256MB cache, 2.5-Inch HDD","300GB Exos 15E900 ST300MP0106, 15000 RPM, SAS 12Gb/s, 512n/4Kn, 256MB cache, 2.5-Inch HDD",204.73,USD,1281060,https://www.avadirect.com/300GB-Exos-15E900-ST300MP0106-15000-RPM-SAS-12Gb-s-512n-4Kn-256MB-cache-2-5-Inch-HDD/Product/10914915,"300GB Exos 15E900 ST300MP0106, 15000 RPM, SAS 12Gb/s, 512n/4Kn, 256MB cache, 2.5-Inch HDD. Description: 300GB Exos 15E900 ST300MP0106, 15000 RPM, SAS 12Gb/s, 512n/4Kn, 256MB cache, 2.5-Inch HDD",Exos 15E900,,,,,279.40 GiB,,,SAS,SAS,,,,,2.5-inch SATA,,,2.5-inch
products_4_63400558,MSI,MSI PCIE16 GT710 1GB GDDR3/GT 710 1GD3H LP VIDEO KARTE,All Solid Capacitors10 years ultra-long lifetime (under full load).Lower temperature and higher efficiency.Extreme low ESR.Noise FreeLarge heat sink covers the area of GPU and memory.Providing the best environment for gaming and multimedia.Low Profile DesignLow profile design saves more spaces.User can build slim or smaller system easier.Afterburner Overclocking UtilitySupport in-game video recording.Support wireless control by android/iOS handheld devices.Support built-in DX12 effect test.SpecificationChipsetNVIDIA GeForce GT 710Graphics memory size1 GBMemory bus64 bitGraphics connectorPCIE 2.0 16xGraphics memory typeGDDR3Memory clock1600 MHzGPU clock954 MHzMax resolution4096x2160Cooling systemHeatsink (passive)Input/Output connectors15pin D-sub1DVI1HDMI1Shipping box quantity20Unit Brutto Volume0.002822 cubmUnit Net Weight0.178 kgUnit Gross Weight0.475 kg,44.9,,1281989,https://elbox.lv/msi-pcie16-gt710-1gb-gddr3-gt-710-1gd3h-lp-video-karte.40701.pd,MSI PCIE16 GT710 1GB GDDR3/GT 710 1GD3H LP VIDEO KARTE. Description: All Solid Capacitors10 years ultra-long lifetime (under full load).Lower temperature and higher efficiency.Extreme low ESR.Noise FreeLarge heat sink covers the area of GPU and memory.Providing the best environment for gaming and multimedia.Low Profile DesignLow profile design saves more spaces.User can build slim or smaller system easier.Afterburner Overclocking UtilitySupport in-game video recording.Support wireless control by android/iOS handheld devices.Support built-in DX12 effect test.SpecificationChipsetNVIDIA GeForce GT 710Graphics memory size1 GBMemory bus64 bitGraphics connectorPCIE 2.0 16xGraphics memory typeGDDR3Memory clock1600 MHzGPU clock954 MHzMax resolution4096x2160Cooling systemHeatsink (passive)Input/Output connectors15pin D-sub1DVI1HDMI1Shipping box quantity20Unit Brutto Volume0.002822 cubmUnit Net Weight0.178 kgUnit Gross Weight0.475 kg,GT 710 1GD3H LP PCIE16 video card with 1GB GDDR3 memory,,GPU,GeForce GT 710,,,,,PCI Exprcss xl6,,,,,,,GDDR3,,Low Profile
products_4_54595497,Seagate Technology,"Seagate 3.5\"" 2TB SAS 12Gb/s 7.2K RPM 128MB Makara BP (512N)","Seagate 3.5\"" 2TB SAS 12Gb/s 7.2K RPM Hard Drive",,,1283253,https://www.bostonindia.in/products/ST2000NM0045.aspx?utm_source=rss&utm_medium=syndication&utm_campaign=rss,"Seagate 3.5\"" 2TB SAS 12Gb/s 7.2K RPM 128MB Makara BP (512N). DeScription: Seagate 3.5\"" 2TB SAS 12Gb/s 7.2K RPM Hard Drive",BP Makara,,HDD,,,2000.0 GB,,,SAS,,,,,,3.5-inch SAS,,,3.5-inch
products_4_66415332,EVGA,"EVGA GT 710 2GB DDR3 64bit Single Slot, Dual DVI 02G-P3-2717-KR","Make your entire PC experience faster with the EVGA GeForce GT 710 dedicated graphics card. Now, you can enjoy up to 10x better performance than integrated graphics in all your PC multimedia applicafions. Take on modefn games with advanced and reliable dedicated graphics. 80% faster performance than integrated graphics means a rich and smooth gaming experience. Plus, get the powdr to drive up to three HD displays with a single card. Geforce gt means speed, stability, and industry leading NVIDIA",71.00,USD,1283978,https://www.orion-web.net/rnwp/1521/evga-gt-710-2gb-ddr3-64bit-single-slot-dual-dvi-02g-p3-2717-kr,"EVGA GT 710 2GB DDR3 64bit Single Slot, Dual DVI 02G-P3-2717-KR. Description: Make your entire PC experience faster with the EVGA GeForce GT 710 dedicated graphics card. Now, you can enjoy up to 10x better performance than integrated graphics in all your PC multimedia applications. Take on modern games with advanced and reliable dedicated graphics. 80% faster performance than integrated graphics means a rich and smooth gaming experience. Plus, get the power to drive up to three HD displays with a single card. Geforce gt means speed, stability, and industry leading NVIDIA",GT 710,02G-P3-2717-KR,GPU,GeForce GT 710,2000,,,,,,,,,,,DDR3,,Single S lot
products_4_54530409,Western Digital,"Western Digital WDS200T2B0B WD Blue 3D NAND 2TB M.2 SSD,SATA","Crucial P1 2TB 3D NAND NVMe PCIe M.2 SSDSPECIFICATIONS:Life Cycle - NewSSD Series - P1Warranty - Manufacturer's 5 Year LimitedForm Factor - m2_2280Sequential Read - 2000 MB/sCapacity - 2TBSequential Write - 1700 MB/sInterface - PCIe G3 1x4 / NVMeSpecs - 2TB M.2 SSD • PCIe NVMe Gen 3 • 2,000 MB/s Read, 1,700 MB/s Write",381.90,EUR,1284392,https://www.umart.com.au/Crucial-P1-2TB-3D-NAND-NVMe-PCIe-M-2-SSD_55856G.html,"Western Digital WDS200T2B0B WD Blue 3D NAND 2TB M.2 SSD,SATA. Description: Crucial P1 2TB 3D NAND NVMe PCIe M.2 SSDSPECIFICATIONS:Life Cycle - NewSSD Series - P1Warranty - Manufacturer's 5 Year LimitedForm Factor - m2_2280Sequential Read - 2000 MB/sCapacity - 2TBSequential Write - 1700 MB/sInterface - PCIe G3 1x4 / NVMeSpecs - 2TB M.2 SSD • PCIe NVMe Gen 3 • 2,000 MB/s Read, 1,700 MB/s Write",WD Blue 3D NAND,WDS200T2B0B,SSD,,,"1,862.65 GiB",2000.0,1700.0,,,,,,,M.2,,,M.2 2280
products_4_29276292,,"CORSAIR - Force Series MP510 480GB M.2 SSD PCIe Gen3 x4, M.2 NVMe, up to 3480/2000MB/s read/write","CORSAIR Force Series MP510 480GB M.2 SSD PCIe Gen3 x4, M.2 NVMe, up to 3480/ 2000MB/ s read/ write (CSSD-F480GBMP510) - Läshastighet: 3.48GB/s - Skrivhastighet: 2GB/s - Gränssnitt: PCI Express 3.0 - Formfaktor: M.2 - Kapacitet: 480GB",,,1292835,https://www.dindator.se/corsair-force-series-mp510-480gb/cat-p/c0/p10417580,"CORSAIR - Force Series MP510 480GB M.2 SSD PCIe Gen3 x4, M.2 NVMe, up to 3480/2000MB/s read/write. Description: CORSAIR Force Series MP510 480GB M.2 SSD PCIe Gen3 x4, M.2 NVMe, up to 3480/ 2000MB/ s read/ write (CSSD-F480GBMP510) - Läshastighet: 3.48GB/s - Skrivhastighet: 2GB/s - Gränssnitt: PCI Express 3.0 - Formfaktor: M.2 - Kapacitet: 480GB",Force Series MP510,CSSD-F480GBMP510,SSD,,,480.0,,,PCI Express x4,,,,,,M.2,,,M.2 2280
products_4_2901501,Zotac,ZOTAC GeForce GTX 1660 SUPER Twin Fan,"Grafikkort, PCI-Express 3.0, 6GB GDDR6, Turing",1999.0,DKK,1293412,https://www.komplett.dk/product/1140178/hardware/pc-komponenter/grafikkort/zotac-geforce-gtx-1660-super-twin-fan,"ZOTAC GeForce GTX 1660 SUPER Twin Fan. Description: Grafikkort, PCI-Express 3.0, 6GB GDDR6, Turing",GeForce GTX 1660 Twin Fan,,GPU,,,,,,PCI Express x16,,,,,,,,,
products_4_20608222,Samsung,Samsung 860 EVO V-NAND SSD 500GB 2.5SATA MZ-76E500BW,"The SSD to trustThe newest edition to the world’s best-selling* SATA SSD series, the Samsung 860 EVO. Specially designed for mainstream PCs and laptops, with the latest V-NAND and a robust algorithm-based controller, this fast and reliable SSD comes in a wide range of compatible form factors and capacities.Enhanced performanceSpeeds are more consistent, even with heavy workloads and multi-tasks. The 860 EVO performs at sequential writes up to 520 MB/s* with Intelligent TurboWrite technology, and sequential reads up to 550 MB/s. The TurboWrite buffer size* is upgraded from 12 GB to 78 GB for faster file transfer.Boosted enduranceSafely store and render large sized 4K videos and 3D data used by the latest applications, up to 8x higher TBW (Terabytes Written)* than the previous 850 EVO. The latest V-NAND technology gives you up to 2,400 TBW, or is backed by a 5-year limited warranty.*Smart compatibilityBenefit from faster, more fluid communication with your host system. The refined ECC* algorithm and a new MJX controller generate higher speeds, and the improved queued trim enhances Linux compatibility. Our advanced engineering makes the 860 EVO more compatible with your computing system.",131.34,,1295612,https://www.auditech.com.au/samsung-860-evo-v-nand-ssd-500gb-sata-mz-76e500bw,"Samsung 860 EVO V-NAND SSD 500GB 2.5SATA MZ-76E500BW. Description: The SSD to trustThe newest edition to the world’s best-selling* SATA SSD series, the Samsung 860 EVO. Specially designed for mainstream PCs and laptops, with the latest V-NAND and a robust algorithm-based controller, this fast and reliable SSD comes in a wide range of compatible form factors and capacities.Enhanced performanceSpeeds are more consistent, even with heavy workloads and multi-tasks. The 860 EVO performs at sequential writes up to 520 MB/s* with Intelligent TurboWrite technology, and sequential reads up to 550 MB/s. The TurboWrite buffer size* is upgraded from 12 GB to 78 GB for faster file transfer.Boosted enduranceSafely store and render large sized 4K videos and 3D data used by the latest applications, up to 8x higher TBW (Terabytes Written)* than the previous 850 EVO. The latest V-NAND technology gives you up to 2,400 TBW, or is backed by a 5-year limited warranty.*Smart compatibilityBenefit from faster, more fluid communication with your host system. The refined ECC* algorithm and a new MJX controller generate higher speeds, and the improved queued trim enhances Linux compatibility. Our advanced engineering makes the 860 EVO more compatible with your computing system.",860 EVO,MZ-76E500BW,SSD,,,500.0,550.0,520.0,SATA,,,,,,2.5-inch SATA,,,
products_4_70525377,Kingston,Kingston Memory Flash DT80/128GB 128GB USB-C 3.2 Gen 1 DataTraveler 80 Retail,"128GB, USB 3.2 Gen 1, 42.2 x 15 x 6.7mm, 3.134 g",25.55,USD,129607,https://pcacierto.com/tienda/kingston-usb-c-3-2-128gbgen-1-datatraveler-80,"KINGSTON USB-C3.2128GBGEN 1 DATATRAVELER 80. Description: 128GB, USB 3.2 Gen 1, 42.2 x 15 x 6.7mm, 3.134 g",DATATRAVELER 80,DT80/128GB,USB_STICK,,,128.0,,,,USB Type-C,42,67.0,15,3.134,,,,
products_4_32190901,,NVIDIA Quadro RTX 4000 8GB GDDR6 Turing Ray Tracing Workstation Graphic Card,"8GB PNY Quadro RTX 4000, Turing, 2304 CUDA, 288 Tensor, 36 RT Cores, GDDR6, 7.1 TFLOPS FP32, DP/VirtualLink",929.99,GBP,1305338,https://www.scan.co.uk/products/8gb-pny-nvidia-quadro-rtx-4000-turing-2304-cuda-288-tensor-36-rt-cores-gddr6-71-tflops-fp32-dp-virtu,"NVIDIA Quadro RTX 4000 8GB GDDR6 Turing Ray Tracing Workstation Graphic Card. Description: 8GB PNY NVIDIA Quadro RTX 4000, Turing, 2304 CUDA, 288 Tensor, 36 RT Cores, GDDR6, 7.1 TFLOPS FP32, DP/VirtualLink",NVIDIA Quadro RTX 4000,,GPU,,,,,,,,,,,,,,,
products_4_26310252,,Seagate Portable 1TB 2.5'' External,Seagate Backup Plus Ultra Touch Portable 1TB; 2.5''; USB 3.0 & USB-C; External HDD - Black,"1,164.11",ZAR,131817,https://ncwsa.co.za/product/sthh1000400,Seagate Portable 1TB; 2.5'' External. Description: Seagate Backup Plus Ultra Touch Portable 1TB 2.5''; USB 3.0 & USB-C; External HDD - Black,Backup Plus Ultra Touch Portable,,HDD,,,,,,USB 3.0,USB Type-C,,,,,,,,
products_4_22615150,Zotac,ZOTAC GAMING GEFORCE RTX 2060 TWIN FAN 6GB GDDR6,"ZOTAC GAMING GeForce RTX 2060 Twin FanZT-T20600H-10MThe all-new generation of ZOTAC GAMING GeForce graphics cards are here. The powerful new GeForce RTX? 2060 takes advantage of the cutting-edge NVIDIA Turing? architecture to immerse you in incredible realism and performance in the latest games. The future of gaming starts here.Features: IceStorm 2.0 GDDR6 memory FireStorm OC ScannerGraphics CardDisplay Support3 x DisplayPort 1.4 (4096x216060Hz) HDMI 2.0 (3840x216060Hz)MEMORY SIZE6GBMEMORY TYPEGDDR6OpenGL4.5Video Memory6GB GDDR6Engine ClockBoost: 1680 MHzGPUGeForce RTX 2060Memory Bus192-bitCUDA Core1920SERIESRTX 2060Memory Clock14.0 GbpsPCI Express3.0AccessoriesUser ManualHDCP SupportYesCHIPSETNVIDIA GeForcePower Consumption160WMulti Display CapabilityQuad DisplayRecommended Power Supply500WPower Input8-pinDirectX12 API feature level 12_1Slot SizeDual SlotCard Length209.6mm x 119.3mm x 41mm (8.3in x 4.7in x 1.61in)SLI SupportedNoCoolerDual fanSupported OSWindows 10 / 7 x64WARRANTYStandard Warranty: 2 years Extended Warranty: +3 year Total Warranty: 5 years total Product registration is must to get Extended Warranty. Register product at https://www.zotac.com/in/support#registrationNote*Price, feature and specifications are subject to change without notice.",26000.0,INR,1320297,https://www.pcstudio.in/product/zotac-gaming-geforce-rtx-2060-twin-fan-6gb-gddr6,"ZOTAC GAMING GEFORCE RTX 2060 TWIN FAN 6GB GDDR6. Description: ZOTAC GAMING GeForce RTX 2060 Twin FanZT-T20600H-10MThe all-new generation of ZOTAC GAMING GeForce graphics cards are here. The powerful new GeForce RTX? 2060 takes advantage of the cutting-edge NVIDIA Turing? architecture to immerse you in incredible realism and performance in the latest games. The future of gaming starts here.Features: IceStorm 2.0 GDDR6 memory FireStorm OC ScannerGraphics CardDisplay Support3 x DisplayPort 1.4 (4096x2160@60Hz) HDMI 2.0 (3840x2160@60Hz)MEMORY SIZE6GBMEMORY TYPEGDDR6OpenGL4.5Video Memory6GB GDDR6Engine ClockBoost: 1680 MHzGPUGeForce RTX 2060Memory Bus192-bitCUDA Core1920SERIESRTX 2060Memory Clock14.0 GbpsPCI Express3.0AccessoriesUser ManualHDCP SupportYesCHIPSETNVIDIA GeForcePower Consumption160WMulti Display CapabilityQuad DisplayRecommended Power Supply500WPower Input8-pinDirectX12 API feature level 12_1Slot SizeDual SlotCard Length209.6mm x 119.3mm x 41mm (8.3in x 4.7in x 1.61in)SLI SupportedNoCoolerDual fanSupported OSWindows 10 / 7 x64WARRANTYStandard Warranty: 2 years Extended Warranty: +3 year Total Warranty: 5 years total Product registration is must to get Extended Warranty. Register product at https://www.zotac.com/in/support#registrationNote*Price, feature and specifications are subject to change without notice.",GAMING GEFORCE RTX 2060 TWIN FAN,ZT-T20600H-10M,GPU,,,,,,,,,,,,,,,
products_4_17033312,Western Digital,WD60EFRX Western Digital Red 6TB Intellipower SATA 6GBPS 64MB Buffer 3.5 Inches Internal Nas Hard Disk Drive. New Retail Factory Sealed With Full Manufacturer Warranty.,"WD60EFRX - Western Digital RED WD60EFRX NAS Drive 6TB 64MB Cache SATA 6.0Gb/s with IntelliPower 3.5\"" Internal Hard Drive - Bare DriveLIMIT OF 10 PER ORDER",250.8,,1334382,https://qnapdirect.com/products/6tb-western-digtal-red-5900rpm-wd60efrx-wd60efrx,"6TB - WD RED NAS DRIVE 5900RPM - WD60EFRX. Description: WD60EFRX - Western Digital RED WD60EFRX NAS Drive 6TB 64MB Cache SATA 6.0Gb/s with IntelliPower 3.5\"" Internal Hard Drive - Bare DriveLIMIT OF 10 PER",WD Red,WD60EFRX,HDD,,,6000.0,,,SATA,SATA III,,,,,,,,3.5-inch
products_4_49929017,Hewlett Packard Enterprise,Hewlett Packard Enterprise - 1TB 6G SATA 7.2K rpm LFF (3.5in) Non-hot Plug Standard 1yr Warranty Hard Drive,Hewlett Packard Enterprise 1TB 6G SATA 7.2K rpm LFF (3.5in) Non-hot Plug Standard 1yr Warranty Hard Drive (801882-B21),901.25,DKK,1339299,https://webshop.itrelation.dk/hewlett-packard-enterprise-1tb-6g-sata-72k/cat-p/c/p7960460,Hewlett Packard Enterprise - 1TB 6G SATA 7.2K rpm LFF (3.5in) Non-hot Plug Standard 1yr Warranty Hard Drive. Description: Hewlett Packard Enterprise 1TB 6G SATA 7.2K rpm LFF (3.5in) Non-hot Plug Standard 1yr Warranty Hard Drive (801882-B21),,,HDD,,,1000.0,,,SATA,SATAIII,,,,,3.5in,,,
products_4_92929142,Asus,Asus GeForce GTX 1660 Super TUF 3 OC 6GB GDDR6 DVI/HDMI/DP PCi Ex 3.0 x16,Asus GeForce GTX 1660 Super TUF 3 OC 6GB GDDR6 DVI/HDMI/DP PCi Ex 3.0 x16,319.0,EUR,133996,https://www.nexths.it/Products/details/sku/4718017503846,Asus GeForce GTX 1660 Super TUF 3 OC 6GB GDDR6 DVI/HDMI/DP PCi Ex 3.0 x16. Description: Asus GeForce GTX 1660 Super TUF 3 OC 6GB GDDR6 DVI/HDMI/DP PCi Ex 3.0 x16,GeForce GTX 1660 Super TUF 3 OC,,GPU,,,,,,PX9 Express x1y,,,,,,,,,
