id,br,t,dsc,amt,ccy,cluster_id,productUrl,tdsc,m,mno,ptyp,cn,vrm,stg,rs,ws,bt,it,wd,ln,ht,wt,sc,mt,col,ff
products_2_30928122,Gigabyte,GIGABYTE AORUS 2TB M.2 NVMe,"CAPACITY2 TBFORM FACTORM.2Features Form Factor: M.2 2280 Interface: PCI-Express 4.0 x4, NVMe 1.3 Total Capacity: 2000GB* Sequential Read Speed: up to 5000 MB/s Sequential Write Speed: up to 4400 MB/s Wear Leveling, Over-Provision technologies TRIM & S.M.A.R.T supported Fully Body Copper Heat Spreader Warranty: Limited 5-yearsWorld First PCIe 4.0x4 ControllerThe World First PCIe 4.0x4 Controller, Phison PS5016-E16 controller, made by 28nm manufacturing technology. The advanced fabrication process ensures PS5016-E16 has enough compute power for ECC processing when adopting the latest 3D TLC NAND flash. PS5016-E16 also features eight NAND channels with 32 CE targets, DDR4 DRAM caching, and a PCIe 4.0x4 interface. As for features, the chip supports the NVMe 1.3 protocol, LDPC error correction, and Wear Leveling, Over-Provision technologies to improve reliability and durability of SSDs.NAND Flash Selected for High Quality and PerformanceTOSHIBA BiCS4 96 Layers 3D TLC (800MT/s)Toshiba BiCS4 NAND Flash optimizes circuitry and architecture by increasing to 96 layers for higher storage space per unit area. 800MT/s throughput on the AORUS NVMe Gen 4 SSD far exceeds that of PCIe 3.0x4 devices for superior storage performance.Xtreme Storage PerformanceWith the new PCIe 4.0 controller, AORUS NVMe Gen 4 SSD delivers blazing speeds: up to 5,000 MB/s for sequential read, and up to 4,400MB/s sequential write. Sequential Read performance of PCIe 4.0 SSDs is up to 40% faster than PCIe 3.0 SSDs. Get ready to enter the next generation of computing with faster and smoother, gaming, streaming, and graphics intensive rendering.Full Body Copper Thermal Solution for Outstanding PCIe 4.0 SSD PerformanceThe Full Body Copper Heatsink takes into account the heat transfer from key components on both the front and back of the device, the controller and NAND Flash. Full copper heatsinks have 69% higher heat transfer capacity compared to aluminum heatsinks giving AORUS NVMe Gen4 SSD the best heat dissipation for read/write performance.Efficient Copper Heat Spreader DesignCompared with a plated M.2 heat spreader, new efficient copper heat spreaders with 27 fins add more surface area which improve thermal transfer from heating sources to obtain thermal balance sooner. Moreover, Optimized fin array design does great heat exchange with any direction of air flow. Both unique design make sure key components of PCIe 4.0 SSD to keep suitable working temperature under ultra high transfer rate. SpecificationsModelGP-ASM2NE6200TTTDInterfacePCI-Express 4.0x4, NVMe 1.3Form FactorM.2 2280Total Capacity2000GBNAND3D TLC Toshiba BiCS4External DDR CacheDDR4 2GBSequential Read speedUp to 5000 MB/sSequential Write speedUp to 4400 MB/sRandom Read IOPSup to 750kRandom Write IOPSup to 700kDimension (W x H x L)80.5 x 11.4 x 23.5 mmMean Time Between Failure (MTBF)1.77 million hoursPower Consumption (Active)Average: R : 6.5W; W : 6.6WPower Consumption (Idle)21.1mWTemperature (Operating)0°C to 70°CTemperature (Storage)-40°C to 85°CWarranty5 YearsNote***Features, Price and Specifications are subject to change without notice.",45.24,INR,1925591,https://www.pcstudio.in/product/gigabyte-aorus-2tb-m-2-nvme,"GIGABYTE AORUS 2TB M.2 NVMe. Description: CAPACITY2 TBFORM FACTORM.2Features Form Factor: M.2 2280 Interface: PCI-Express 4.0 x4, NVMe 1.3 Total Capacity: 2000GB* Sequential Read Speed: up to 5000 MB/s Sequential Write Speed: up to 4400 MB/s Wear Leveling, Over-Provision technologies TRIM & S.M.A.R.T supported Fully Body Copper Heat Spreader Warranty: Limited 5-yearsWorld First PCIe 4.0x4 ControllerThe World First PCIe 4.0x4 Controller, Phison PS5016-E16 controller, made by 28nm manufacturing technology. The advanced fabrication process ensures PS5016-E16 has enough compute power for ECC processing when adopting the latest 3D TLC NAND flash. PS5016-E16 also features eight NAND channels with 32 CE targets, DDR4 DRAM caching, and a PCIe 4.0x4 interface. As for features, the chip supports the NVMe 1.3 protocol, LDPC error correction, and Wear Leveling, Over-Provision technologies to improve reliability and durability of SSDs.NAND Flash Selected for High Quality and PerformanceTOSHIBA BiCS4 96 Layers 3D TLC (800MT/s)Toshiba BiCS4 NAND Flash optimizes circuitry and architecture by increasing to 96 layers for higher storage space per unit area. 800MT/s throughput on the AORUS NVMe Gen 4 SSD far exceeds that of PCIe 3.0x4 devices for superior storage performance.Xtreme Storage PerformanceWith the new PCIe 4.0 controller, AORUS NVMe Gen 4 SSD delivers blazing speeds: up to 5,000 MB/s for sequential read, and up to 4,400MB/s sequential write. Sequential Read performance of PCIe 4.0 SSDs is up to 40% faster than PCIe 3.0 SSDs. Get ready to enter the next generation of computing with faster and smoother, gaming, streaming, and graphics intensive rendering.Full Body Copper Thermal Solution for Outstanding PCIe 4.0 SSD PerformanceThe Full Body Copper Heatsink takes into account the heat transfer from key components on both the front and back of the device, the controller and NAND Flash. Full copper heatsinks have 69% higher heat transfer capacity compared to aluminum heatsinks giving AORUS NVMe Gen4 SSD the best heat dissipation for read/write performance.Efficient Copper Heat Spreader DesignCompared with a plated M.2 heat spreader, new efficient copper heat spreaders with 27 fins add more surface area which improve thermal transfer from heating sources to obtain thermal balance sooner. Moreover, Optimized fin array design does great heat exchange with any direction of air flow. Both unique design make sure key components of PCIe 4.0 SSD to keep suitable working temperature under ultra high transfer rate. SpecificationsModelGP-ASM2NE6200TTTDInterfacePCI-Express 4.0x4, NVMe 1.3Form FactorM.2 2280Total Capacity2000GBNAND3D TLC Toshiba BiCS4External DDR CacheDDR4 2GBSequential Read speedUp to 5000 MB/sSequential Write speedUp to 4400 MB/sRandom Read IOPSup to 750kRandom Write IOPSup to 700kDimension (W x H x L)80.5 x 11.4 x 23.5 mmMean Time Between Failure (MTBF)1.77 million hoursPower Consumption (Active)Average: R : 6.5W; W : 6.6WPower Consumption (Idle)21.1mWTemperature (Operating)0°C to 70°CTemperature (Storage)-40°C to 85°CWarranty5 YearsNote***Features, Price and Specifications are subject to change without notice.",AORUS,,SSD,,,,"5,000,000 KB/s",,,NVMe,,,,,,,,M.2 2280
products_2_10226364,Seagate,"HDD extern Seagate Backup Plus Portable Slim STHN2000400, 2TB, USB 3.0, Negru","HDD extern Seagate Backup Plus Portable Slim STHN2000400, 2TB, USB 3.0, Negru, comanda acum la un pret avantajos pe Flanco.ro!",449.99,,192564,https://www.flanco.ro/hdd-extern-seagate-backup-plus-portable-slim-sthn2000400-2tb-usb-3-0-negru.html,"HDD extern Seagate Backup Plus Portable Slim STHN2000400, 2TB, USB 3.0, Negru. Description: HDD extern Seagate Backup Plus Portable Slim STHN2000400, 2TB, USB 3.0, Negru, comanda acum la un pret avantajos pe Flanco.ro!",Plus Portable Slim,STHN2000400,,,,2000.0,,,USB 3.0,,,,,,,,Negru,
products_2_24656762,Kingston,Pendrive 64GB Kingston DT50 3.1 - USB 3.0,"setTimeout(function(){IcecatLive.getDatasheet(\""#IcecatLive\"",{\""UserName\"":\""logicit\"",\""brand\"":\""kingston\"",\""ProductCode\"":\""DT50/64GB\"",\""Type\"":\""html\""},\""hu\"");}, 200);",11.1,,1925917,https://www.esseshop.it/pendrive-64gb-kingston-dt50-31-usb-30-p-73702.html,"Pendrive 64GB Kingston DT50 3.1 - USB 3.0. Description: Kingston Technology DataTraveler 50 64GB, 64 GB, USB tipo A",DataTraveler 50,DT50/64GB,USB _STICK,,,,,,USB 3.0,USB Type-A,,,,,USB Type-A,,,
products_2_5843382,,Samsung 970 EVO SSD M.2 2280 - 500GB,"SSD (Solid state drive), 500 GB, intern, Datahastighed: 3400 MBps (læs) / 2300 MBps (skriv), IOPS: 370000 (læs) / 450000 (skriv), 512MB LPDDR4 cache, M.2 2280 (80mm), M.2 2280 (80mm), PCI-Express 3.0 x4 NVMe 1.2 (Non-Volatile Memory Express), 256-bit AES kryptering, TCG Opal Encryption - Samsung Phoenix Controller",608.0,DKK,1929047,https://www.proshop.dk/SSD/Samsung-970-EVO-SSD-M2-2280-500GB/2655437,"Samsung 970 EVO SSD M.2 2280 - 500GB. Description: SSD (Solid state drive), 500 GB, intern, Datahastighed: 3400 MBps (læs) / 2300 MBps (skriv), IOPS: 370000 (læs) / 450000 (skriv), 512MB LPDDR4 cache, M.2 2280 (80mm), M.2 2280 (80mm), PCI-Express 3.0 x4 NVMe 1.2 (Non-Volatile Memory Express), 256-bit AES kryptering, TCG Opal Encryption - Samsung Phoenix Controller",970 EVO,,SSD,,,500.0,3400000 KB/s,2.30 GB/s,PCI Express x4,NVMe,,,,,,LPDDR4,,M.2 2280
products_2_3713348,,Western Digital SSD WD Blue SN550 250 Go,SSD 250 Go M.2 PCIe NVMe 3.0 x4 NAND 3D TLCSSD 250 Go M.2 PCIe NVMe 3.0 x4 NAND 3D TLC,60.22,EUR,1929165,https://www.achatnet.fr/2713-western-digital-ssd-wd-blue-sn550-250-go.html,Western Digital SSD WD Blue SN550 250 Go. Description: SSD 250 Go M.2 PCIe NVMe 3.0 x4 NAND 3D TLCSSD 250 Go M.2 PCIe NVMe 3.0 x4 NAND 3D TLC,WD 8lue SNS50,,SSD,,,250.0,,,PCI Express x4,,,,,,,,,M.2 2280
products_2_26597061,,"GeForce GT 1030 SC Low Profile, 1290 - 1544MHz, 2GB GDDR5, Graphics Card","GeForce GT 1030 SC Low Profile Single-Fan 2GB GDDR5 3.0 PCIe Graphics Card. Accelerate your entire PC experience with the fast: powerful EVGA GeForce GT 1030 graphics card. Its award-winning NVIDIA Pascal architecture, powerful graphics engine, and state-of-the-art technologies give you the performance upgrade you need to drive today's most demanding PC applications. Unleash your creativity with stunning HD video and picture editing and enjoy incredible gaming. Now, you can do it all 2X faster than with Intel Core i5 integrated graphics. You can even get easy driver updates and one-click game optimization with GeForce Experience.",93.93,USD,1943588,https://www.avadirect.com/GeForce-GT-1030-SC-Low-Profile-1290-1544MHz-2GB-GDDR5-Graphics-Card/Product/11330031,"GeForce GT 1030 SC Low Profile, 1290 - 1544MHz, 2GB GDDR5, Graphics Card. Description: GeForce GT 1030 SC Low Profile, 1290 - 1544MHz, 2GB GDDR5, Graphics Card",GeForce GT 1030 SC Low Profile,,GPU,,,,,,,,,,,,,6DDRS,,
products_2_52572370,Crucial,Crucial MX300 525GB SSD SATA 6Gbps 3D Nand 7mm Solid State Drive (CT525MX300SSD1),"CT525MX300SSD1, Read Speed: 530MB/Sec, Write Speed: 510MB/Sec, Flash: 3D Nand, Controller: Marvell, Buffer: 0MB",105.75,USD,195167,https://www.overclockers.co.uk/crucial-mx300-525gb-ssd-sata-6gbps-3d-nand-7mm-solid-state-drive-ct525mx300ssd1-hd-063-cr.html,"Crucial MX300 525GB SATA 2.5 Inch Internal Solid State Drive - CT525MX300SSD1. Description: Increase the speed, durability, and efficiency of your system for years to come with the Crucial MX300 SSD. Boot up in seconds and fly through the most demanding applications with an SSD that fuses the latest 3D NAND Flash technology with the proven success of previous mx-series SSDs. Your storage drive isn't just a container, it's the Engine that loads and saves everything you do and use. Get more out of your computer by boosting nearly every aspect of performance.Sequential reads/writes up to 530 / 510 MB/s on all file types.",,CT525MX300SSD1,SSD,,,525000 MB,0.53 GB/s,510.0,SATA,SATA III,,,,,,,,
products_2_33137302,Kingston,Kingston SSD A400 240GB M.2,"240 GB, M.2 2280, SATA III, NAND TLC, 6.7 g",32.95,NOK,1955905,https://www.adtcomputers.nl/technology-a400-m2-240-gb-sata-iii-tlc.html,"Kingston SSD A400 240GB M.2 500MB/s read 350/MB/s. Description: 240 GB, M.2 2280, SATA III, NAND TLC, 6.7 g",SSD A400,,SSD,,,,"500,000 KB/s",,SATA,,,,,6.7,,,,
products_2_96029766,Western Digital,"4TB Red Pro WD4003FFBX, 7200 RPM, SATA 6Gb/s, 256MB cache, 3.5-Inch HDD",Red Pro NAS Hard Drive WD4003FFBX - hard drive - 4 TB - SATA 6Gb/s Specs. 3.5-inch form factor. 217 MB/s.7200 RPM Class. SINGLE PACK,163.09,USD,195932,https://www.avadirect.com/4TB-Red-Pro-WD4003FFBX-7200-RPM-SATA-6Gb-s-256MB-cache-3-5-Inch-HDD/Product/12004911,"4TB Red Pro WD4003FFBX, 7200 RPM, SATA 6Gb/s, 256MB cache, 3.5-Inxh HDD. Description: Red Pro NAS Hard Drive WD4003FFBX - hard drive - 4 TB - SATA 6Gb/s Specs. w.5-inch form factor. 217 MB/s.7200 RPM Class. SINGLE PAVK",Red Pro,WD4003FFBX,,,,4000.0,,,SATA,,,,,,3.5-inch SATA,,,3.5-inch
products_2_52533443,Asus,ASUS DUAL RTX 2060 Super EVO V2 OC 8Gb,"Delivering the latest NVIDIA Turing gaming experience in its purest form, the ASUS Dual RTX 2060 SUPER EVO V2 melds performance and simplicity like no other. Leveraging advanced cooling technologies derived from flagship graphics cards, the Dual opts for substance over style, the perfect choice for a well-balanced build. Buckle up and engage cutting-edge gaming prowess.","11 649,52",MXN,196189,https://www.definepc.com/index.php?id_product=946&id_product_attribute=0&rewrite=asus-dual-rtx-2060-super-evo-v2-oc-8gb&controller=product,"ASUS DUAL RTX 2060 Super EVO V2 OC 8Gb. Description: Delivering the latest NVIDIA Turing™ gaming experience in its purest form, the ASUS Dual GeForce® RTX 2060 SUPER™ EVO V2 melds performance and simplicity like no other. Leveraging advanced cooling technologies derived from flagship graphics cards, the Dual opts for substance over style, the perfect choice for a well-balanced build. Buckle up and engage cutting-edge gaming prowess.",DUAL RTX 2060 Super EVO V2 Overclocked Edition,,,,8.0,,,,,,,,,,,,,
products_2_69593136,ADATA,A-DATA - SC680 960GB External SSD USB3.2 Black,A-DATA SC680 960GB External SSD USB3.2 Black (ASC680-960GU32G2-CBK) - Installeret: 960GB - Max diske: 1 - RAID: Nej - Tilslutning: USB - Type: Intern,1197.40,DKK,1981327,https://www.stratek.dk/a-data-sc680-960gb-external-ssd/cat-p/c0/p1000463990,A-DATA - SC680 960GB External SSD USB3.2 Black. Description: A-DATA SC680 960GB External SSD USB3.2 Black (ASC680-960GU32G2-CBK) - Installeret: 960GB - Max diske: 1 - RAID: Nej - Tilslutning: USB - Type: Intern,SC680,A5C680-9G0GU32G2-CBK,SSD,,,960.0,,,,,,,,,,,,
products_2_45329323,Yishuba,"Toshiba P300 2TB 3.5\"" SATA III Desktop HDD/Hard Drive 7200rpm","2TB Toshiba P300 HDWD120UZSVA, 3.5\"" HDD, SATA III - 6Gb/s, 7200rpm, 4.17ms, 64MB Cache, OEM",62.26,GBP,1984832,https://www.scan.co.uk/products/2tb-toshiba-hdwd120uzsva-p3000-35-hdd-sata-iii-6gb-s-7200rpm-64mb-cache-oem,"Toshiba P300 2TB 3.5\"" SATA III Desktop HDD/Hard Drive 7200rpm. Description: 2TB Toshiba P300 HDWD120UZSVA, 3.5\"" HDD, SATA III - 6Gb/s, 7200rpm, 4.17ms, 64MB Cache, OEM",P300,HDWD120UZSVA,HDD,,,,,,SATA,SATA III,,,,,3.5-inch SATA,,,3.5-inch
products_2_95552757,Gigabyte,Gigabyte GeForce RTX 2080 Super Waterforce 8GB Graphics Card,"Cuda Cores: 3072, Boost Clock: 1860MHz, GDDR6, 256-bit Memory, Mem Clock: 15.5Ghz, Ray Tracing, 3 x DisplayPort, 3 x HDMI, 1 x Type-C, 4 yr Warranty*","1 016,05",GBP,1990178,https://www.novatech.co.uk/products/gigabyte-geforce-rtx-2080-super-waterforce-8gb-graphics-card/gv-n208saorusw-8gc.html,"Gigabyte GeForce RTX 2080 Super Waterforce 8GB Graphics Card. Description: Cuda Cores: 3072, Boost Clock: 1860MHz, GDDR6, 256-bit Memory, Mem Clock: 15.5Ghz, Ray Tracing, 3 x DisplayPort, 3 x HDMI, 1 x Type-C, 4 yr Warranty*",GeForce RTX 2080 Super Waterforce,,GPU,GeForce RTX 2080 Super,,,,,,,,,,,,,,
products_2_46088087,Hewlett Packard,"HP 652611-B21 653960-001 652625-002 300GB 15K RPM 2.5\"" SAS HDD Hard Drive HPE","Specifications: Brand- HP HP Part Number(s)- 652611-B21 Compatible Part Number(s)- 653960-001 Assembly Part Number(s)- 652625-002 Model Part Number(s)- EH0300FCBVC Capacity- 300GB Form Factor- 2.5\"" SFF Interface Type- SAS Data Transfer Rate- 6Gbps Spindle Speed- 15,000 RPM Condition- This item is certified to be in Grade A condition, cosmetically perfect, and tested by our experts to be ready for use!Disclaimer: Pictures may not be an exact representation of the part.Return Policy:Not completely satisfied with your purchase? Give us a call within 30 days to take advantage of our complimentary 30-Day Guarantee!**Please note: some exclusions apply, see our full return policy here. Compatibility: Give us a call to find out more about compatiblity for this item!",129.0,USD,199460,https://www.globalcomputersales.com/products/652611-b21,"HP 652611-B21 653960-001 652625-002 300GB 15K RPM 2.5\"" SAS HDD Hard Drive HPE. Description: Specifications: Brand- HP HP Part Number(s)- 652611-B21 Compatible Part Number(s)- 653960-001 Assembly Part Number(s)- 652625-002 Model Part Number(s)- EH0300FCBVC Capacity- 300GB Form Factor- 2.5\"" SFF Interface Type- SAS Data Transfer Rate- 6Gbps Spindle Speed- 15,000 RPM Condition- This item is certified to be in Grade A condition, cosmetically perfect, and tested by our experts to be ready for use!Disclaimer: Pictures may not be an exact representation of the part.Return Policy:Not completely satisfied with your purchase? Give us a call within 30 days to take advantage of our complimentary 30-Day Guarantee!**Please note: some exclusions apply, see our full return policy here. Compatibility: Give us a call to find out more about compatiblity for this item!",,652611-B21,HDD,,,,,,SAS,SAS,,,,,2.5-inch SAS,,,2.5-inch
products_2_86393668,Hewlett Packard Enterprise,"HP Enterprise 4TB 3.5"" SATA III 4000 GB 7200 RPM 872491-B21","HP Enterprise HP Enterprise 4TB 3.5\"" SATA III - 3.5\"" - 4000 GB - 7200 RPM 8.89 cm (3.5\"")- SATA III - 7.2K RPM - MDL - LFF - SC Hewlett Packard Enterprise 4TB 3.5\"" SATA III. HDD size: 3.5\"", HDD capacity: 4000 GB, HDD speed: 7200 RPM 872491-B21",6576850.0,,1997951,http://www.lasernetworks.hu/hp_enterprise_4tb_35_sata_iii_-_35_-_4000_gb_-_7200_rpm_872491-b21_177341,"HP Enterprise 4TB 3.5\"" SATA III - 3.5\"" - 4000 GB - 7200 RPM 872491-B21. Description: HP Enterprise HP Enterprise 4TB 3.5\"" SATA III - 3.5\"" - 4000 GB - 7200 RPM 8.89 cm (3.5\"")- SATA III - 7.2K RPM - MDL - LFF - SC Hewlett Packard Enterprise 4TB 3.5\"" SATA III. HDD size: 3.5\"", HDD capacity: 4000 GB, HDD speed: 7200 RPM 872491-B21","4TB 3.5"" SATA III",872491-B21,HDD,,,"4,000.0 GB",,,,SATA,,,,,,,,3.5-inch
products_2_58499009,Hewlett Packard,785067-B21 HP G8 G9 300-GB 12G 10K 2.5 SAS SC,Description:HP 300GB 2.5-inch small form factor (SFF) Serial AttachedSCSI (SAS) 12G 10K Enterprise Hot-Plug Hard Drive in G8 G9(Gen8 Gen9) SmartDrive Carrier (SC) (as pictured)Genuine HP serial number and firmwareGenuine HP Certified Hard DrivePart Number(s)Option Part# 785067-B21Spare Part# 785410-001Assembly Part# 768788-001SmartBuy Part# 785067-S21 Refurbished with 30 Days Warranty90 Days Warranty with Server Purchase,0.21,CAD,1999064,https://www.servergiant.net/product-page/785067-b21-hp-g8-g9-300-gb-12g-10k-2-5-sas-sc,785067-B21 HP G8 G9 300-GB 12G 10K 2.5 SAS SC. Description: Description:HP 300GB 2.5-inch small form factor (SFF) Serial AttachedSCSI (SAS) 12G 10K Enterprise Hot-Plug Hard Drive in G8 G9(Gen8 Gen9) SmartDrive Carrier (SC) (as pictured)Genuine HP serial number and firmwareGenuine HP Certified Hard DrivePart Number(s)Option Part# 785067-B21Spare Part# 785410-001Assembly Part# 768788-001SmartBuy Part# 785067-S21 Refurbished with 30 Days Warranty90 Days Warranty with Server Purchase,G8G9,785067-B21,HDD,,,,,,SAS,5A5,,,,,,,,
products_2_12059754,Westcm Digital,WD Blue 2TB Desktop Hard Disk Drive - 5400 RPM SATA 6 Gb/s 64MB Cache 3.5 Inch,WD Blue 2TB Desktop Hard Disk Drive - 5400 RPM SATA 6 Gb/s 64MB Cache 3.5 Inch - WD20EZRZCanDo I.T Warranty: 30 Days DOAManufacturer Warranty: 3 Years,105.75,CAD,2002887,https://www.candocomputers.ca/product-page/wd-blue-2tb-desktop-hard-disk-drive-5400-rpm-sata-6-gb-s-64mb-cache-3-5-inch,WD Blue 2TB Desktop Hard Disk Drive - 5400 RPM SATA 6 Gb/s 64MB Cache 3.5 Inch. Description: WD Blue 2TB Desktop Hard Disk Drive - 5400 RPM SATA 6 Gb/s 64MB Cache 3.5 Inch - WD20EZRZCanDo I.T Warranty: 30 Days DOAManufacturer Warranty: 3 Years,WD Blue,WD20EZRZ,BEE,,,"2,000.0 GB",,,SATA,,,,,,,,,
products_2_74416344,Seagate,"HDD extern Seagate Expansion 3TB, 3.5\"", USB 3.0, Negru","HDD-ul extern Seagate Expansion, capacitate 3TB, diagonala 3.5",499.99,RON,201569,https://www.flanco.ro/hdd-extern-seagate-expansion-3tb-3-5-usb-3-0-negru.html,"HDD extern Seagatc Expansion 3TB, 3.5\"", USB 3.0, Negru. Description: HDD-ul extern Seagate Expansion, capacitate 3T8, diagonala 3.5",Expansion,,HDD,,,3000.0,,,,U58,,,,,USB,,Negru,3.5-inch
products_2_35260559,Intel,Intel® Ssd Dc P4510 Series (1.0 Tb; 2.5in Pc Ie 3.1 X4; 3 D2; Tlc) Generic Single Pack,Intel® SSD DC P4510 Series (1.0TB; 2.5in PCIe 3.1 x4; 3D2; TLC) Generic Single Pack,9109.0,ZAR,2022141,https://www.thedigitalfactory.co.za/products/intel%C2%AE-ssd-dc-p4510-series-1-0-tb-2-5in-pc-ie-3-1-x4-3-d2-tlc-generic-single-pack,Intel® Ssd Dc P4510 Series (1.0 Tb; 2.5in Pc Ie 3.1 X4; 3 D2; Tlc) Generic Single Pack. Description: Intel® SSD DC P4510 Series (1.0TB; 2.5in PCIe 3.1 x4; 3D2; TLC) Generic Single Pack,Ssd Dc P4510 Seri,,SSD,,,1000000 MB,,,PCI Express x4,,,,,,2.5-inch SATA,,,
products_2_4784233,Hewlett Packard,516828-B21 HP 600-GB 6G 15K 3.5 DP SAS HDD,"Specifications: Brand HP; Option Part Number(s) 516828-B21; HP Part Number(s) 517354-001; HP Assembly Number(s) 516810-003; Capacity 600GB; Form Factor 3.5"" LFF; Interface Type SAS; Data Transfer Rate 6 Gbps; Spindle Speed 15,000 RPM. Condition: certified Grade A, cosmetically perfect, and expert-tested to be ready for use. Disclaimer: pictures may not exactly match the part. Return Policy: if you’re not fully satisfied, call within 30 days to use the complimentary 30-Day Guarantee; some exclusions apply, see the full return policy. Compatibility: call for more information about compatibility for this item.",68.99,IDS,2038711,https://www.globalcomputersales.com/products/516828-b21,"HP Compatible 600GB 15K 3.5\"" 517354-001 516828-B21 SAS Third Party OEM Hard Drive HPE. Description: Specifications: Brand- HP HP Option Part Number(s)- 516828-B21 HP Part Number(s)- 517354-001 HP Assembly Number(s)- 516810-003 Capacity- 600GB Form Factor- 3.5\"" LFF Interface Type- SAS Data Transfer Rate- 6 Gbps Spindle Speed- 15,000 RPM Condition- This item is certified to be in Grade A condition, cosmetically perfect, and tested by our experts to be ready for use!Disclaimer: Pictures may not be an exact representation of the part.Return Policy:Not completely satisfied with your purchase? Give us a call within 30 days to take advantage of our complimentary 30-Day Guarantee!**Please note: some exclusions apply, see our full return policy here.Compatibility: Give a call to find out more about compatiblity for this item!",,517354-001 516828-B21,HDD,,,,,,,SAS,,,,,3.5-inch SAS,,,3.5-inch
products_2_62294539,Gigabyte,Gigabyte Aorus RGB M.2 NVMe SSD 512GB,"Solid State Drive, 512 GB, intern, M.2 2280, PCI Express 3.0 x4 (NVMe)",80.39,NOK,2045439,https://www.novatech.co.uk/products/gigabyte-aorus-rgb-m-2-nvme-ssd-512gb/gp-asm2ne2512gttdr.html,"GIGABYTE AORUS RGB M.2 NVMe SSD 512GB. Description: Solid State Drive, 512 GB, intern, M.2 2280, PCI Express 3.0 x4 (NVMe)",AORUS RGB,GP-ASM2NE2512GTTDR,SSD,,,512000,"3,480,000 KB/s","2,000.0 MB/s",PCI Express x2,NVMe,,,,,,,,M.2 2280
products_2_93509536,Lacie,"LaCie Rugged Mini 4TB External Hard Drive (2.5"")","Shock-, rain-, and pressure-resistant Password protection USB 3.0: up to faster than USB 2.0",23449.0,PKR,2053613,https://www.paklap.pk/lacie-rugged-mini-4tb-external-hard-drive-pakistan.html,"LaCie Rugged Mini 4TB External Hard Drive (2.5""). Description: Shock-, rain-, and pressure-resistant Password protection USB 3.0: up to 4x faster than USB 2",Rugged Mini,,HDD,,,,,,USB 3.0,,,,,,,,,2.5-inch
products_2_7363721,Kingston,Kingston Technology UV500 SSD 120GB mSATA 120GB mSATA SATA III,"(Solid, 120GB, Drive), III, Kingston, SATA, SSD, Technology, UV500, mSATA",37.95,EUR,2057183,https://www.megekko.nl/product/5094/229239/SSD-mSATA/Kingston-Technology-UV500-SSD-120GB-mSATA-120GB-mSATA-SATA-III,"Kingston Technology UV500 SSD 120GB mSATA 120GB mSATA SATA III. Description: (Solid, 120GB, Drive), III, Kingston, SATA, SSD, State Technology, UV500, mSATA",UV500,,55D,,,120000 MB,,,SATA,,,,,,,,,
products_2_47815709,Gigabyte,Gigabyte Geforce RTX 2080 Ti Windforce 11GB GDDR6 Graphics Card,"Cuda Cores: 4352, Core Clock: 1545MHz, GDDR6, 352-bit Memory, Memory Clock: 14000Mhz, Ray Tracing, 3 x DisplayPort, 1 x HDMI, 1 x USB Type-C, 3 Year W",,,205977,https://www.novatech.co.uk/products/gigabyte-geforce-rtx-2080-ti-windforce-11gb-gddr6-graphics-card/gv-n208twf3-11gc.html,"Gigabyte Geforce RTX 2080 Ti Windforce 11GB GDDR6 4352, Card. Description: Cuda Cores: Graphics Core Clock: 1545MHz, GDDR6, 352-bit Memory, Memory Clock: 14000Mhz, Ray Tracing, 3 x DisplayPort, 1 x HDMI, 1 x USB Type-C, 3 Year W",GeForce RTX 2080 Ti Windforce Edition,,GPU,GeForce RTX 2080 Ti,,,,,,,,,,,,GDDR6,,
products_2_56233286,Sandisk,SanDisk Extreme Portable SSD - 1TB,"Externe, tragbare Solid-State-Disk mit 1 TB Speicher, USB 3.1 Gen 2 und 128-Bit-AES-Verschlüsselung",143.77,EUR,206992,https://www.proshop.at/SSD/SanDisk-Extreme-Portable-SSD-1TB/2637774,"SanDisk Extreme Portable SSD - 1TB. Description: Solid-State-Disk, 1 TB, extern (tragbar), USB 3.1 Gen 2, 128-Bit AES",Extreme Portable SSD,,SSD,,,1000.0,,,USB 3.1 Gen 2,,,,,,,,,
