_id,_fusion_sources,title_description,price,brand,form_factor,height_mm,weight_g,interface_type,length_mm,priceCurrency,url,width_mm,description,id,chipset_name,memory_type,read_speed_mb_s,write_speed_mb_s,storage_connection_type,product_type,storage_gb,title,model,color,bus_type,vram_gb,model_number,cluster_id
products_1_20598122,"['products_1_20598122', 'products_4_68681090', 'products_2_31331520', 'products_3_30355136']","SanDisk 16GB Cruzer Blade USB Flash Drive. Description: SanDisk 16GB Cruzer Blade USB Flash Drive 3 Year WarrantyEnjoy Ample Capacities and Maximum PortabilityWith its stylish, compact design and generous capacity, the Cruzer Blade USB Flash Drive makes it easy to back up, transfer, and share your files. Available in capacities up to 128GB1 , this USB drive lets you carry your photos, movies, music, and personal data wherever you go.Compact Design for Maximum PortabilityThe Cruzer Blade USB Flash Drive features a compact design that fits easily into a pocket or computer bag. This USB drive has a sleek black and red design that coordinates with many electronic devices.High-Capacity Drive Accommodates Your Favorite Media FilesDesigned by SanDisk, a leader in flash memory innovation, the Cruzer Blade USB Flash Drive packs generous capacity into a compact form. Available in sizes up to 128GB1, this USB drive can hold all your must-have files.Simple Drag-and-Drop File BackupTransferring data onto the Cruzer Blade USB Flash Drive is easy: simply plug it into your computer's USB port and drag files into the drive's folder. After a fast, first-time driver download, this USB drive lets you start storing, transporting, and sharing your data immediately.",60.51,Sandisk,,,,,,ZAR,"['https://www.iwonatec.com/nl/product!sandisk-cruzer-blade-flash-drive---8gb', 'https://www.mitabyte.co.za/SanDisk-16GB-Cruzer-Blade-USB-Flash-Drive', 'https://www.technewshorizon.com/tnhp/411/sandisk-8gb-cruzer-blade-usb-2-0-flash-memory-drive-sdcz50-008g-10-pack', 'https://www.zaptor.co.za/products/8gb-sandisk-cruzer-blade-usb-flash-drive']",,"SanDisk 16GB Cruzer Blade USB Flash Drive 3 Year WarrantyEnjoy Ample Capacities and Maximum PortabilityWith its stylish, compact design and generous capacity, the Cruzer Blade USB Flash Drive makes it easy to back up, transfer, and share your files. Available in capacities up to 128GB1 , this USB drive lets you carry your photos, movies, music, and personal data wherever you go.Compact Design for Maximum PortabilityThe Cruzer Blade USB Flash Drive features a compact design that fits easily into a pocket or computer bag. This USB drive has a sleek black and red design that coordinates with many electronic devices.High-Capacity Drive Accommodates Your Favorite Media FilesDesigned by SanDisk, a leader in flash memory innovation, the Cruzer Blade USB Flash Drive packs generous capacity into a compact form. Available in sizes up to 128GB1, this USB drive can hold all your must-have files.Simple Drag-and-Drop File BackupTransferring data onto the Cruzer Blade USB Flash Drive is easy: simply plug it into your computer's USB port and drag files into the drive's folder. After a fast, first-time driver download, this USB drive lets you start storing, transporting, and sharing your data immediately.",products_1_20598122,,,,,,USB_STICK,8.0,SanDisk 8GB Cruzer Blade USB 2.0 Flash Memory Drive SDCZ50-008G (10 Pack),Cruzer BLADE™,black and red,USB,,SDCZ50-008g,3487297.0
products_2_75097345,"['products_2_75097345', 'products_1_20439392', 'products_3_47160280']","Asus ROG Strix GeForce RTX™ 2080 Ti OC edition 11GB Graphics Card. Description: Cuda Cores: 4352, Boost Clock: 1650MHz, GDDR6, 352-bit Memory, Memory Clock: 14000Mhz, Ray Tracing, 2 x DisplayPort, 2 x HDMI, 1 x USB Type-C, 3 Year",1970.15,Asus,,,,,,GBP,"['https://www.cclonline.com/product/264131/90YV0CC0-M0NM00/Graphics-Cards/Asus-ROG-Strix-RTX-2080-Ti-11GB-Graphics-Card-PCI-E-2-x-DisplayPort/2-x-HDMI-/USB-C/VGA5378', 'https://www.novatech.co.uk/products/asus-rog-strix-geforce-rtx-2080-ti-oc-edition-11gb-graphics-card/90yv0cc0-m0nm00.html', 'https://www.trippodo.com/en/schede-grafiche/69019-msi-geforce-rtx-2080-ti-gaming-x-trio-4719072596965.html']",,"Cuda Cores: 4352, Boost Clock: 1650MHz, GDDR6, 352-bit Memory, Memory Clock: 14000Mhz, Ray Tracing, 2 x DisplayPort, 2 x HDMI, 1 x USB Type-C, 3 Year",products_2_75097345,GeForce RTX 2080 Ti,GDDR6,,,,GPU,,Asus ROG Strix GeForce RTX 2080 Ti OC edition 11GB Graphics Card,ROG Strix GeForce RTX™ 2080 Ti OC edition,,PCI Express x16,11.0,,1063063.0
k02_noncorner_products_00132__products_2,"['k02_noncorner_products_00132__products_2', 'k02_noncorner_products_00132__products_1', 'k02_noncorner_products_00132__products_3', 'k02_noncorner_products_00132__products_4']",27-inch OLED monitor with 240Hz refresh rate and USB-C connectivity,622.78,Asterline,,,,,,USD,,,"A fictional 27-inch OLED desktop display designed for creative work and immersive gaming, featuring 2560x1440 resolution, 240Hz refresh rate, adaptive sync support, dual DisplayPort inputs, and a fully adjustable stand with USB-C power delivery.",k02_noncorner_products_00132__products_2,<AUNCHANGED>,,,,,MONITOR,,Nebula Forge 27-inch OLED Monitor,Forge 27,,,,AS-FG27-OLED,
k02_noncorner_products_00031__products_3,"['k02_noncorner_products_00031__products_3', 'k02_noncorner_products_00031__products_4', 'k02_noncorner_products_00031__products_1', 'k02_noncorner_products_00031__products_2']",Compact streaming mixer with dual inputs and onboard DSP,210.34,Orchid Forge,,,,,,USD,,,"Fictional desktop audio interface for live streaming and podcast production, featuring dual XLR/TRS inputs, onboard DSP effects, USB-C connectivity, and a touch-sensitive mute strip. Designed as a compact broadcast mixer for creators rather than storage or graphics workloads.",k02_noncorner_products_00031__products_3,Helios DSP-14,,,,,AUDIO_INTERFACE,,Orchid Forge Asterion II Streaming Mixer,Asterion II,,,,OF-AST2-USB,
k02_noncorner_products_00099__products_3,"['k02_noncorner_products_00099__products_3', 'k02_noncorner_products_00099__products_2', 'k02_noncorner_products_00099__products_1', 'k02_noncorner_products_00099__products_4']",Curved portable monitor with USB-C and HDMI connectivity,329.01,Orion,,,,,,USD,,,"27-inch curved portable display with 2560x1440 resolution, USB-C video input, mini HDMI input, built-in stereo speakers, and an integrated kickstand for desktop or travel use. Designed for creators, presentations, and dual-screen productivity with a matte anti-glare panel and adjustable brightness.",k02_noncorner_products_00099__products_3,NovaViEw Q7,,,,,MONITOR,,Orion Loom 27Q Curved Portable Monitor,Loom 27Q,,,,OL-27Q-CM1,
k02_noncorner_products_00050__products_1,"['k02_noncorner_products_00050__products_1', 'k02_noncorner_products_00050__products_4', 'k02_noncorner_products_00050__products_3', 'k02_noncorner_products_00050__products_2']",Compact digital audio player with 48GB storage,105.17,Lunaris,,,,,,USD,,,"A fictional pocket media player built for offline listening, featuring 48GB of onboard flash storage, tactile side controls, and a minimalist monochrome display. Designed for commuters and field use, it emphasizes long battery life, local playback, and simple playlist management rather than high-end app integration.",k02_noncorner_products_00050__products_1,Asteron F 1,,,,,MP3_PLAYER,48.0,Nebula Forge 48GB Compact Audio Player Midnight,Nebula Forge,,,,LF-NF48-MD,
products_1_1585518,"['products_1_1585518', 'products_3_91655058']","Kingston Technology UV500 SSD 480GB mSATA 480GB mSATA SATA III. Description: (Solid, 480GB, Drive), III, Kingston, SATA, SSD, State, Technology, UV500, mSATA",107.05,Kingston,mSATA,,,SATA III,,EUR,"['http://www.memorydepot.com/detail/SUV500MS/480G.html', 'https://www.megekko.nl/product/5094/229241/SSD-mSATA/Kingston-Technology-UV500-SSD-480GB-mSATA-480GB-mSATA-SATA-III']",,"(Solid, 480GB, Drive), III, Kingston, SATA, SSD, State, Technology, UV500, mSATA",products_1_1585518,,,,,mSATA,SSD,480.0,Kingston Technology UV500 SSD 480GB mSATA 480GB mSATA SATA III,UV500,,SATA,,,997857.0
products_3_87415090,"['products_3_87415090', 'products_1_18327954']","Samsung T7 Portable SSD [2TB] (Indigo Blue). Description: External storage, evolvedWhether you're carrying games, movies, or sensitive work files, the T7 Portable SSD gives you speed and security in a palm-sized package. Experience the next level of external storage.The new norm in external storageLightweight and pocket-sized, the Portable SSD T7 delivers fast speeds and is designed to safeguard data for an easy way to store and transfer large files. Experience everyday high performance in your work and play with the T7.Sleek and compact stylePocket-sized and slim, the lightweight body comes standard on the T7. Roughly the size of a credit card and weighing in at 58 grams, the solid aluminium unibody construction fits comfortably in the palm of your hand.Key FeaturesUp to 1,050 MB/s Transfer SpeedType C-C and Type C to A cables includedMulti-Dcvice compatibilityPassword protection (optional)3 Years Warranty",463.605,Samsung,,,,Type C-C,,GBP,"['https://www.ballicom.co.uk/samsung-mu-pc500t-ww-.p1486814.html', 'https://www.jbhifi.com.au/products/samsung-t7-portable-ssd-2tb-indigo-blue']",,"External storage, evolvedWhether you're carrying games, movies, or sensitive work files, the T7 Portable SSD gives you speed and security in a palm-sized package. Experience the next level of external storage.The new norm in external storageLightweight and pocket-sized, the Portable SSD T7 delivers fast speeds and is designed to safeguard data for an easy way to store and transfer large files. Experience everyday high performance in your work and play with the T7.Sleek and compact stylePocket-sized and slim, the lightweight body comes standard on the T7. Roughly the size of a credit card and weighing in at 58 grams, the solid aluminium unibody construction fits comfortably in the palm of your hand.Key FeaturesUp to 1,050 MB/s Transfer SpeedType C-C and Type C to A cables includedMulti-Device compatibilityPassword protection (optional)3 Years Warranty",products_3_87415090,,,,,,SSD,2000.0,Samsung T7 Grey 500GB Portable SSD USB-C/A Gen2,Portable SSD T7,Indigo Blue,USB 3.2 Gen 2,,MU-PC500T/WW,755875.0
products_1_1352033,"['products_1_1352033', 'products_3_56037532', 'products_2_72212864']","AMD RADEON PRO WX 5100 8 GB GDDR5. Description: Ready for the Game Engine Revolution in Your Design WorkflowThe Radeon™ Pro WX 5100 workstation graphics card is designed to be ready for the game engine revolution in professional design workflows. Game engines (such as Unity and Unreal) have become more commonplace in today’s immersive computing era, integrating themselves alongside traditional CAD applications like Autodesk®, Siemens PLM and SOLIDWORKS®. Bring your designs to life with the new Radeon™ Pro WX 5100, the fastest 75W TDP workstation card in the world.​Performance Meets EfficiencyBased on the latest Polaris GPU architecture, the Radeon Pro WX 5100 features 28 compute units (1792 stream processors) and 8GB of GDDR5 GPU memory with a 256-bit memory interface. It delivers the power and features to unleash your creativity on applications like Siemens NX, where the Radeon Pro WX 5100 delivers up to 41% more performance than its nearest competitor, the NVIDIA Quadro M2000.2Quality You Can SeeImmerse yourself in the millions of pixels that are being driven from the Radeon™ Pro WX 5100 graphics card to your 5K display. See enhanced levels of detail and wider, more precise color ranges with 10-bit color and HDR (High Dynamic Range) support3.Quality You Can TrustRadeon™ Pro WX graphics cards are the embodiment of innovation and design within the Radeon Technologies Group. Great care is taken into crafting each product to ensure quality and reliability are at the highest of standards. We are proud to stand behind our three year limited warranty (see details at www.amd.com/Warranty) and optional seven year extended limited warranty also available (see details and requirements at www.amd.com/ExtendedWarranty).",389.95,AMD,,,,,,GBP,"['https://www.clicksaveandprint.com/amd-radeon-pro-wx-4100-4-gb-gddr5-100-506008', 'https://www.clicksaveandprint.com/amd-radeon-pro-wx-5100-8-gb-gddr5-100-505940', 'https://www.ple.com.au/Products/638468/AMD-Radeon-Pro-WX-7100-8GB-GDDR5']",,"Ready for the Game Engine Revolution in Your Design WorkflowThe Radeon Pro WX 5100 workstation graphics card is designed to be ready for the game engine revolution in professional design workflows. Game engines (such as Unity and Unreal) have become more commonplace in today’s immersive computing era, integrating themselves alongside traditional CAD applications like Autodesk®, Siemens PLM and SOLIDWORKS®. Bring your designs to life with the new Radeon Pro WX 5100, the fastest 75W TDP workstation card in the world.​Performance Meets EfficiencyBased on the latest Polaris GPU architecture, the Radeon Pro WX 5100 features 28 compute units (1792 stream processors) and 8GB of GDDR5 GPU memory with a 256-bit memory interface. It delivers the power and features to unleash your creativity on applications like Siemens NX, where the Radeon Pro WX 5100 delivers up to 41% more performance than its nearest competitor, the NVIDIA Quadro M2000.2Quality You Can SeeImmerse yourself in the millions of pixels that are being driven from the Radeon Pro WX 5100 graphics card to your 5K display. See enhanced levels of detail and wider, more precise color ranges with 10-bit color and HDR (High Dynamic Range) support3.Quality You Can TrustRadeon Pro WX graphics cards are the embodiment of innovation and design within the Radeon Technologies Group. Great care is taken into crafting each product to ensure quality and reliability are at the highest of standards. We are proud to stand behind our three year limited warranty (see details at www.amd.com/Warranty) and optional seven year extended limited warranty also available (see details and requirements at www.amd.com/ExtendedWarranty).",products_1_1352033,,GDDR5,,,,GPU,,AMD RADEON PRO WX 4100 4 GB GDDR5,RADEON PRO WX 4100,,,,,1050421.0
k02_noncorner_products_00341__products_1,"['k02_noncorner_products_00341__products_1', 'k02_noncorner_products_00341__products_2', 'k02_noncorner_products_00341__products_3', 'k02_noncorner_products_00341__products_4']",27-inch IPS studio monitor with USB-C and 65 W power delivery,387.77,NovaGlyph,,,,,,USD,,,"Compact 27-inch desktop display designed for illustrators, editors, and office workflows. Features a 2560 x 1440 IPS panel, 75 Hz refresh rate, 350 nits brightness, USB-C input with 65 W power delivery, and adjustable stand. Built for color-accurate general-purpose use rather than gaming or storage.",k02_noncorner_products_00341__products_1,,,,,,Monitor,,"NovaGlyph Sable 27"" Studio Monitor",Sable 27,,,,NG-SB27-U65,
k02_noncorner_products_00130__products_4,"['k02_noncorner_products_00130__products_4', 'k02_noncorner_products_00130__products_2', 'k02_noncorner_products_00130__products_3', 'k02_noncorner_products_00130__products_1']",Curved 27-inch productivity monitor with IPS panel and dual HDMI inputs,223.25,Lunara,,,,,,USD,,,"A fictional 27-inch curved desktop display designed for document review, coding, and everyday productivity. It features a 1920x1080 IPS panel, 75Hz refresh rate, integrated blue-light reduction modes, and dual HDMI inputs. The monitor emphasizes comfort and workspace efficiency rather than gaming or high-performance compute workloads.",k02_noncorner_products_00130__products_4,NovaView S1,,,,,MONITOR,,"Aether Loom 27"" Curved Office Monitor",Aether 27 Loom Curved,,,,<LM27-CV75>,
k02_noncorner_products_00236__products_2,"['k02_noncorner_products_00236__products_2', 'k02_noncorner_products_00236__products_1', 'k02_noncorner_products_00236__products_3', 'k02_noncorner_products_00236__products_4']",27-inch QHD OLED monitor with high refresh rate,821.38,Nimbus,,,,,,USD,,,"Fictional 27-inch desktop monitor designed for color-critical creative work and immersive general-purpose use. Features a 2560 x 1440 OLED panel, 240Hz refresh rate, 0.03ms response time, DisplayPort and HDMI inputs, and a fully adjustable stand. Built for vivid contrast, smooth motion, and a clean minimalist workspace.",k02_noncorner_products_00236__products_2,OLED QHD Panel,,,,,MONITOR,,Nimbus Arcadia 27 QHD OLED,27 Arcadia,,,,NA27QDOLED,
products_2_89332311,"['products_2_89332311', 'products_1_83292188', 'products_4_74429719']","Micron 1300 internal solid state drive 2.5 inch 256 GB Serial ATA III TLC. Description: Cost-Effective Flash for Client ComputingAs spinning media for client computers is winding down, the demand for solid performing SATA client solid state drives (SSDs) continues strong. The Micron® 1300 SATA client SSD is an expansion of our SATA portfolio, the broadest in the industry. From mainstream desktops to corporate roadwarrior tablets, the 1300 SSD provides exceptional price-to-performance ratios and extremely low power consumption for client computing. It’s an economical flash option in the changeover from legacy hard drives.Based on the successful Micron 1100 SSD, the Micron 1300 SATA SSD is built with advanced features, such as device sleep (DEVSLP) low-power modes to further extend battery life. To protect your valuable data, multiple features do the job: asynchronous power-loss protection for data at rest, adaptive thermal monitoring and optional Opal 2.0 self-encryption.Using revolutionary 3D NAND technology, Micron’s state of the art process – CMOS under the array (CUA) – allows for reduced cost and increased density in a 96-layer, vertically tiered compact die. This advancement keeps the price competitive and allows the Micron 1300 to be offered in 1TB M.2 and 2TB 2.5” capacities.Better NAND Means Better ProductsReliability you can get only from a trusted NAND manufacturer. The 1300 SSD features triple-layer cell (TLC) technology, for more data storage in the same footprint. More cost control comes from the state-of-the-art stackable 96-Tier3D NAND die that allows for up to 2TB in a 2.5” and 1TB in a M.2 form factor.Get Solid SATA PerformanceMany organizations are still looking for strong SATA performance. As a follow-on to our well-accepted Micron 1100 SSD client drive, the 1300 draws on the same trusted platform architecture, proven controller and firmware.Go Mobile for LongerClass-leading power efficiency satisfies customers’ everincreasing expectations for longer battery life. Consuming less than 5mW in low power mode, the Micron 1300 uses significantly less power than that required by hard disk drives (HDDs). Over 20X less than HDDs in active mode. That’s more employee uptime!Keep It CoolIncrease reliability in space-constrained designs with our adaptive thermal monitoring feature that limits heat generated by the SSD with the small footprint M.2 form factor.Depend on Our EnduranceThe optimization of 3D TLC NAND component and Micron SSD architecture enables the 1300 SSD to deliver strong performance and solid endurance without compromise.Speed Time to MarketAs the 1300 SSD is highly leveraged from the Micron 1100 SSD, qualification processes for our OEM customers are reduced, saving time and money.Protect Your DataOptional Opal self-encryption drive (SED) technology offers rock-solid encryption for data-at-rest for your valued mobile data without performance degradation. All encryption/decryption utilizes a XTSAES-256-bit hardware engine that complies with the TCG™ Opal 2.0 standards, the IEEE 1667 protocol and Microsoft® eDrive, without impacting performance.Sanitize and ReuseIn just a few seconds, the SANITIZE CRYPTO SCRAMBLE command allows the end-user to erase, repurpose, and retire the SSD with a click of a button, ensuring no residual data is left behind to be compromised.Make It Easier to ManageWith our downloadable Storage Executive tool, Micron client drives have built-in troubleshooting, diagnostics and health check intelligence for hassle-free manageability.Hard driveSSD capacity 256 GBMemory type TLCPerformanceWindows operating systems supported YesLinux operating systems supported YesInterface Serial ATA IIIComponent for PC/notebookNVMe NoDevSlp (device sleep) support YesTBW rating 180SSD capacity 256 GBS.M.A.R.T. support YesRead speed 530 MB/sWrite speed 520 MB/sMemory type TLCRandom write (4KB) 87000 IOPSRandom read (4KB) 58000 IOPSMean time between failures (MTBF) 1500000 hHardware encryption NoData transmissionRead speed 530 MB/sWrite speed 520 MB/sRandom write (4KB) 87000 IOPSRandom read (4KB) 58000 IOPSEnduranceMean time between failures (MTBF) 1500000 hDesignComponent for PC/notebookSSD form factor 2.5""System requirementsWindows operating systems supported YesLinux operating systems supported YesFeaturesInterface Serial ATA IIIComponent for PC/notebookNVMe NoDevSlp (device sleep) support YesTBW rating 180SSD capacity 256 GBWindows operating systems supported YesS.M.A.R.T. support YesRead speed 530 MB/sWrite speed 520 MB/sLinux operating systems supported YesMemory type TLCRandom write (4KB) 87000 IOPSRandom read (4KB) 58000 IOPSMean time between failures (MTBF) 1500000 hHardware encryption NoSSD form factor 2.5""PowerPower consumption (sleep) 0.005 WTechnical detailsInterface Serial ATA IIIS.M.A.R.T. support YesHardware encryption NoSSD form factor 2.5""SoftwareWindows operating systems supported YesLinux operating systems supported Yes",59.95,Crucial,2.5-inch,,,SATA III,,GBP,"['https://mitxpc.com/products/mtfddak256tdl-1aw1zabyy', 'https://www.scan.co.uk/products/256gb-micron-1300-25-ssd-sata-iii-6gb-s-tlc-3d-nand-read-530mb-s-write-520mb-s-58k-87k-iops', 'https://www.shop4mu.com/internal-solid-state-drives/micron-1300-internal-solid-state-drive-2-5-inch-256-gb-serial-ata-iii-tlc']",,"Cost-Effective Flash for Client ComputingAs spinning media for client computers is winding down, the demand for solid performing SATA client solid state drives (SSDs) continues strong. The Micron® 1300 SATA client SSD is an expansion of our SATA portfolio, the broadest in the industry. From mainstream desktops to corporate roadwarrior tablets, the 1300 SSD provides exceptional price-to-performance ratios and extremely low power consumption for client computing. It’s an economical flash option in the changeover from legacy hard drives.Based on the successful Micron 1100 SSD, the Micron 1300 SATA SSD is built with advanced features, such as device sleep (DEVSLP) low-power modes to further extend battery life. To protect your valuable data, multiple features do the job: asynchronous power-loss protection for data at rest, adaptive thermal monitoring and optional Opal 2.0 self-encryption.Using revolutionary 3D NAND technology, Micron’s state of the art process – CMOS under the array (CUA) – allows for reduced cost and increased density in a 96-layer, vertically tiered compact die. This advancement keeps the price competitive and allows the Micron 1300 to be offered in 1TB M.2 and 2TB 2.5” capacities.Better NAND Means Better ProductsReliability you can get only from a trusted NAND manufacturer. The 1300 SSD features triple-layer cell (TLC) technology, for more data storage in the same footprint. More cost control comes from the state-of-the-art stackable 96-Tier3D NAND die that allows for up to 2TB in a 2.5” and 1TB in a M.2 form factor.Get Solid SATA PerformanceMany organizations are still looking for strong SATA performance. As a follow-on to our well-accepted Micron 1100 SSD client drive, the 1300 draws on the same trusted platform architecture, proven controller and firmware.Go Mobile for LongerClass-leading power efficiency satisfies customers’ everincreasing expectations for longer battery life. Consuming less than 5mW in low power mode, the Micron 1300 uses significantly less power than that required by hard disk drives (HDDs). Over 20X less than HDDs in active mode. That’s more employee uptime!Keep It CoolIncrease reliability in space-constrained designs with our adaptive thermal monitoring feature that limits heat generated by the SSD with the small footprint M.2 form factor.Depend on Our EnduranceThe optimization of 3D TLC NAND component and Micron SSD architecture enables the 1300 SSD to deliver strong performance and solid endurance without compromise.Speed Time to MarketAs the 1300 SSD is highly leveraged from the Micron 1100 SSD, qualification processes for our OEM customers are reduced, saving time and money.Protect Your DataOptional Opal self-encryption drive (SED) technology offers rock-solid encryption for data-at-rest for your valued mobile data without performance degradation. All encryption/decryption utilizes a XTSAES-256-bit hardware engine that complies with the TCG Opal 2.0 standards, the IEEE 1667 protocol and Microsoft® eDrive, without impacting performance.Sanitize and ReuseIn just a few seconds, the SANITIZE CRYPTO SCRAMBLE command allows the end-user to erase, repurpose, and retire the SSD with a click of a button, ensuring no residual data is left behind to be compromised.Make It Easier to ManageWith our downloadable Storage Executive tool, Micron client drives have built-in troubleshooting, diagnostics and health check intelligence for hassle-free manageability.Hard driveSSD capacity 256 GBMemory type TLCPerformanceWindows operating systems supported YesLinux operating systems supported YesInterface Serial ATA IIIComponent for PC/notebookNVMe NoDevSlp (device sleep) support YesTBW rating 180SSD capacity 256 GBS.M.A.R.T. support YesRead speed 530 MB/sWrite speed 520 MB/sMemory type TLCRandom write (4KB) 87000 IOPSRandom read (4KB) 58000 IOPSMean time between failures (MTBF) 1500000 hHardware encryption NoData transmissionRead speed 530 MB/sWrite speed 520 MB/sRandom write (4KB) 87000 IOPSRandom read (4KB) 58000 IOPSEnduranceMean time between failures (MTBF) 1500000 hDesignComponent for PC/notebookSSD form factor 2.5""System requirementsWindows operating systems supported YesLinux operating systems supported YesFeaturesInterface Serial ATA IIIComponent for PC/notebookNVMe NoDevSlp (device sleep) support YesTBW rating 180SSD capacity 256 GBWindows operating systems supported YesS.M.A.R.T. support YesRead speed 530 MB/sWrite speed 520 MB/sLinux operating systems supported YesMemory type TLCRandom write (4KB) 87000 IOPSRandom read (4KB) 58000 IOPSMean time between failures (MTBF) 1500000 hHardware encryption NoSSD form factor 2.5""PowerPower consumption (sleep) 0.005 WTechnical detailsInterface Serial ATA IIIS.M.A.R.T. support YesHardware encryption NoSSD form factor 2.5""SoftwareWindows operating systems supported YesLinux operating systems supported Yes",products_2_89332311,,,,520.0,2.5-inch SATA,SSD,256.0,Micron 1300 internal solid state drive 2.5 inch 256 GB III ATA Serial TLC,1300,,SATA,,,4002878.0
