id_dblp,id_crossref,label
dblp-15625,crossref-08451,0
dblp-12790,crossref-05625,0
dblp-41843,crossref-03357,1
dblp-20726,crossref-25746,0
dblp-37286,crossref-38946,0
dblp-51835,crossref-41698,0
dblp-53749,crossref-22382,0
dblp-19143,crossref-17474,0
dblp-16170,crossref-34619,0
dblp-30086,crossref-48317,0
dblp-04227,crossref-23844,1
dblp-15060,crossref-42401,1
dblp-37077,crossref-43953,0
dblp-42219,crossref-00348,0
dblp-00122,crossref-28844,1
dblp-26895,crossref-31310,0
dblp-45051,crossref-36458,0
dblp-16549,crossref-23282,0
dblp-10491,crossref-06489,0
dblp-24458,crossref-53014,1
dblp-07168,crossref-09315,0
dblp-29138,crossref-55738,0
dblp-09753,crossref-52223,1
dblp-18798,crossref-07576,0
dblp-43518,crossref-02516,0
dblp-01732,crossref-14805,1
dblp-13504,crossref-29400,0
dblp-31050,crossref-38601,1
dblp-26362,crossref-39059,0
dblp-05848,crossref-29889,1
dblp-50264,crossref-46997,0
dblp-19578,crossref-21867,1
dblp-56553,crossref-29201,0
dblp-03377,crossref-32198,0
dblp-27100,crossref-32900,0
dblp-28622,crossref-40360,0
dblp-35723,crossref-08338,1
dblp-37353,crossref-15224,0
dblp-45306,crossref-42936,0
dblp-23278,crossref-14627,0
dblp-58814,crossref-37716,0
dblp-00881,crossref-54481,0
dblp-27644,crossref-56876,0
dblp-25824,crossref-27483,0
dblp-22404,crossref-36478,0
dblp-16100,crossref-11799,0
dblp-40165,crossref-19831,1
dblp-25109,crossref-09767,0
dblp-56640,crossref-38171,1
dblp-44436,crossref-10549,1
dblp-16942,crossref-26445,0
dblp-15099,crossref-54607,0
dblp-39289,crossref-46440,0
dblp-08426,crossref-20520,1
dblp-47200,crossref-60499,1
dblp-08019,crossref-36424,0
dblp-49870,crossref-59962,0
dblp-45617,crossref-27054,0
dblp-35885,crossref-17150,0
dblp-34046,crossref-33413,0
dblp-12408,crossref-48154,1
dblp-39655,crossref-14464,0
dblp-54141,crossref-29909,0
dblp-49761,crossref-13896,0
dblp-23802,crossref-16106,1
dblp-22271,crossref-24967,0
dblp-23136,crossref-32765,0
dblp-41355,crossref-34679,0
dblp-23540,crossref-57271,1
dblp-49864,crossref-07332,0
dblp-00031,crossref-28102,0
dblp-34538,crossref-59695,0
dblp-05785,crossref-24413,0
dblp-58253,crossref-45492,1
dblp-20831,crossref-18621,1
dblp-53791,crossref-42793,0
dblp-56689,crossref-05758,0
dblp-37411,crossref-56670,1
dblp-51133,crossref-08918,0
dblp-09753,crossref-26676,0
dblp-59846,crossref-53969,0
dblp-51744,crossref-33167,0
dblp-40962,crossref-50668,1
dblp-00449,crossref-03257,0
dblp-50289,crossref-35239,1
dblp-44224,crossref-60531,1
dblp-27024,crossref-17626,1
dblp-28777,crossref-02337,0
dblp-15298,crossref-46436,0
dblp-25891,crossref-14792,0
dblp-44146,crossref-12135,1
dblp-16718,crossref-24836,0
dblp-40333,crossref-50410,0
dblp-48419,crossref-43708,0
dblp-41626,crossref-47369,0
dblp-46917,crossref-26247,0
dblp-10305,crossref-17222,1
dblp-26703,crossref-04161,0
dblp-20315,crossref-42650,0
dblp-56217,crossref-22712,0
dblp-09278,crossref-60662,1
dblp-01097,crossref-25797,0
dblp-19722,crossref-14365,1
dblp-10760,crossref-19406,1
dblp-58309,crossref-56601,0
dblp-22729,crossref-15461,0
dblp-47056,crossref-18726,0
dblp-19082,crossref-23288,1
dblp-40732,crossref-23500,0
dblp-54699,crossref-25057,1
dblp-41020,crossref-26764,0
dblp-54794,crossref-43283,0
dblp-50522,crossref-43648,1
dblp-37765,crossref-52174,0
dblp-16697,crossref-17367,0
dblp-35514,crossref-29560,0
dblp-55300,crossref-20062,0
dblp-02753,crossref-51050,0
dblp-19579,crossref-19178,0
dblp-49682,crossref-00790,0
dblp-00292,crossref-50633,0
dblp-02857,crossref-49349,0
dblp-44591,crossref-04010,1
dblp-53706,crossref-16768,0
dblp-41482,crossref-30343,0
dblp-57666,crossref-36238,0
dblp-05373,crossref-31685,0
dblp-01205,crossref-46655,0
dblp-37077,crossref-19512,0
dblp-00084,crossref-17971,0
dblp-05536,crossref-09720,0
dblp-60550,crossref-10424,1
dblp-25132,crossref-12080,0
dblp-33485,crossref-20909,1
dblp-34307,crossref-06575,0
dblp-48166,crossref-35570,1
dblp-58410,crossref-41980,1
dblp-33207,crossref-14377,0
dblp-27902,crossref-37414,0
dblp-07690,crossref-43761,0
dblp-26524,crossref-08857,1
dblp-36247,crossref-43024,0
dblp-35271,crossref-25549,1
dblp-50307,crossref-43267,0
dblp-53929,crossref-35913,0
dblp-09644,crossref-03151,0
dblp-31382,crossref-57329,0
dblp-23226,crossref-26608,0
dblp-47415,crossref-53576,0
dblp-34362,crossref-51221,0
dblp-27972,crossref-45289,0
dblp-12764,crossref-51665,1
dblp-58958,crossref-07646,0
dblp-48317,crossref-28977,0
dblp-06930,crossref-48808,0
dblp-27448,crossref-56945,0
dblp-45810,crossref-23727,0
dblp-31963,crossref-10290,0
dblp-09453,crossref-60679,0
dblp-32215,crossref-29025,1
dblp-41246,crossref-51256,0
dblp-59691,crossref-02894,0
dblp-14144,crossref-59303,1
dblp-51515,crossref-17419,0
dblp-39480,crossref-03604,0
dblp-53489,crossref-43067,1
dblp-13952,crossref-45153,0
dblp-60177,crossref-09666,1
dblp-35962,crossref-12431,0
dblp-22847,crossref-50006,0
dblp-30959,crossref-60543,0
dblp-28126,crossref-37923,0
dblp-34202,crossref-46800,0
dblp-28052,crossref-32629,1
dblp-55926,crossref-17005,0
dblp-34608,crossref-52222,0
dblp-56059,crossref-56381,0
dblp-25684,crossref-42922,1
dblp-46848,crossref-10696,0
dblp-19151,crossref-17371,0
dblp-26218,crossref-32042,0
dblp-46162,crossref-06263,0
dblp-32195,crossref-53809,0
dblp-54515,crossref-10050,0
dblp-16317,crossref-04013,1
dblp-53388,crossref-53371,0
dblp-34066,crossref-13964,0
dblp-38270,crossref-59515,0
dblp-32204,crossref-22975,1
dblp-07889,crossref-12308,0
dblp-12959,crossref-56553,0
dblp-21530,crossref-28627,0
dblp-36623,crossref-48496,0
dblp-08617,crossref-41280,0
dblp-13096,crossref-21149,0
dblp-17213,crossref-47753,0
dblp-10502,crossref-03313,0
dblp-30074,crossref-58216,0
dblp-39750,crossref-18435,0
dblp-37325,crossref-45997,0
dblp-07890,crossref-29501,1
dblp-52427,crossref-55394,1
dblp-31394,crossref-46354,1
dblp-43061,crossref-35783,1
dblp-55009,crossref-01063,0
dblp-18925,crossref-43030,0
dblp-37607,crossref-56683,1
dblp-20027,crossref-48457,0
dblp-56010,crossref-48156,0
dblp-07934,crossref-52604,1
dblp-13606,crossref-03921,1
dblp-30207,crossref-07317,0
dblp-38306,crossref-53638,0
dblp-18959,crossref-54907,1
dblp-29641,crossref-45779,0
dblp-15002,crossref-41510,1
dblp-57610,crossref-09339,0
dblp-38416,crossref-16338,0
dblp-55073,crossref-18400,0
dblp-33261,crossref-45910,0
dblp-38992,crossref-14792,0
dblp-26805,crossref-01613,0
dblp-19979,crossref-28375,0
dblp-09861,crossref-09544,1
dblp-55418,crossref-37642,1
dblp-30277,crossref-39597,0
dblp-00811,crossref-44935,0
dblp-18139,crossref-60270,0
dblp-38301,crossref-43606,0
dblp-43398,crossref-55397,1
dblp-17020,crossref-27991,0
dblp-53465,crossref-04991,0
dblp-57465,crossref-38918,0
dblp-37781,crossref-46593,0
dblp-05201,crossref-03462,1
dblp-30003,crossref-27039,0
dblp-31768,crossref-32276,0
dblp-39122,crossref-06222,0
dblp-02127,crossref-51446,1
dblp-47346,crossref-44218,0
dblp-00038,crossref-54985,0
dblp-52843,crossref-38656,0
dblp-08847,crossref-36237,0
dblp-46192,crossref-14320,0
dblp-45035,crossref-53600,0
dblp-29897,crossref-45851,0
dblp-20624,crossref-08161,0
dblp-18373,crossref-10594,0
dblp-06514,crossref-21530,1
dblp-13160,crossref-53878,0
dblp-02189,crossref-39458,0
dblp-37602,crossref-55170,0
dblp-42370,crossref-00928,0
dblp-31142,crossref-44549,0
dblp-56806,crossref-09447,0
dblp-31992,crossref-27756,1
dblp-22960,crossref-34340,0
dblp-27514,crossref-22176,0
dblp-06463,crossref-14218,0
dblp-53593,crossref-59953,0
dblp-39166,crossref-01029,0
dblp-28707,crossref-47412,0
dblp-58891,crossref-48587,0
dblp-39736,crossref-33485,0
dblp-22613,crossref-49617,0
dblp-38013,crossref-11899,0
dblp-21412,crossref-47969,0
dblp-40881,crossref-20353,0
dblp-03053,crossref-24878,0
dblp-03998,crossref-13939,0
dblp-02729,crossref-26301,0
dblp-33627,crossref-17863,1
dblp-25503,crossref-43093,1
dblp-21091,crossref-15573,1
dblp-20198,crossref-09194,1
dblp-12284,crossref-03776,0
dblp-10157,crossref-10701,0
dblp-60511,crossref-16564,0
dblp-57444,crossref-24445,0
dblp-26142,crossref-50335,0
dblp-14905,crossref-01084,1
dblp-35495,crossref-37878,0
dblp-59980,crossref-37046,0
dblp-21744,crossref-49505,0
dblp-49543,crossref-06316,0
dblp-38027,crossref-01716,0
dblp-56166,crossref-33532,0
dblp-56324,crossref-45698,0
dblp-53962,crossref-24060,0
dblp-50532,crossref-58737,1
dblp-44030,crossref-37668,0
dblp-31549,crossref-05124,0
dblp-47906,crossref-18837,1
dblp-30387,crossref-11855,0
dblp-43449,crossref-53880,1
dblp-39550,crossref-23320,0
dblp-35152,crossref-48582,0
dblp-55186,crossref-04159,0
dblp-08467,crossref-05053,0
dblp-13011,crossref-53770,0
dblp-08759,crossref-29174,1
dblp-37042,crossref-24937,0
dblp-60463,crossref-59527,0
dblp-10509,crossref-03490,1
dblp-33624,crossref-22526,0
dblp-52110,crossref-50287,0
dblp-50572,crossref-60486,0
dblp-55801,crossref-25334,0
dblp-48487,crossref-05545,0
dblp-56780,crossref-37111,1
dblp-16583,crossref-13424,0
dblp-18111,crossref-34162,0
dblp-21124,crossref-26351,0
dblp-50770,crossref-41354,0
dblp-49491,crossref-00750,0
dblp-57875,crossref-34182,1
dblp-37549,crossref-49526,0
dblp-24178,crossref-32516,0
dblp-26908,crossref-60143,0
dblp-14278,crossref-59007,0
dblp-14324,crossref-38948,0
dblp-47172,crossref-09401,0
dblp-26133,crossref-19926,0
dblp-44903,crossref-18018,0
dblp-23722,crossref-24597,0
dblp-39550,crossref-00439,0
dblp-22472,crossref-52467,0
dblp-04287,crossref-33404,0
dblp-29638,crossref-48518,0
dblp-03485,crossref-40223,0
dblp-23439,crossref-52010,1
dblp-45306,crossref-13024,0
dblp-20036,crossref-40010,0
dblp-29286,crossref-54633,0
dblp-29338,crossref-47504,0
dblp-07713,crossref-03640,0
dblp-13862,crossref-38128,0
dblp-53301,crossref-01243,0
dblp-09008,crossref-15212,1
dblp-56993,crossref-50537,0
dblp-08474,crossref-55133,0
dblp-18106,crossref-37413,0
dblp-01374,crossref-29563,0
dblp-02115,crossref-31188,1
dblp-08835,crossref-39735,0
dblp-31490,crossref-03918,0
dblp-44026,crossref-12998,0
dblp-06578,crossref-00420,0
dblp-49657,crossref-57992,0
dblp-08982,crossref-15293,1
dblp-11474,crossref-48525,0
dblp-14204,crossref-59361,1
dblp-33745,crossref-57648,0
dblp-10755,crossref-19370,1
dblp-30184,crossref-50507,1
dblp-08093,crossref-56340,0
dblp-22408,crossref-16880,0
dblp-16330,crossref-10007,0
dblp-11446,crossref-45053,0
dblp-17004,crossref-12513,0
dblp-21433,crossref-01570,0
dblp-42164,crossref-14486,0
dblp-10577,crossref-39571,0
dblp-45497,crossref-01707,0
dblp-36238,crossref-32756,0
dblp-15196,crossref-41942,1
dblp-27019,crossref-02089,0
dblp-37364,crossref-56855,0
dblp-47601,crossref-46481,0
dblp-41345,crossref-53717,0
dblp-55615,crossref-33784,0
dblp-44556,crossref-44010,0
dblp-29787,crossref-33011,1
dblp-07204,crossref-27198,0
dblp-38086,crossref-24311,0
dblp-54530,crossref-04209,0
dblp-42834,crossref-00187,0
dblp-01061,crossref-35928,0
dblp-38610,crossref-53143,0
dblp-09929,crossref-20850,0
dblp-27432,crossref-16564,0
dblp-15978,crossref-20763,0
dblp-02168,crossref-31215,1
dblp-46522,crossref-22317,0
dblp-18870,crossref-25590,0
dblp-34771,crossref-58162,1
dblp-58607,crossref-43993,0
dblp-03566,crossref-38293,0
dblp-26873,crossref-21488,0
dblp-31056,crossref-47031,0
dblp-43528,crossref-19458,0
dblp-21935,crossref-35734,1
dblp-20315,crossref-12103,0
dblp-55277,crossref-48954,1
dblp-21163,crossref-03461,0
dblp-24104,crossref-32282,1
dblp-00275,crossref-43860,0
dblp-58547,crossref-37514,0
dblp-46544,crossref-51035,0
dblp-55234,crossref-04548,1
dblp-24988,crossref-18142,1
dblp-36449,crossref-42461,0
dblp-43621,crossref-32820,0
dblp-32501,crossref-01020,0
dblp-28498,crossref-04638,0
dblp-18295,crossref-05031,0
dblp-36156,crossref-46599,0
dblp-28286,crossref-55897,1
dblp-38657,crossref-31609,0
dblp-17149,crossref-17680,0
dblp-46267,crossref-31247,0
dblp-39940,crossref-01580,1
dblp-01912,crossref-37615,0
dblp-55707,crossref-11401,0
dblp-15731,crossref-35640,0
dblp-41575,crossref-42393,0
dblp-05548,crossref-26353,0
dblp-54308,crossref-27196,0
dblp-22853,crossref-19152,0
dblp-37127,crossref-03341,0
dblp-03172,crossref-39640,0
dblp-41354,crossref-18016,1
dblp-38363,crossref-54423,0
dblp-48560,crossref-18116,0
dblp-23095,crossref-19144,1
dblp-49373,crossref-28015,0
dblp-47422,crossref-07417,0
dblp-43696,crossref-00600,0
dblp-44389,crossref-55637,0
dblp-33118,crossref-39026,0
dblp-38457,crossref-54265,0
dblp-47157,crossref-49974,0
dblp-06357,crossref-32516,0
dblp-34432,crossref-18649,0
dblp-33389,crossref-43199,0
dblp-38340,crossref-27221,0
dblp-01768,crossref-45650,1
dblp-05822,crossref-10102,0
dblp-47382,crossref-59792,0
dblp-37093,crossref-10734,0
dblp-57292,crossref-24105,0
dblp-19469,crossref-20406,1
dblp-56831,crossref-37722,1
dblp-54001,crossref-54578,0
dblp-42640,crossref-55673,0
dblp-23632,crossref-10021,0
dblp-08360,crossref-35770,0
dblp-57826,crossref-57991,1
dblp-42463,crossref-60649,0
dblp-59519,crossref-28337,0
dblp-54998,crossref-12347,0
dblp-06521,crossref-10781,0
dblp-31713,crossref-52422,1
dblp-21893,crossref-51434,1
dblp-41816,crossref-48797,1
dblp-41355,crossref-25330,0
dblp-44126,crossref-16314,0
dblp-34966,crossref-41795,0
dblp-14007,crossref-58580,0
dblp-10063,crossref-30057,0
dblp-55931,crossref-25485,0
dblp-41413,crossref-47123,1
dblp-47297,crossref-35607,0
dblp-38667,crossref-31060,0
dblp-50504,crossref-39366,0
dblp-48370,crossref-42157,0
dblp-24693,crossref-19777,0
dblp-56787,crossref-53430,0
dblp-10113,crossref-05464,0
dblp-34508,crossref-23828,1
dblp-22985,crossref-03755,0
dblp-45956,crossref-32405,0
dblp-37225,crossref-05816,1
dblp-04308,crossref-28156,0
dblp-05567,crossref-04672,1
dblp-18192,crossref-42253,0
dblp-39773,crossref-14034,0
dblp-06814,crossref-11799,0
dblp-16088,crossref-46753,0
dblp-33336,crossref-38999,0
dblp-22022,crossref-27833,0
dblp-11711,crossref-54530,1
dblp-49579,crossref-16996,0
dblp-03662,crossref-39016,0
dblp-02359,crossref-25486,1
dblp-46608,crossref-52129,0
dblp-45195,crossref-58096,0
dblp-13191,crossref-29784,1
dblp-15699,crossref-39746,0
dblp-01682,crossref-06453,0
dblp-13658,crossref-26353,0
dblp-03721,crossref-26893,1
dblp-53911,crossref-28070,1
dblp-42502,crossref-37184,0
dblp-44270,crossref-02774,0
dblp-56263,crossref-09965,0
dblp-29564,crossref-18783,1
dblp-06832,crossref-20450,1
dblp-44858,crossref-33667,0
dblp-25137,crossref-58170,1
dblp-46017,crossref-38510,0
dblp-14979,crossref-02715,0
dblp-34226,crossref-51268,1
dblp-08189,crossref-25670,1
dblp-20319,crossref-18796,1
dblp-19967,crossref-20237,0
dblp-13126,crossref-14949,1
dblp-46495,crossref-23109,1
dblp-42704,crossref-59603,0
dblp-47773,crossref-48962,0
dblp-53958,crossref-08726,0
dblp-30837,crossref-12313,0
dblp-41806,crossref-43779,0
dblp-58732,crossref-02267,0
dblp-14546,crossref-48624,0
dblp-07826,crossref-04060,0
dblp-31108,crossref-27994,1
dblp-25962,crossref-10664,0
dblp-34479,crossref-18776,0
dblp-29923,crossref-24388,1
dblp-26904,crossref-04504,0
dblp-06536,crossref-24320,0
dblp-14832,crossref-40601,1
dblp-00646,crossref-43215,0
dblp-22225,crossref-56061,0
dblp-14240,crossref-46392,0
dblp-00316,crossref-14524,0
dblp-49091,crossref-09356,0
dblp-02151,crossref-48841,0
dblp-52727,crossref-12796,1
dblp-38208,crossref-55443,0
dblp-22178,crossref-07136,0
dblp-25863,crossref-19253,0
dblp-38133,crossref-18507,0
dblp-12740,crossref-57378,0
dblp-50035,crossref-30548,0
dblp-46595,crossref-36516,0
dblp-12084,crossref-27193,0
dblp-31328,crossref-06669,0
dblp-45624,crossref-27397,0
dblp-14125,crossref-49255,0
dblp-04094,crossref-57572,1
dblp-34042,crossref-38846,1
dblp-12592,crossref-31572,0
dblp-57442,crossref-28233,0
dblp-17191,crossref-42741,0
dblp-07528,crossref-33780,0
dblp-43265,crossref-48800,0
dblp-41538,crossref-16872,0
dblp-12951,crossref-18183,0
dblp-36312,crossref-11497,0
dblp-19143,crossref-16381,1
dblp-49923,crossref-00829,1
dblp-41951,crossref-03035,0
dblp-18295,crossref-22596,0
dblp-17324,crossref-27092,0
dblp-02556,crossref-39072,0
dblp-29156,crossref-45366,0
dblp-16866,crossref-13215,0
dblp-30440,crossref-15539,0
dblp-16325,crossref-01697,0
dblp-37385,crossref-51337,0
dblp-46071,crossref-23517,1
dblp-30081,crossref-54905,0
dblp-46461,crossref-33973,0
dblp-08214,crossref-33509,0
dblp-18921,crossref-29251,0
dblp-33647,crossref-03198,0
dblp-24710,crossref-49511,1
dblp-34050,crossref-13589,0
dblp-49959,crossref-47572,0
dblp-43104,crossref-11293,0
dblp-43127,crossref-12662,0
dblp-31172,crossref-56589,0
dblp-12163,crossref-50094,0
dblp-52587,crossref-07307,0
dblp-54948,crossref-43457,0
dblp-51985,crossref-59819,1
dblp-11487,crossref-51381,1
dblp-29085,crossref-10373,1
dblp-59552,crossref-43090,0
dblp-17421,crossref-06972,1
dblp-13244,crossref-17121,1
dblp-20633,crossref-60004,1
dblp-06675,crossref-56106,1
dblp-24963,crossref-43505,1
dblp-22018,crossref-44339,0
dblp-45120,crossref-53571,0
dblp-56013,crossref-27933,1
dblp-45389,crossref-47100,0
dblp-25490,crossref-38904,1
dblp-54227,crossref-08430,0
dblp-46610,crossref-25919,0
dblp-29708,crossref-20082,0
dblp-42162,crossref-02051,0
dblp-57311,crossref-12543,0
dblp-05163,crossref-57032,0
dblp-41575,crossref-43087,1
dblp-35633,crossref-44016,0
dblp-05500,crossref-02401,0
dblp-52361,crossref-50994,0
dblp-43430,crossref-24975,0
dblp-20040,crossref-46821,0
dblp-25290,crossref-25205,1
dblp-56712,crossref-27980,0
dblp-28414,crossref-47392,0
dblp-15925,crossref-28974,0
dblp-06813,crossref-24689,0
dblp-45786,crossref-10239,0
dblp-00196,crossref-10486,0
dblp-46116,crossref-52817,0
dblp-56617,crossref-34991,0
dblp-29568,crossref-13939,0
dblp-22975,crossref-49209,0
dblp-17813,crossref-20036,0
dblp-03703,crossref-26717,0
dblp-12339,crossref-00008,1
dblp-17856,crossref-41051,0
dblp-00613,crossref-32042,0
dblp-56735,crossref-20231,1
dblp-11290,crossref-01323,0
dblp-26922,crossref-42744,0
dblp-04635,crossref-54403,0
dblp-52436,crossref-39621,0
dblp-38093,crossref-34499,0
dblp-40478,crossref-12255,0
dblp-28459,crossref-23133,0
dblp-25861,crossref-37923,1
dblp-26760,crossref-58422,1
dblp-00098,crossref-14164,0
dblp-51174,crossref-16610,0
dblp-45208,crossref-27538,0
dblp-21318,crossref-00218,1
dblp-10175,crossref-02071,0
dblp-00059,crossref-52769,0
dblp-47890,crossref-15962,1
dblp-24809,crossref-28243,0
dblp-40938,crossref-47654,1
dblp-13290,crossref-05657,1
dblp-56457,crossref-16273,1
dblp-56075,crossref-33600,0
dblp-55786,crossref-39980,1
dblp-16734,crossref-00383,0
dblp-45834,crossref-18153,0
dblp-35379,crossref-36294,0
dblp-55448,crossref-20415,0
dblp-13616,crossref-23779,0
dblp-42275,crossref-02265,0
dblp-42976,crossref-16287,1
dblp-08178,crossref-13868,1
dblp-36629,crossref-45034,0
dblp-07376,crossref-12894,0
dblp-28498,crossref-06733,1
dblp-13692,crossref-15394,0
dblp-45133,crossref-13259,0
dblp-19634,crossref-33061,0
dblp-43674,crossref-25897,0
dblp-06892,crossref-34657,1
dblp-52547,crossref-20297,0
dblp-14406,crossref-07301,1
dblp-34073,crossref-17664,0
dblp-35855,crossref-18829,0
dblp-02752,crossref-05337,1
dblp-19940,crossref-09802,0
dblp-08684,crossref-10509,0
dblp-54946,crossref-05572,0
dblp-09202,crossref-53907,0
dblp-54080,crossref-26223,0
dblp-23885,crossref-30434,1
dblp-20580,crossref-52214,1
dblp-09970,crossref-55272,0
dblp-24384,crossref-54984,0
dblp-30904,crossref-12001,0
dblp-47428,crossref-59454,0
dblp-15387,crossref-54788,0
dblp-22603,crossref-17446,0
dblp-08885,crossref-57290,1
dblp-27863,crossref-27963,0
dblp-59228,crossref-24497,0
dblp-10314,crossref-13835,0
dblp-21543,crossref-58160,0
dblp-18123,crossref-23181,1
dblp-11433,crossref-51519,0
dblp-07757,crossref-10427,0
dblp-31154,crossref-28034,0
dblp-18248,crossref-27396,1
dblp-29740,crossref-04706,0
dblp-20088,crossref-26929,0
dblp-48283,crossref-23368,0
dblp-12824,crossref-20735,1
dblp-45548,crossref-44761,0
dblp-54805,crossref-17666,0
dblp-02227,crossref-15499,0
dblp-12911,crossref-28934,1
dblp-37919,crossref-51234,0
dblp-50128,crossref-43103,1
dblp-18596,crossref-40753,0
dblp-29852,crossref-01595,0
dblp-59317,crossref-13474,0
dblp-56763,crossref-47152,0
dblp-18377,crossref-00332,0
dblp-42202,crossref-06724,0
dblp-00609,crossref-52047,0
dblp-50706,crossref-41355,0
dblp-14886,crossref-42118,1
dblp-38858,crossref-32168,0
dblp-20763,crossref-46848,1
dblp-26359,crossref-10064,0
dblp-55624,crossref-20847,1
dblp-28859,crossref-01451,0
dblp-18200,crossref-22956,0
dblp-44718,crossref-17289,1
dblp-58166,crossref-54981,0
dblp-21641,crossref-11429,0
dblp-37839,crossref-42313,0
dblp-24429,crossref-26491,0
dblp-47426,crossref-30706,0
dblp-38702,crossref-30721,0
dblp-04183,crossref-27493,0
dblp-42559,crossref-12531,0
dblp-02797,crossref-16022,0
dblp-41116,crossref-53422,0
dblp-57998,crossref-02807,0
dblp-30895,crossref-14902,0
dblp-56378,crossref-39448,0
dblp-29042,crossref-22507,0
dblp-08451,crossref-15888,0
dblp-06128,crossref-25323,0
dblp-32601,crossref-27072,0
dblp-15058,crossref-17176,0
dblp-06824,crossref-56030,0
dblp-42505,crossref-47733,0
dblp-54734,crossref-29016,0
dblp-52642,crossref-38899,1
dblp-06332,crossref-31031,0
dblp-03953,crossref-19663,0
dblp-01452,crossref-46964,0
dblp-36922,crossref-42995,1
dblp-12236,crossref-04759,0
dblp-38154,crossref-25390,1
dblp-40824,crossref-00991,0
dblp-03472,crossref-27699,0
dblp-42342,crossref-13483,0
dblp-17705,crossref-18869,0
dblp-03725,crossref-48337,1
dblp-25243,crossref-57290,0
dblp-25839,crossref-29996,0
dblp-18115,crossref-33463,0
dblp-27288,crossref-14603,0
dblp-21150,crossref-34935,1
dblp-60401,crossref-23463,0
dblp-28969,crossref-00826,0
dblp-19519,crossref-00561,0
dblp-39431,crossref-43114,0
dblp-50976,crossref-41770,1
dblp-04466,crossref-43475,0
dblp-57180,crossref-45050,0
dblp-14165,crossref-09796,0
dblp-04251,crossref-15952,0
dblp-54779,crossref-52818,0
dblp-33773,crossref-55911,1
dblp-20731,crossref-51979,0
dblp-15221,crossref-36581,1
dblp-06496,crossref-49830,0
dblp-25429,crossref-25579,1
dblp-20278,crossref-38569,0
dblp-31148,crossref-39665,0
dblp-23491,crossref-45774,1
dblp-01181,crossref-29142,0
dblp-40018,crossref-15265,0
dblp-42414,crossref-18367,0
dblp-17294,crossref-60648,0
dblp-60204,crossref-20063,0
dblp-32553,crossref-58277,0
dblp-60390,crossref-13095,0
dblp-46152,crossref-39980,0
dblp-33107,crossref-04487,0
dblp-44421,crossref-18766,0
dblp-45446,crossref-37320,0
dblp-44495,crossref-55846,0
dblp-11947,crossref-29995,0
dblp-34401,crossref-22307,0
dblp-36998,crossref-24195,0
dblp-55669,crossref-33052,0
dblp-49543,crossref-49849,0
dblp-52968,crossref-14228,0
dblp-01521,crossref-38112,0
dblp-35811,crossref-60532,0
dblp-19413,crossref-40463,0
dblp-46382,crossref-52516,1
dblp-22319,crossref-22851,0
dblp-32339,crossref-59961,0
dblp-49834,crossref-06369,0
dblp-36454,crossref-56520,0
dblp-41489,crossref-12022,0
dblp-58284,crossref-44057,0
dblp-17730,crossref-23117,0
dblp-35589,crossref-28962,1
dblp-53563,crossref-45137,0
dblp-28119,crossref-59264,0
dblp-34379,crossref-02998,0
dblp-58774,crossref-51454,0
dblp-07416,crossref-04506,0
dblp-00751,crossref-44680,0
dblp-06267,crossref-26839,0
dblp-07738,crossref-58167,0
dblp-29584,crossref-05340,0
dblp-54438,crossref-26593,0
dblp-60326,crossref-47024,0
dblp-39406,crossref-52666,0
dblp-29135,crossref-57306,0
dblp-05367,crossref-45887,1
dblp-42588,crossref-48569,0
dblp-29193,crossref-48541,0
dblp-10219,crossref-31842,0
dblp-11850,crossref-58998,0
dblp-35049,crossref-06274,0
dblp-16836,crossref-03372,0
dblp-53198,crossref-57104,0
dblp-40558,crossref-57201,0
dblp-36983,crossref-15807,0
dblp-07729,crossref-52660,1
dblp-56939,crossref-12018,0
dblp-05428,crossref-25856,0
dblp-43653,crossref-60594,0
dblp-47114,crossref-48591,1
dblp-19487,crossref-42166,0
dblp-37639,crossref-06167,0
dblp-35344,crossref-53481,0
dblp-38842,crossref-22324,1
dblp-55969,crossref-49315,1
dblp-16106,crossref-20248,0
dblp-42248,crossref-16135,1
dblp-52716,crossref-11476,0
dblp-40234,crossref-15815,0
dblp-44670,crossref-17424,1
dblp-02007,crossref-13405,0
dblp-37474,crossref-14152,1
dblp-41110,crossref-01174,0
dblp-08296,crossref-57337,0
dblp-57441,crossref-50385,1
dblp-12308,crossref-15875,0
dblp-31015,crossref-28638,0
dblp-01811,crossref-13664,0
dblp-44489,crossref-45658,0
dblp-56075,crossref-06978,0
dblp-41252,crossref-05259,0
dblp-46217,crossref-50498,0
dblp-20715,crossref-08377,0
dblp-50710,crossref-19719,0
dblp-33931,crossref-54835,0
dblp-29321,crossref-27063,0
dblp-31181,crossref-50826,1
dblp-06711,crossref-02060,0
dblp-55212,crossref-50388,1
dblp-10836,crossref-41512,0
dblp-43365,crossref-15345,0
dblp-48379,crossref-45706,0
dblp-36578,crossref-12538,1
dblp-36211,crossref-26922,0
dblp-23808,crossref-22508,0
dblp-09352,crossref-10701,0
dblp-13969,crossref-01034,0
dblp-26524,crossref-29608,0
dblp-37993,crossref-13443,0
dblp-60468,crossref-50838,0
dblp-00311,crossref-53166,0
dblp-18591,crossref-06202,1
dblp-00397,crossref-55682,1
dblp-28437,crossref-56065,0
dblp-27479,crossref-25211,0
dblp-54914,crossref-02594,0
dblp-38245,crossref-24492,0
dblp-37867,crossref-31849,0
