silver_cluster_id,pipe_cluster_id,type,title,publication_year,journal,volume,issue,first_page,last_page,referenced_works_count,n_attributes_correct,fully_correct
crossref-00336+dblp-29872+open_alex-18746,crossref-00336,True,True,True,True,True,,True,True,True,8,True
crossref-00338+dblp-10710+open_alex-10843,crossref-00338,True,False,True,,,,True,True,False,4,False
crossref-00339+dblp-03984+open_alex-15562,crossref-00339,True,True,True,True,True,True,True,True,True,9,True
crossref-00340+dblp-21324,crossref-00340,False,True,False,False,False,,False,True,,2,False
crossref-00341+dblp-22490+open_alex-13169,crossref-00341,True,True,True,True,True,True,True,True,False,8,False
crossref-00342+dblp-12501+open_alex-10388,crossref-00342,True,False,True,,,,True,True,True,5,False
crossref-00343+dblp-10691+open_alex-01508,crossref-00343,True,True,True,,,,True,True,False,5,False
crossref-00344+dblp-44088+open_alex-07078,crossref-00344,True,True,True,True,True,,True,True,True,8,True
crossref-00345+dblp-59694+open_alex-09605,crossref-00345,True,True,True,True,True,True,False,False,True,7,False
crossref-00346+dblp-59500+open_alex-21107,crossref-00346,True,True,True,True,True,True,False,False,True,7,False
crossref-00347+dblp-10074+open_alex-13341,crossref-00347,True,True,True,True,True,,True,True,True,8,True
crossref-00348+dblp-10789+open_alex-01943,crossref-00348,True,False,True,,,,True,True,False,4,False
crossref-00349+dblp-44069+open_alex-06469,crossref-00349,True,True,True,True,True,,True,True,True,8,True
crossref-00350+dblp-35815,crossref-00350,False,False,False,False,False,,,,,0,False
crossref-00351+dblp-05107+open_alex-12365,crossref-00351,True,True,True,,,,True,True,True,6,True
crossref-00353+dblp-10841+open_alex-03619,crossref-00353,True,True,True,,,,True,True,False,5,False
crossref-00354+dblp-21344+open_alex-20647,crossref-00354,True,False,True,True,True,True,False,False,True,6,False
crossref-00355+dblp-07344+open_alex-16807,crossref-00355,True,True,True,True,True,,True,True,True,8,True
crossref-00356+dblp-35789+open_alex-18536,crossref-00356,True,True,True,False,True,,True,True,False,6,False
crossref-00357+dblp-49924+open_alex-18564,crossref-00357,True,True,True,True,True,True,,,False,6,False
crossref-00360+dblp-05103+open_alex-14137,crossref-00360,True,False,True,,,,True,True,True,5,False
crossref-00362+dblp-49407+open_alex-01850,crossref-00362,True,True,True,True,True,True,True,True,False,8,False
crossref-00363+dblp-38660+open_alex-52520,crossref-00363,True,True,False,True,True,True,True,True,,7,False
crossref-00364+dblp-12132+open_alex-19738,crossref-00364,True,False,True,,,,True,True,False,4,False
crossref-00365+dblp-14058+open_alex-15534,crossref-00365,True,True,True,True,True,,True,True,True,8,True
crossref-00366+dblp-13998+open_alex-20370,crossref-00366,True,True,True,,,,True,True,False,5,False
crossref-00367+dblp-10716+open_alex-05948,crossref-00367,True,False,True,,,,True,True,False,4,False
crossref-00369+dblp-14021+open_alex-18560,crossref-00369,True,False,True,,,,True,True,False,4,False
crossref-00370+dblp-07005+open_alex-07006,crossref-00370,True,True,True,,,,True,True,False,5,False
crossref-00371+dblp-12312+open_alex-05679,crossref-00371,True,False,True,,,,True,True,True,5,False
crossref-00372+dblp-12523+open_alex-16552,crossref-00372,True,False,True,,,,True,True,True,5,False
crossref-00373+dblp-12317+open_alex-10427,crossref-00373,True,True,True,,,,True,True,True,6,True
crossref-00375+dblp-14743+open_alex-19992,dblp-14743,True,True,True,True,,,False,False,True,5,False
crossref-00376+dblp-10631+open_alex-15769,crossref-00376,True,True,True,,,,True,True,False,5,False
crossref-00377+dblp-10759+open_alex-13980,crossref-00377,True,True,True,,,,True,True,False,5,False
crossref-00378+dblp-01512+open_alex-36709,dblp-01512,True,True,True,True,True,True,False,False,True,7,False
crossref-00379+dblp-05471+open_alex-03931,crossref-00379,True,True,True,True,True,,True,True,True,8,True
crossref-00380+dblp-10658+open_alex-20642,crossref-00380,True,False,True,,,,True,True,False,4,False
crossref-00381+dblp-59801+open_alex-30475,crossref-00381,True,False,False,False,False,False,False,False,True,2,False
crossref-00382+dblp-59527+open_alex-11972,crossref-00382,True,False,True,True,True,True,False,False,True,6,False
crossref-00383+dblp-21333+open_alex-08437,crossref-00383,True,True,True,True,True,True,False,False,True,7,False
crossref-00384+dblp-05480+open_alex-03351,crossref-00384,True,True,True,True,True,,True,True,True,8,True
crossref-00385+dblp-10763+open_alex-10521,crossref-00385,True,False,True,,,,True,True,False,4,False
crossref-00386+dblp-10614+open_alex-03239,crossref-00386,True,True,True,,,,,,False,3,False
crossref-00387+dblp-30022+open_alex-06237,crossref-00387,True,False,True,True,True,True,True,True,False,7,False
crossref-00388+dblp-10842+open_alex-00615,crossref-00388,True,False,True,,,,,,False,2,False
crossref-00389+dblp-10626+open_alex-07689,crossref-00389,True,False,True,,,,,,False,2,False
crossref-00390+dblp-10321+open_alex-37306,crossref-00390,True,False,False,True,True,,True,True,True,6,False
crossref-00391+dblp-12044+open_alex-05599,crossref-00391,True,False,True,,,,,,False,2,False
crossref-00392+dblp-59429+open_alex-14391,crossref-00392,True,True,True,True,True,True,False,False,True,7,False
crossref-00393+dblp-03979+open_alex-01886,crossref-00393,True,True,True,True,True,True,True,True,True,9,True
crossref-00394+dblp-00619+open_alex-02259,crossref-00394,True,False,True,,,,,,False,2,False
crossref-00395+dblp-12460+open_alex-00881,crossref-00395,True,False,True,,,,True,True,True,5,False
crossref-00396+dblp-04235+open_alex-12318,crossref-00396,True,False,True,,,,True,True,True,5,False
crossref-00397+dblp-10722+open_alex-00146,crossref-00397,True,False,True,,,,,,False,2,False
crossref-00398+dblp-50143+open_alex-17067,crossref-00398,True,True,True,True,True,True,True,True,True,9,True
crossref-00399+dblp-59591+open_alex-12991,crossref-00399,True,True,True,True,True,True,False,False,True,7,False
crossref-00400+dblp-59639+open_alex-07334,crossref-00400,True,False,True,True,True,True,False,False,True,6,False
crossref-00401+dblp-12607+open_alex-13121,crossref-00401,True,True,True,True,,,,,,4,True
crossref-00402+dblp-03981+open_alex-18460,crossref-00402,True,True,True,True,True,True,True,True,True,9,True
crossref-00403+dblp-13997+open_alex-20451,crossref-00403,True,True,True,,,,True,True,False,5,False
crossref-00404+dblp-05939+open_alex-06366,crossref-00404,True,True,True,,,,True,True,False,5,False
crossref-00405+dblp-10806+open_alex-05716,crossref-00405,True,False,True,,,,,,False,2,False
crossref-00406+dblp-15080+open_alex-14969,crossref-00406,True,True,True,True,,,True,True,False,6,False
crossref-00407+dblp-14968+open_alex-19134,crossref-00407,True,True,True,True,,,True,True,False,6,False
crossref-00408+dblp-12487+open_alex-13546,crossref-00408,True,False,True,,,,True,True,True,5,False
crossref-00409+dblp-14014+open_alex-19756,crossref-00409,True,True,True,,,,True,True,False,5,False
crossref-00410+dblp-52882+open_alex-21042,crossref-00410,True,True,True,True,True,True,True,True,True,9,True
crossref-00411+dblp-10071+open_alex-10907,crossref-00411,True,True,True,True,True,,True,True,True,8,True
crossref-00412+dblp-30303+open_alex-15984,crossref-00412,True,True,True,True,True,,True,True,True,8,True
crossref-00413+dblp-04268+open_alex-13353,crossref-00413,False,True,True,True,,,True,True,True,6,False
crossref-00414+dblp-14243+open_alex-17431,crossref-00414,True,True,True,False,,,True,True,,5,False
crossref-00415+dblp-12419+open_alex-17218,crossref-00415,True,False,True,,,,True,True,True,5,False
crossref-00416+dblp-12566+open_alex-05023,crossref-00416,True,False,True,,,,True,True,True,5,False
crossref-00417+dblp-12352+open_alex-20579,crossref-00417,True,True,True,,,,True,True,True,6,True
crossref-00418+dblp-03953+open_alex-18862,crossref-00418,True,False,True,,,,True,True,True,5,False
crossref-00419+dblp-00374+open_alex-13452,crossref-00419,True,True,True,,,,True,True,False,5,False
crossref-00420+dblp-10638+open_alex-05469,crossref-00420,True,False,True,,,,True,True,False,4,False
crossref-00421+dblp-12558+open_alex-09593,crossref-00421,True,False,True,,,,True,True,True,5,False
crossref-00422+dblp-10701+open_alex-12397,crossref-00422,True,False,True,,,,True,True,False,4,False
crossref-00424+dblp-29746+open_alex-21110,crossref-00424,True,False,True,False,True,True,False,False,False,4,False
crossref-00425+dblp-12498+open_alex-11052,crossref-00425,True,False,True,,,,True,True,True,5,False
crossref-00426+dblp-59436+open_alex-12854,crossref-00426,True,False,True,True,True,True,False,False,True,6,False
crossref-00427+dblp-30469+open_alex-06452,crossref-00427,True,True,True,True,True,,True,True,True,8,True
crossref-00428+dblp-10813+open_alex-00483,crossref-00428,True,True,True,,,,,,False,3,False
crossref-00431+dblp-12056+open_alex-09622,crossref-00431,True,False,True,,,,True,True,False,4,False
crossref-00433+dblp-10782+open_alex-07613,crossref-00433,True,False,True,,,,True,True,False,4,False
crossref-00434+dblp-21376+open_alex-11115,crossref-00434,True,True,True,True,True,True,,,True,7,True
crossref-00435+dblp-04271+open_alex-07022,crossref-00435,False,True,True,True,,,True,True,True,6,False
crossref-00437+dblp-07049+open_alex-02069,crossref-00437,True,True,True,,,,True,True,False,5,False
crossref-00438+dblp-12490+open_alex-13989,crossref-00438,True,False,True,,,,True,True,True,5,False
crossref-00439+dblp-21473+open_alex-08647,crossref-00439,True,True,True,True,True,True,False,False,True,7,False
crossref-00440+dblp-04962+open_alex-02133,crossref-00440,True,True,True,True,True,,True,True,True,8,True
crossref-00441+dblp-59697+open_alex-16985,crossref-00441,True,False,True,True,True,True,False,False,True,6,False
crossref-00444+dblp-29238+open_alex-16132,crossref-00444,True,False,True,False,True,True,True,True,False,6,False
crossref-00445+dblp-59743+open_alex-10125,crossref-00445,True,True,True,True,True,True,False,False,True,7,False
crossref-00446+dblp-08585+open_alex-51070,dblp-08585,True,True,True,,,,False,False,True,4,False
crossref-00447+dblp-59740+open_alex-02818,crossref-00447,True,False,True,True,True,True,False,False,True,6,False
crossref-00448+dblp-12614+open_alex-06557,crossref-00448,True,True,True,True,True,,True,True,True,8,True
crossref-00449+dblp-51835+open_alex-00139,crossref-00449,True,False,True,False,True,True,True,True,True,7,False
crossref-00450+dblp-37904+open_alex-02242,crossref-00450,True,False,True,False,True,,True,True,False,5,False
crossref-00451+dblp-14311+open_alex-20405,crossref-00451,True,True,True,,,,True,True,,5,True
crossref-00452+dblp-29239+open_alex-11608,crossref-00452,True,True,True,False,True,True,True,True,False,7,False
crossref-00453+dblp-10814+open_alex-14849,crossref-00453,True,False,True,,,,True,True,False,4,False
crossref-00454+dblp-29879+open_alex-09590,crossref-00454,True,True,True,True,True,,True,True,True,8,True
crossref-00456+dblp-11454+open_alex-05102,crossref-00456,True,True,True,,,,True,True,False,5,False
crossref-00457+dblp-30218+open_alex-17919,crossref-00457,True,False,True,True,True,True,True,True,,7,False
crossref-00458+dblp-12106+open_alex-14592,crossref-00458,True,False,True,,,,,,False,2,False
crossref-00460+dblp-10843+open_alex-01632,crossref-00460,True,True,True,,,,True,True,False,5,False
crossref-00461+dblp-12702+open_alex-04651,crossref-00461,True,True,True,,,,,,False,3,False
crossref-00462+dblp-29303+open_alex-16995,crossref-00462,True,True,True,True,True,True,True,True,False,8,False
crossref-00463+dblp-12503+open_alex-01431,crossref-00463,True,True,True,,,,True,True,True,6,True
crossref-00464+dblp-04277+open_alex-01805,crossref-00464,False,True,True,True,,,True,True,True,6,False
crossref-00466+dblp-15394+open_alex-07219,crossref-00466,True,True,True,True,True,,True,True,True,8,True
crossref-00467+dblp-06741+open_alex-18329,crossref-00467,True,False,True,,,,True,True,True,5,False
crossref-00468+dblp-12530+open_alex-15284,crossref-00468,True,False,True,,,,True,True,True,5,False
crossref-00469+dblp-46395+open_alex-09575,dblp-46395,True,False,True,False,True,True,True,True,False,6,False
crossref-00470+dblp-25119+open_alex-11280,crossref-00470,True,False,True,True,True,True,True,True,False,7,False
crossref-00471+dblp-12269+open_alex-12238,crossref-00471,True,False,True,,,,True,True,True,5,False
crossref-00472+dblp-14926+open_alex-21074,crossref-00472,True,True,True,True,,,True,True,False,6,False
crossref-00473+dblp-12082+open_alex-01509,crossref-00473,True,True,True,,,,,,False,3,False
crossref-00474+dblp-13533+open_alex-08905,crossref-00474,True,True,True,,,,True,True,False,5,False
crossref-00475+dblp-14378+open_alex-09286,crossref-00475,True,False,True,True,,,True,True,False,5,False
crossref-00476+dblp-59547+open_alex-10177,crossref-00476,True,True,True,True,True,True,False,False,True,7,False
crossref-00477+dblp-14806+open_alex-12906,crossref-00477,True,True,True,True,,,True,True,False,6,False
crossref-00478+dblp-10728+open_alex-12792,crossref-00478,True,False,True,,,,True,True,False,4,False
crossref-00479+dblp-12593+open_alex-07071,crossref-00479,True,True,True,True,,,True,True,,6,True
crossref-00480+dblp-12377+open_alex-08239,crossref-00480,True,False,True,,,,True,True,True,5,False
crossref-00481+dblp-12564+open_alex-19478,crossref-00481,True,True,True,,,,True,True,True,6,True
crossref-00483+dblp-59435+open_alex-07649,crossref-00483,True,True,True,True,True,True,False,False,True,7,False
crossref-00484+dblp-15188+open_alex-15752,crossref-00484,True,True,True,,,,True,True,False,5,False
crossref-00485+dblp-10622+open_alex-00642,crossref-00485,True,True,True,,,,,,False,3,False
crossref-00486+dblp-14834+open_alex-12125,crossref-00486,True,True,True,True,,,True,True,False,6,False
crossref-00487+dblp-19459+open_alex-08395,crossref-00487,True,True,True,False,True,True,True,True,False,7,False
crossref-00489+dblp-14909+open_alex-48620,dblp-14909,True,True,True,,,,,,True,4,True
crossref-00490+dblp-49920,crossref-00490,True,True,True,False,True,True,,,,5,False
crossref-00492+dblp-48884+open_alex-00017,crossref-00492,True,True,True,True,True,,True,True,True,8,True
crossref-00493+dblp-12710+open_alex-11454,crossref-00493,True,True,True,,,,True,True,False,5,False
crossref-00494+dblp-00608+open_alex-12819,crossref-00494,True,False,True,,,,True,True,False,4,False
crossref-00495+dblp-07016,crossref-00495,True,False,False,,,,True,True,,3,False
crossref-00496+dblp-39194+open_alex-20582,crossref-00496,True,True,True,True,True,,,,True,6,True
crossref-00497+dblp-39181+open_alex-16202,crossref-00497,True,True,True,True,True,,,,True,6,True
crossref-00498+dblp-12363+open_alex-09822,crossref-00498,True,True,True,,,,True,True,True,6,True
crossref-00499+dblp-14849+open_alex-08169,crossref-00499,True,True,True,True,,,,,False,4,False
crossref-00500+dblp-07331+open_alex-10266,crossref-00500,True,False,True,True,True,,True,True,True,7,False
crossref-00501+dblp-13538+open_alex-16269,crossref-00501,True,False,True,,,,True,True,True,5,False
crossref-00502+dblp-12393+open_alex-12278,crossref-00502,True,False,True,,,,True,True,True,5,False
crossref-00503+dblp-12358+open_alex-14134,crossref-00503,True,True,True,,,,True,True,True,6,True
crossref-00504+dblp-12110+open_alex-09518,crossref-00504,True,False,True,,,,True,True,False,4,False
crossref-00505+dblp-21365+open_alex-08109,crossref-00505,True,False,True,True,True,True,,,True,6,False
crossref-00506+dblp-59707+open_alex-13099,crossref-00506,True,True,True,True,True,True,False,False,True,7,False
crossref-00507+dblp-12434+open_alex-15113,crossref-00507,True,False,True,,,,True,True,True,5,False
crossref-00508+dblp-30056+open_alex-16737,crossref-00508,True,True,True,True,True,True,True,True,False,8,False
crossref-00509+dblp-15028+open_alex-15532,crossref-00509,True,True,True,True,,,,,False,4,False
crossref-00510+dblp-10663+open_alex-11056,crossref-00510,True,False,True,,,,,,False,2,False
