id,name,releaseYear,developer,platform,genres,series
dbpedia_280,,2014-01-01 00:00:00,,PlayStation Vita,Side-scrolling video,
dbpedia_281,Daisenryaku,2006-01-01 00:00:00,"Genki, the company",Windows PC,TBS,
dbpedia_282,Wonder Boy III: The Dragon's Trap,1991-01-01 00:00:00,Westone Bit Entertainment,,Actiob-adcehture game,Wonder Boy
dbpedia_283,SpyHunter,2003-01-01 00:00:00,Midway Games,,Vehicular combat game,
dbpedia_284,Tom Clancy's Rainbow Six: Rogue Spear,1999-01-01 00:00:00,Majesco Entertainment,Sega Dreamcast,,Tom Clancy's Rainbow Six
dbpedia_286,Bejeweled Twist,2009-01-01 00:00:00,PopCap Games,,Puzzle video game,Bejeweled game series
dbpedia_287,List of Fire Pro Wrestling games,2012-01-01 00:00:00,,,Fighting ga,
dbpedia_289,Ride to Hell: Retribution,2013-01-01 00:00:00,Eutechnyx,Windows PC,Action-adventure game,
dbpedia_290,Harry Potter and the Philosopher's Stone (video game),2003-01-01 00:00:00,Xbox (console),PlayStation 2,Action-adventure game,
dbpedia_291,Lemonade Tycoon,2003-01-01 00:00:00,Jamdat,,Business simulation game,
dbpedia_292,EA Sports UFC,2015-01-01 00:00:00,SkyBox Labs,PlayStation 4,Sports game,
dbpedia_293,,2020-01-01 00:00:00,Android (operating system),Xbox,shooter Third-person,Oddworld
dbpedia_294,Sorcerer (video game),1985-01-01 00:00:00,,,Interactive fiction,
dbpedia_295,List of Fire Pro Wrestling games,2001-01-01 00:00:00,Spikc Cbunsoft,,,Fire Pro Wrestling
dbpedia_296,Where the Wild Things Are (video game),2009-01-01 00:00:00,Wii,Xbox 360,Platform game,
dbpedia_297,Micro Machines (video game),2003-01-01 00:00:00,Eutechnyx,Sega Game Gear,Racing video game,Micro Machines (video game series)
dbpedia_298,Age of Zombies,2010-01-01 00:00:00,,,Survival horror,
dbpedia_299,Driver 76,2007-01-01 00:00:00,Igisoft Reflectilns,PlayStation Portable (PSP),Action Adventure,Series driver
dbpedia_300,Michael Jackson: The Experience,2010-01-01 00:00:00,Ubisoft Milan,Nintendo 3DS,Instrument Simulation,
dbpedia_301,List of Saiyuki video games,2002-01-01 00:00:00,Enix,Windows PC,Card game,
dbpedia_302,Gradius II,2007-01-01 00:00:00,,,Scrolling shoote,
dbpedia_303,GripShift,2005-01-01 00:00:00,Sidhe (game developer),,Puzzle-platform game,
dbpedia_304,Mega Man X (video game),2011-01-01 00:00:00,Capcom,Super Nintendo (SNES),Action game,
dbpedia_305,Hydlide,1984-01-01 00:00:00,T&E Soft,,Action role-playing game,
dbpedia_306,Darwinia (video game),2005-01-01 00:00:00,Introversion Software,Linux / SteamOS,Real-time,
dbpedia_307,NBA In The Zone 2000,2000-01-01 00:00:00,Konami,Nintendo 64,,
dbpedia_308,Hidden & Dangerous,2000-01-01 00:00:00,,PlayStation,Tactical shooter,
dbpedia_309,List of Monster Jam video games,2016-01-01 00:00:00,Rainbow Studio,,Racing,Monster Jam Event
dbpedia_310,Oddworld: Stranger's Wrath,,IOS,PlayStation 4,Action-adventure game,Oddworld
dbpedia_311,Kud Wafter,2013-01-01 00:00:00,Key (company),Windows PC,,Little Busters!
dbpedia_312,Another World (video game),2013-01-01 00:00:00,,,Af6ion gane,
dbpedia_313,FIFA 10,2009-01-01 00:00:00,HB Studios,Android,Sports game,
dbpedia_314,,2012-01-01 00:00:00,Joymasher,,Platform game,
dbpedia_316,International Karate,,System 3 (company),,Fighting game,
dbpedia_317,Sonic CD,2011-01-01 00:00:00,Sega,PlayStation 2,Platform game,
dbpedia_318,game) (video Risk,,Sculptured Softw,,Turn-based strat,
dbpedia_319,Fruit Ninja,,Halfbrick Studios,,Arcade game,
dbpedia_320,NCAA Football 2003,2002-01-01 00:00:00,,Xbox,American football,
dbpedia_321,Maniac Mansion,1988-01-01 00:00:00,Realtime Associates,,Graphic adventure game,
dbpedia_322,Fighter EX2,1999-01-01 00:00:00,Ariko,PlayStation,Fighting,
dbpedia_323,Barbie Horse Adventures,2003-01-01 00:00:00,,PlayStation 2,Adventure game,
dbpedia_324,Earth Defense Force 2025,2013-01-01 00:00:00,Sandlot (company),PlayStation 3,Third-person shooter,Earth Defense Force
dbpedia_325,Max: The Curse of Brotherhood,2017-01-01 00:00:00,Press Play (company),Xbox 360,PLatform game,
dbpedia_326,Crysis (video game),2020-01-01 00:00:00,Crytek,,First-person shooter,Crysis
dbpedia_327,What Remains of Edith Finch,2017-01-01 00:00:00,Giant Sparrow,Xbox Series X,Adventure game,
dbpedia_328,,1988-01-01 00:00:00,,Nintendo Entertainment System (NES),Platform game,Mega Man (original series)
dbpedia_329,Destruction Derby 2,1997-01-01 00:00:00,,,video Racing game,
dbpedia_330,Bulls vs Lakers and the NBA Playoffs,,Electronic Arts,Sega Genesis / Mega Drive,Sports game,NBA Live (gide0 gane series)
dbpedia_331,Mighty No. 9,2016-01-01 00:00:00,Inti Creates,macOS,Action video game,
dbpedia_332,The Sims Medieval,,Maxis,,Action-adventure game,The
dbpedia_333,Chuchel,2018-01-01 00:00:00,Amanita Design,Windows PC,Graphic adventure game,
dbpedia_334,Spider-Man 2 (2004 video game),2004-01-01 00:00:00,The Fizz Factor,,Actikj-adventute game,
dbpedia_335,Doom (1993 video game),2019-01-01 00:00:00,Id Software,,,
dbpedia_336,Carmageddon II: Carpocalypse Now,2000-01-01 00:00:00,Stainless Games,Game Boy Color,,
dbpedia_337,Oddworld: Stranger's Wrath,2012-01-01 00:00:00,Oddworld Inhabitants,,First-person shooter,Oddworld
dbpedia_338,Samorost 2,,Amanita Des,Windows PC,Adventure game,
dbpedia_339,Mortal Kombat II,1994-01-01 00:00:00,32X,,Fighting game,Mortal Kombat
dbpedia_340,Shantae and the Pirate's Curse,2016-01-01 00:00:00,WayForward,Nintendo Switch,,
dbpedia_341,List of Monster Jam video games,2021-01-01 00:00:00,Ubi Soft Barcelona,iOS (iPhone),Racing video game,Monster Jam
dbpedia_342,Strider (1989 arcade game),1989-01-01 00:00:00,Copeom,,Pkarforjer,
dbpedia_344,Tropico 3,,haemimont Games,macOS,Political simulation game,Tropico (video game)
dbpedia_345,Half-Life 2: Lost Coast,2013-01-01 00:00:00,Valve Corporation,Windows PC,First-person shooter,Half-Life (series)
dbpedia_346,Snatcher (video game),1992-01-01 00:00:00,Konami,,Visual novel,
dbpedia_347,Putty Squad,2014-01-01 00:00:00,System 3 (software company),Sega Genesis / Mega Drive,,
dbpedia_348,Transformers: War for Cybertron,2010-01-01 00:00:00,High Moon Studios,Xbox 360,Third-person shooter,
dbpedia_349,The Pinball Arcade,2012-01-01 00:00:00,FarSight Studios,PlayStation Vita,Video game genres,
dbpedia_350,Risk (video game),1996-01-01 00:00:00,,,strategy Turn-based,
dbpedia_351,Freddi Fish 4: The Case of the Hogfish Rustlers of Briny Gulch,,Humongous,,Humorous,
dbpedia_352,Record of Agarest War,2007-01-01 00:00:00,Idea Factory,Xbox 360,Tactical role-playing game,
dbpedia_353,Woah Dave!,2014-01-01 00:00:00,Choice Provisions,Windows PC,Platform game,
dbpedia_354,Madden NFL 07,,Electronic Arts Canada,Wii,Sports game,
dbpedia_355,Blood Omen: Legacy of Kain,1996-01-01 00:00:00,Silicon Knights,,game,Legacy of Kain
dbpedia_356,Grand Chase M,2018-01-01 00:00:00,,Windows PC,Real-time strategy,
dbpedia_357,Guilty Party (video game),,Wideload Games,,Puzzle video game,
dbpedia_359,Star Wars Jedi Knight II: Jedi Outcast,2002-01-01 00:00:00,Vicarious Visions,,Third-person shooter,
dbpedia_360,Cloud Master,1992-01-01 00:00:00,Opera House,,Scrolling shooter,
dbpedia_361,TransBot,1985-01-01 00:00:00,Sega,Sega Master System,Shoot 'em up,
dbpedia_362,Mia's Math Adventure: Just in Time!,,Kutoka Interactive,macOS,Educational game,
dbpedia_363,Broken Sword 5: The Serpent's Curse,2014-01-01 00:00:00,Revolution Software,Linux / SteamOS,Point-and-click adventure game,Broken Sword
dbpedia_364,Giana Sisters: Twisted Dreams,2012-01-01 00:00:00,Bkack Fofest Gakes,Wii U,,
dbpedia_365,,,,Windows PC,Real-time tactics,Sudden Strike
dbpedia_366,VVVVVV,2015-01-01 00:00:00,,Nintendo Switch,Puzzle-platform game,
dbpedia_367,Chaos;Head,2009-01-01 00:00:00,5pb.,Windows PC,,
dbpedia_368,The House of the Dead 2,1998-01-01 00:00:00,Wow Entertainment,Windows PC,Light gun shooter,The House of the Dead
dbpedia_369,List of Monster Jam video games,2021-01-01 00:00:00,Inland Productions,iOS (iPhone),Racing,Monster Jam
dbpedia_370,Red Faction: Guerrilla,2018-01-01 00:00:00,Volition (company),,Third-person shooter,
dbpedia_371,Microsoft Ultimate Word Games,2017-01-01 00:00:00,Microsoft Casual Games,Android,Word puzzle,
dbpedia_372,Rayman Origins,2012-01-01 00:00:00,Ubisoft Casabla,Nintendo 3DS,Platform game,
dbpedia_373,Amnesia: The Dark Descent,2016-01-01 00:00:00,,PlayStation 4,,
dbpedia_374,Mega Man 9,2008-01-01 00:00:00,Inti Creates,Xbox One,Platform game,Mega Man series)
dbpedia_375,Madden NFL 2001,2000-01-01 00:00:00,Tiburon EA,PlayStation 2,American football,
dbpedia_376,O-Chan no Oekaki Logic,,Sunsoft,Sega Saturn,Nonogram,
dbpedia_377,Crash Tag Team Racing,2005-01-01 00:00:00,Radicol Entcrtainment,Nintendo GameCube,Vehicular combat game,Crash Bandicoot
dbpedia_378,Lost Kingdoms 2,,FromSoftware,Nintendo GameCube,Action role-playing game,
dbpedia_379,Howrse,2014-01-01 00:00:00,Owlient,iOS (iPhone),,
dbpedia_380,Long Live the Queen (video game),2012-01-01 00:00:00,Hanako Games,Windows PC,Raising simulation,
dbpedia_381,Pro Evolution Soccer 2010,2009-01-01 00:00:00,,Wii,Sports game,
dbpedia_382,Transformers G1: Awakening,,Glu Mobile,,Turn-based tactics,
dbpedia_383,Adventures of Lolo 2,1990-01-01 00:00:00,HAL Laboratory,Nintendo Entertainment System (NES),Puzzle game,
dbpedia_384,Razor Freestyle Scooter,2001-01-01 00:00:00,Shaba Games,PlayStation,Sports game,
dbpedia_385,The Amazing Spider-Man (2012 video game),2013-01-01 00:00:00,Other Ocean Interactiv,Wii,Action-adventure game,
dbpedia_388,Hanjuku Hero,2005-01-01 00:00:00,Square Enix,Nintendo DS,Action g,
dbpedia_389,,2000-01-01 00:00:00,,PlayStation,Sports video game,
dbpedia_390,Lemony Snicket's A Series of Unfortunate Events (video game),2004-01-01 00:00:00,KnowWonder,Game Boy Advance,Platform game,
dbpedia_391,Theme Park (video game),1995-01-01 00:00:00,Bullfrog Productions,iOS (iPhone),Construction Sim,
dbpedia_392,Castle Crashers,2019-01-01 00:00:00,,Xbox 360,2D Platformer,
dbpedia_393,G.I. Joe: The Rise of Cobra (video game),2009-01-01 00:00:00,,PlayStation 3,Action game,
dbpedia_394,Call of Duty (video game),2003-01-01 00:00:00,Aspyr,macOS,First-l3rzon shooter,
dbpedia_395,Mr. Driller (video game),2001-01-01 00:00:00,Jamxk,Sega Dreamcast,,
dbpedia_396,Dark Souls II: The Lost Crowns,2014-01-01 00:00:00,FromSoftware,Xbox 360,Action role-playing,
dbpedia_397,List of Monster Jam video games,2007-01-01 00:00:00,Virtuos,Nintendo GameCube,Racjng vidwo vame,Monster Jam
dbpedia_398,Jubeat,,Konami Computer Entertainment Japan,iOS (iPhone),Music video game,
dbpedia_399,Disney Infinity (video game),,Heavy Iron Studios,Windows PC,Nonlinear gameplay,Disney Infinity
dbpedia_400,No One Lives Forever 2: A Spy in H.A.R.M.'s Way,2002-01-01 00:00:00,Monolith Productions,macOS,First-person shooter,
dbpedia_401,List of Monster Jam video games,,Inland Productions,Nintendo GameCube,Racing,
dbpedia_402,X-Men: Children of the Atom (video game),1994-01-01 00:00:00,Probe Enterta inment,,Fighting game,
dbpedia_403,Tom Clancy's Splinter Cell: Double Agent,,,,Stealth game,Tom Clancy's Splinter Cell
dbpedia_404,NFL 2003,2002-01-01 00:00:00,EA Tiburon,,Sports game,
dbpedia_405,Final Fantasy III (2006 video game),2011-01-01 00:00:00,Jatfix Softwarr,,Role-playing game,
dbpedia_406,Fishdom,2009-01-01 00:00:00,Playrix,,Puzzle game,
dbpedia_407,Zoo Keeper (2003 video game),2004-01-01 00:00:00,Success (company),PlayStation 2,Puzzlc gome,
dbpedia_408,Colin McRae Rally 2005,2007-01-01 00:00:00,Codemasters,PlayStation Portable (PSP),Racing video game,Colin McRae Rally and Dirt
dbpedia_409,Naruto: Ultimate Ninja,2016-01-01 00:00:00,"GREE, Inc.",Android,Action role-playing game,
dbpedia_410,Roar 2,1999-01-01 00:00:00,Sithtimg,Arcade Cabinet,Fighting game,Bloody Roar
dbpedia_411,Monster Jam games,2015-01-01 00:00:00,Inland Productions,,Racing,
dbpedia_412,The Revenge of Shinobi (2002 video game),2002-01-01 00:00:00,3d6 Games,Game Boy Advance,Platform game,Shinobi (series)
dbpedia_413,Echochrome II,2010-01-01 00:00:00,Japan Studio,PlayStation 3,Action game,Echochrome
dbpedia_414,Phoenix Wright: Ace Attorney – Justice for All,,Capcom Production Studio 4,Nintendo DS,Visual novel,Ace Attorney
dbpedia_415,Putt-Putt Travels Through Time,2013-01-01 00:00:00,Humomgius Enteetainment,,Adventure game,
dbpedia_416,List of Monster Jam video games,2010-01-01 00:00:00,,Game Boy Advance,Racknh gzme,Monster
dbpedia_417,Rayman 3: Hoodlum Havoc Racing,2003-01-01 00:00:00,Gameloft,,Platformer,Rayman
dbpedia_418,Eets,,Klei Entertainment,iPadOS (iPad),Computer puzzle gam,
dbpedia_419,List of Monster Jam video games,2007-01-01 00:00:00,Virtuos,Wii,Racing video game,Monster Jam
dbpedia_420,Ghostrunner,2021-01-01 00:00:00,Slipgate Ironworks,Xbox Series X,Action game,
dbpedia_421,Lemony Snicket's A Series of Unfortunate Events (video game),2004-01-01 00:00:00,JAMDAT,Nintendo GameCube,P1otform game,
dbpedia_422,Obduction (video game),2017-01-01 00:00:00,Cyan Worlds,Windows PC,Adventure game,
dbpedia_423,Disney Infinity (video game),2013-01-01 00:00:00,Avalanche Software,Xbox 360,,Disney Infinity
dbpedia_424,Cabela's Outdoor Adventures (2005 video game),,Fun Labs,Nintendo GameCube,Sports Video Game,
dbpedia_425,Baseball (1983 video game),,Minrrndo R&D1,,Sports video game,
dbpedia_427,Wrath Stranger's Oddworld:,,Ouya,,Action-adventure gomc,Oddworld
dbpedia_428,Halo: The Master Chief Collection,2014-01-01 00:00:00,,Xbox Series X,First-person shooter,Halo (series)
dbpedia_429,Lagoon (video game),1990-01-01 00:00:00,Kemco,Super Nintendo (SNES),Action role-playingvideo game,
dbpedia_430,Just Dance 2014,2013-01-01 00:00:00,,Wii,Rhythm game,
dbpedia_432,Michael Jackson: The Experience,2011-01-01 00:00:00,Ubizoft Mont5ezl,iPadOS (iPad),Rhythm game,
dbpedia_433,Hyper Light Drifter,2016-01-01 00:00:00,Heart Machine,,Action ro1c-playing game,
dbpedia_434,Ghostbusters (1984 video game),1985-01-01 00:00:00,Compile (company),Nintendo Entertainment System (NES),Action game,
dbpedia_435,Cloud Master,1991-01-01 00:00:00,Opera Hous,Sega Master System,Scrolling shooter,
dbpedia_436,Radical Rex,2020-01-01 00:00:00,Beam,,Action game,
dbpedia_437,The Book of Unwritten Tales,,King Art Games,Windows PC,Adventure game,
dbpedia_438,List of Monster Jam video games,2016-01-01 00:00:00,Vidt8oe,Nintendo GameCube,Racing,Monster
dbpedia_439,The Walking Dead: Season Two,2014-01-01 00:00:00,Telltale Games,Xbox 360,,The game Dead (video Walking series)
dbpedia_440,Daisenryaku,2001-01-01 00:00:00,,Windows PC,Strategy game,
dbpedia_441,Assassin's Creed III: Liberation,2019-01-01 00:00:00,UBI Milan,Xbox One,Stealth game,Assassin's Creed
dbpedia_442,List of Fire Pro Wrestling games,1993-01-01 00:00:00,Spike (company),Sega Saturn,Fighting game,Fire Pro Wrestling
dbpedia_443,Coca-Cola Kid (video game),1994-01-01 00:00:00,Aspect Co.,Sega Game Gear,Platform game,
dbpedia_444,James Bond 007: Nightfire,2002-01-01 00:00:00,Eurocom,Windows PC,,
dbpedia_445,Madden 2002,2001-01-01 00:00:00,Budcat Creations,PlayStation 2,Sports game,Madden NFL
dbpedia_446,Summer Pockets,2020-01-01 00:00:00,Key (company),iOS (iPhone),Visual novel,
dbpedia_447,Shadow Warrior (1997 video game),1997-01-01 00:00:00,3D Reo1ms,Linux / SteamOS,First-person shooter,
dbpedia_448,Haegemonia: Legions of Iron,2014-01-01 00:00:00,Digital Reality,Windows PC,Real-time strategy,
dbpedia_449,Tom Clancy's Ghost Recon Predator,2010-01-01 00:00:00,Virtuos,PlayStation Portable (PSP),Tactieal shootcr,
dbpedia_450,List of Rock Band track packs,2009-01-01 00:00:00,Harmonix,Xbox 360,Music video game,Rock music group
dbpedia_451,List of Fire Pro Wrestling games,1989-01-01 00:00:00,Spike Chunsoft,Sega Dreamcast,Fighting game,Fire Pro Wrestling
dbpedia_452,In Cold Blood,2000-01-01 00:00:00,,PlayStation,Adventure game,
dbpedia_453,World Tour,1998-01-01 00:00:00,San Studios Midway Diego,Windows PC,Action,Rampage (franchise)
dbpedia_454,Revolution X,1994-01-01 00:00:00,Rage Software,Sega Saturn,Shooter game,
dbpedia_455,List of Rock Band track packs,2009-01-01 00:00:00,Pi Studios,PlayStation 3,,
dbpedia_456,Might & Magic: Clash of Heroes,2009-01-01 00:00:00,Tag Games,iOS (iPhone),Role-playing video game,
dbpedia_457,Brunswick Pro Bowling,2015-01-01 00:00:00,PlayStation 2,PlayStation 2,Bowling,
dbpedia_458,Wet (video game),,,Xbox 360,Action game,
dbpedia_459,Deal or No Deal (video game),2006-01-01 00:00:00,Imagination Entertainment,,trivia,
dbpedia_460,"J.R.R. Tolkien's The Lord of the Rings, Vol. I (1990 video game)",1991-01-01 00:00:00,Interplay Productions,,Role-playing video game,
dbpedia_461,Speed Busters,1998-01-01 00:00:00,Ubisoft Montreal,,Racing,
dbpedia_462,Tom Clancy's Rainbow Six 3: Raven Shield,2003-01-01 00:00:00,Ubi Soft Montreal,macOS,Tactical shooter,Tom Clancy’s Rainbow Six franchise
dbpedia_463,The Walking Dead: Michonne,2016-01-01 00:00:00,Telltale Games,macOS,Graphic adventure game,
dbpedia_464,Luigi's Mansion 3,2019-01-01 00:00:00,Next Level Game s,Nintendo Switch,Action-adventure game,List of Luigi vidco gomes
dbpedia_465,Tyco R/C: Assault with a Battery,2000-01-01 00:00:00,Lucky Chicken Games,PlayStation,,
dbpedia_466,Heavy Fire,2013-01-01 00:00:00,Teyon,Windows PC,Shooter game,
dbpedia_467,List of Monster Jam video games,,Team6 Game Studios,PlayStation 4,Racing game,
dbpedia_468,Assassin's Creed III: Liberation,2021-01-01 00:00:00,Ubisoft Siv8a,Windows PC,Action-adventure game,
dbpedia_469,Syberia 1,2014-01-01 00:00:00,Microïds,iOS (iPhone),,Syberia
dbpedia_470,Michael Jackson: The Experience,2011-01-01 00:00:00,PlayStation 3,macOS,Music video game,
dbpedia_471,Space Harrier,1988-01-01 00:00:00,Sega,,Rail shooter,
dbpedia_472,Transformers: War for Cybertron,2010-01-01 00:00:00,High Moon Studios,PlayStation 3,Third-person shooter,Transformers
dbpedia_473,Wasteland (video game),1988-01-01 00:00:00,Krome Studios,,Role-playing video game,
dbpedia_474,Demolition Man (video game),1994-01-01 00:00:00,Virgin Interactive Entertainment,,Action game,
dbpedia_475,Risk (video game),1998-01-01 00:00:00,Soj Mod3,,Turn-based strategy,
dbpedia_476,Doom (1993 video game),1995-01-01 00:00:00,Id Software,,First-person shooter,
dbpedia_477,Syberia (video game),2002-01-01 00:00:00,Microïds,iOS (iPhone),,
dbpedia_478,The Escapists 2,,Team17,iOS (iPhone),Strategy video game,
dbpedia_479,Hardline (video game),1996-01-01 00:00:00,Cryo Interactive,,Action game,
dbpedia_480,Spider-Man 2 (2004 video game),2004-01-01 00:00:00,,macOS,Action-adventure game,
dbpedia_481,King's Quest II,,Sierra Entertainment,Windows PC,Adventure game,
dbpedia_482,Wing Commander (video game),1992-01-01 00:00:00,Origin Systems,PlayStation,Dpaxr flight simulation game,
dbpedia_483,Madden NFL 06,2005-01-01 00:00:00,Exient Entertainment,PlayStation Portable (PSP),,Madden NFL
dbpedia_484,Toki Tori,2012-01-01 00:00:00,Two Tribes (company),,Puzzle video game,
dbpedia_485,Asphalt Urban GT,2004-01-01 00:00:00,Gameloft,Nintendo DS,Racing video game,Asphalt (series)
dbpedia_487,Assassin's Creed: Altaïr's Chronicles,2010-01-01 00:00:00,Gameloft,,Action-adventure,
dbpedia_488,Real Madrid Fantasy Manager,2011-01-01 00:00:00,From The,,Business simulation game,
dbpedia_489,Guacamelee!,2014-01-01 00:00:00,DrinkBox Studios,Xbox 360,Action-Adventure Metroidvania,
dbpedia_490,Grid Autosport,2015-01-01 00:00:00,Codemasters,iOS (iPhone),Racing video game,Grid series
dbpedia_491,Might & Magic: Clash of Heroes,,Tag Games,Windows PC,Adventure game,Might and Magic
dbpedia_492,Mary Shelley's Frankenstein (video game),,Bits Studio,,Af6ion yame,
dbpedia_493,Pokémate,2006-01-01 00:00:00,Square Enix,,Digital,
dbpedia_494,Barbie Horse Adventures,2003-01-01 00:00:00,Blitz Games Studio,Nintendo DS,Roleplaying game,
dbpedia_496,Risen 3: Titan Lords,2015-01-01 00:00:00,Piranha Bytes,PlayStation 3,Action role-playing game,Risen franchise
dbpedia_497,Minecraft: Story Mode,2017-01-01 00:00:00,,,Point-and-click,
dbpedia_498,Inversion (video game),2012-01-01 00:00:00,Saber Interactive,PlayStation 3,Third-person shooter,
dbpedia_499,List of Fire Pro Wrestling games,,Spike (company),Sega Dreamcast,Professional wrestlin,Fire Pro
dbpedia_500,The Amazing Spider-Man (2012 video game),2012-01-01 00:00:00,Beenox,iOS (iPhone),Action-odvcnture game,Spider-Man in video games
dbpedia_501,Assassin's Creed III: Liberation,2014-01-01 00:00:00,Ubisoft Sofia,Xbox 360,game,Assassin's Creed
