id,name,releaseYear,developer,platform,genres,series
dbpedia_289,Ride to Hell: Retribution,"January 01, 2013",Eutechnyx,Microsoft Windows,Action-adventure game,
dbpedia_290,Harry Potter and the Philosopher's Stone,"January 01, 2003",Xbox (console),PS2,Action-adventure game,
dbpedia_291,Lemonade Tycoon,"January 01, 2003",Jamdat,Phone,Business simulation game,
dbpedia_292,EA Sports UFC,"January 01, 2015",SkyBox Labs,PS4,Sports game,
dbpedia_293,Oddworld: Stranger's Wrath,"January 01, 2020",Android (operating system),Xbox,Third-person shooter,Oddworld
dbpedia_294,Sorcerer,"January 01, 1985",,Kaypro II,Interactive fiction,
dbpedia_295,List of Fire Pro Wrestling games,"January 01, 2001",Spike Chunsoft,PlayStation Network,,Fire Pro Wrestling
dbpedia_297,Micro Machines,"January 01, 2003",Eutechnyx,Sega Game Gear,Racing video game,Micro Machines (video game series)
dbpedia_298,Age of Zombies,"January 01, 2010",Halfbrick Studios,,Survival horror,
dbpedia_299,Driver 76,"January 01, 2007",Ubisoft Reflections,PlayStation Portable,Action-adventure game,Driver (series)
dbpedia_300,Michael Jackson: The Experience,"January 01, 2010",Ubisoft Milan,3DS,Rhythm game,
dbpedia_301,List of Saiyuki video games,"January 01, 2002",Enix,Windows XP,Card game,
dbpedia_302,Gradius II,"January 01, 2007",Konami,PC Engine,Scrolling shooter,
dbpedia_303,GripShift,"January 01, 2005",Sidhe (game developer),PlayStation Network,Puzzle-platform game,
dbpedia_304,Mega Man X,"January 01, 2011",Capcom,Super Nintendo,Action game,
dbpedia_305,Hydlide,"January 01, 1984",T&E Soft,FM-7,Action role-playing game,
dbpedia_306,Darwinia,"January 01, 2005",Introversion Software,Linux,Real-time tactics,
dbpedia_307,NBA In The Zone 2000,"January 01, 2000",Konami,Nintendo 64,Sports game,
dbpedia_308,Hidden & Dangerous,"January 01, 2000",Illusion Softworks,Playstation,Tactical shooter,
dbpedia_309,List of Monster Jam video games,"January 01, 2016",Rainbow Studios,Xbox 360,Racing,Monster Jam
dbpedia_310,Oddworld: Stranger's Wrath,"January 01, 2014",IOS,PS4,Action-adventure game,Oddworld
dbpedia_311,Kud Wafter,"January 01, 2013",Key (company),Microsoft Windows,Eroge,Little Busters!
dbpedia_312,Another World,"January 01, 2013",Interplay Entertainment,Sega CD,Action game,
dbpedia_313,FIFA 10,"January 01, 2009",HB Studios,Android (operating system),Sports game,
dbpedia_314,Oniken,"January 01, 2012",Joymasher,Linux,Platform game,
dbpedia_315,Total War: Shogun 2: Fall of the Samurai,"January 01, 2014",Creative Assembly,Microsoft Windows,Real-time tactics,
dbpedia_316,International Karate,,System 3 (company),Apple II series,Fighting game,
dbpedia_317,Sonic CD,"January 01, 2011",Sega,PS2,Platform game,
dbpedia_318,Risk,"January 01, 1998",SculpturedSoftware,Apple II,Turn-based strategy,
dbpedia_319,Fruit Ninja,"January 01, 2011",Halfbrick Studios,Bada (operating system),Arcade game,
dbpedia_320,NCAA Football 2003,"January 01, 2002",,Xbox,American football,
dbpedia_321,Maniac Mansion,"January 01, 1988",Realtime Associates,Apple II,Graphic adventure game,
dbpedia_322,Street Fighter EX2,"January 01, 1999",Arika,Playstation,Fighting,
dbpedia_323,Barbie Horse Adventures,"January 01, 2003",Blitz Games,PS2,Adventure game,
dbpedia_325,Max: The Curse of Brotherhood,"January 01, 2017",Press Play (company),Xbox 360,Platform game,
dbpedia_326,Crysis,"January 01, 2020",Crytek,,First-person shooter,Crysis
dbpedia_327,What Remains of Edith Finch,"January 01, 2017",Giant Sparrow,Xbox Series X/S,Adventure game,
dbpedia_328,Mega Man 2,"January 01, 1988",Capcom,Nintendo Entertainment System,Platform game,Mega Man (original series)
dbpedia_329,Destruction Derby 2,"January 01, 1997",,Playstation,Racing video game,
dbpedia_330,Bulls vs Lakers and the NBA Playoffs,"January 01, 1993",Electronic Arts,Sega Mega Drive/Sega Genesis,Sports game,NBA Live (video game series)
dbpedia_331,Mighty No. 9,"January 01, 2016",Inti Creates,OS X,Action video game,
dbpedia_332,The Sims Medieval,"January 01, 2011",Maxis,Windows Phone,Action-adventure game,The Sims
dbpedia_333,Chuchel,"January 01, 2018",Amanita Design,Microsoft Windows,Graphic adventure game,
dbpedia_334,Spider-Man 2,"January 01, 2004",The Fizz Factor,N-Gage (device),Action-adventure game,
dbpedia_335,Doom,"January 01, 2019",Id Software,Classic Mac OS,,
dbpedia_336,Carmageddon II: Carpocalypse Now,"January 01, 2000",Stainless Games,Game Boy Color,,
dbpedia_337,Oddworld: Stranger's Wrath,"January 01, 2012",Oddworld Inhabitants,OnLive,First-person shooter,Oddworld
dbpedia_338,Samorost 2,"January 01, 2020",AmanitaDesign,Microsoft Windows,Adventure game,
dbpedia_339,Mortal Kombat II,"January 01, 1994",32X,PS3,Fighting game,Mortal Kombat
dbpedia_340,Shantae and the Pirate's Curse,"January 01, 2016",WayForward,Switch,Metroidvania,
dbpedia_341,List of Monster Jam video games,"January 01, 2021",Ubi Soft Barcelona,IOS,Racing video game,Monster Jam
dbpedia_342,Strider (1989 arcade game),"January 01, 1989",Capcom,Master System,Platformer,
dbpedia_343,OutRun 2006: Coast 2 Coast,"January 01, 2006",Sumo Digital,Microsoft Windows,Racing game,
dbpedia_344,Tropico 3,,Haemimont Games,MacOS,Political simulation game,Tropico (video game)
dbpedia_346,Snatcher,"January 01, 1992",Konami,Sega CD,Visual novel,
dbpedia_347,Putty Squad,"January 01, 2014",System 3 (software company),Sega Genesis,Platform game,
dbpedia_348,Transformers: War for Cybertron,"January 01, 2010",High Moon Studios,Xbox 360,Third-person shooter,
dbpedia_349,The Pinball Arcade,"January 01, 2012",FarSight Studios,PlayStation Vita,Video game genres,
dbpedia_350,Risk,"January 01, 1996",,Apple II,Turn-based strategy,
dbpedia_351,Freddi Fish 4: The Case of the Hogfish Rustlers of Briny Gulch,,Humongous Entertainment,Mac OS,Humorous,
dbpedia_352,Record of Agarest War,"January 01, 2007",Idea Factory,Xbox 360,Tactical role-playing game,
dbpedia_353,Woah Dave!,"January 01, 2014",Choice Provisions,Microsoft Windows,Platform game,
dbpedia_354,Madden NFL 07,"January 01, 2006",EA Canada,Wii,Sports game,
dbpedia_355,Blood Omen: Legacy of Kain,"January 01, 1996",Silicon Knights,Playstation,Action-adventure game,Legacy of Kain
dbpedia_356,Grand Chase,"January 01, 2018",,Microsoft Windows,Real-time strategy,
dbpedia_358,Prototype 2,"January 01, 2015",Radical Entertainment,Microsoft Windows,Action-adventure game,
dbpedia_359,Star Wars Jedi Knight II: Jedi Outcast,"January 01, 2002",Vicarious Visions,PS4,Third-person shooter,
dbpedia_360,Cloud Master,"January 01, 1992",Opera House,PC Engine,Scrolling shooter,
dbpedia_361,TransBot,"January 01, 1985",Sega,Sega Master System,Shoot 'em up,
dbpedia_362,Mia's Math Adventure: Just in Time!,,Kutoka Interactive,Macintosh,Educational game,
dbpedia_363,Broken Sword 5: The Serpent's Curse,"January 01, 2014",Revolution Software,Linux,Point-and-click adventure game,Broken Sword
dbpedia_364,Giana Sisters: Twisted Dreams,"January 01, 2012",Black Forest Games,Wii U,,
dbpedia_365,Sudden Strike 4,,,Microsoft Windows,Real-time tactics,Sudden Strike
dbpedia_366,VVVVVV,"January 01, 2015",Terry Cavanagh (developer),Switch,Puzzle-platform game,
dbpedia_367,Chaos;Head,"January 01, 2009",5pb.,Microsoft Windows,,
dbpedia_368,The House of the Dead 2,"January 01, 1998",Wow Entertainment,Microsoft Windows,Light gun shooter,The House of the Dead
dbpedia_369,List of Monster Jam video games,"January 01, 2021",Inland Productions,IOS,Racing,Monster Jam
dbpedia_370,Red Faction: Guerrilla,"January 01, 2018",Volition (company),,Third-person shooter,
dbpedia_371,Microsoft Ultimate Word Games,"January 01, 2017",Microsoft Casual Games,Android (operating system),Word puzzle,
dbpedia_372,Rayman Origins,"January 01, 2012",Ubisoft Casablanca,3DS,Platform game,
dbpedia_373,Amnesia: The Dark Descent,"January 01, 2016",,PS4,,
dbpedia_374,Mega Man 9,"January 01, 2008",Inti Creates,Xbox One,Platform game,Mega Man (original series)
dbpedia_375,Madden NFL 2001,"January 01, 2000",EA Tiburon,PS2,American football,
dbpedia_376,O-Chan no Oekaki Logic,"January 01, 1995",Sunsoft,Sega Saturn,Nonogram,
dbpedia_377,Crash Tag Team Racing,"January 01, 2005",Radical Entertainment,GameCube,Vehicular combat game,Crash Bandicoot
dbpedia_378,Lost Kingdoms II,"January 01, 2003",FromSoftware,GameCube,Action role-playing game,
dbpedia_379,Howrse,"January 01, 2014",Owlient,IOS,,
dbpedia_380,Long Live the Queen,"January 01, 2012",Hanako Games,Microsoft Windows,Raising simulation,
dbpedia_381,Pro Evolution Soccer 2010,"January 01, 2009",,Wii,Sports game,
dbpedia_382,Transformers G1: Awakening,"January 01, 2008",Glu Mobile,Android OS,Turn-based tactics,
dbpedia_383,Adventures of Lolo 2,"January 01, 1990",HAL Laboratory,Nintendo Entertainment System,Puzzle video game,
dbpedia_384,Razor Freestyle Scooter,"January 01, 2001",Shaba Games,Playstation,Sports game,
dbpedia_385,The Amazing Spider-Man,"January 01, 2013",Other Ocean Interactive,Wii,Action-adventure game,
dbpedia_386,Madden NFL 2002,"January 01, 2001",EA Tiburon,GameCube,Sports game,
dbpedia_387,Wario Land: Shake It!,"January 01, 2008",Good-Feel,Wii,Platform game,Wario (series)
dbpedia_388,Hanjuku Hero,"January 01, 2005",Square Enix,DS,Action game,
dbpedia_389,Sammy Sosa High Heat Baseball 2001,"January 01, 2000",,Playstation,Sports video game,
dbpedia_390,Lemony Snicket's A Series of Unfortunate Events,"January 01, 2004",KnowWonder,Game Boy Advance,Platform game,
dbpedia_391,Theme Park,"January 01, 1995",Bullfrog Productions,IOS,Construction and management simulation game,
dbpedia_392,Castle Crashers,"January 01, 2019",The Behemoth,Xbox 360,Side scroller,
dbpedia_393,G.I. Joe: The Rise of Cobra,"January 01, 2009",PlayStation Portable,PS3,Action game,
dbpedia_394,Call of Duty,"January 01, 2003",Aspyr,Mac OS X,First-person shooter,
dbpedia_395,Mr. Driller,"January 01, 2001",Namco,Dreamcast,Puzzle game,
dbpedia_396,Dark Souls II: The Lost Crowns,"January 01, 2014",FromSoftware,Xbox 360,Action role-playing,
dbpedia_397,List of Monster Jam video games,"January 01, 2007",Virtuos,GameCube,Racing video game,Monster Jam
dbpedia_399,Disney Infinity,"January 01, 2014",Heavy Iron Studios,Microsoft Windows,Nonlinear gameplay,Disney Infinity
dbpedia_400,No One Lives Forever 2: A Spy in H.A.R.M.'s Way,"January 01, 2002",Monolith Productions,MacOS,First-person shooter,
dbpedia_401,List of Monster Jam video games,"January 01, 2020",Inland Productions,GameCube,Racing,
dbpedia_402,X-Men: Children of the Atom,"January 01, 1994",Probe Entertainment,Playstation,Fighting game,
dbpedia_403,Tom Clancy's Splinter Cell: Double Agent,"January 01, 2006",,Mobile phone,Stealth game,Tom Clancy's Splinter Cell
dbpedia_404,Madden NFL 2003,"January 01, 2002",EA Tiburon,Xbox,Sports game,
dbpedia_405,Final Fantasy III,"January 01, 2011",Matrix Software,DS,Role-playing game,
dbpedia_406,Fishdom,"January 01, 2009",Playrix,DS,Puzzle game,
dbpedia_407,Zoo Keeper,"January 01, 2004",Success (company),PS2,Puz zle game,
dbpedia_408,Colin McRae Rally 2005,"January 01, 2007",Codemasters,PlayStation Portable,Racing video game,Colin McRae Rally and Dirt
dbpedia_409,Naruto: Ultimate Ninja,"January 01, 2016","GREE, Inc.",Android (operating system),Action role-playing game,
dbpedia_410,Bloody Roar 2,"January 01, 1999",Eighting,Arcade game,Fighting game,Bloody Roar
dbpedia_411,List of Monster Jam video games,"January 01, 2015",Inland Productions,Switch,Racing game,
dbpedia_412,The Revenge of Shinobi,"January 01, 2002",3d6 Games,Game Boy Advance,Platform game,Shinobi (series)
dbpedia_413,Echochrome II,"January 01, 2010",Japan Studio,PS3,Action game,Echochrome
dbpedia_414,Phoenix Wright: Ace Attorney – Justice for All,,Capcom Production Studio 4,DS,Visual novel,Ace Attorney
dbpedia_415,Putt-Putt Travels Through Time,"January 01, 2013",Humongous Entertainment,IOS,Adventure game,
dbpedia_416,List of Monster Jam video games,"January 01, 2010",,Game Boy Advance,Racing game,Monster Jam
dbpedia_417,Rayman 3: Hoodlum Havoc,"January 01, 2003",Gameloft,,Platform game,Rayman
dbpedia_418,Eets,"January 01, 2006",Klei Entertainment,IPad,Computer puzzle game,
dbpedia_419,List of Monster Jam video games,"January 01, 2007",Virtuos,Wii,Racing video game,Monster Jam
dbpedia_420,Ghostrunner,"January 01, 2021",Slipgate Ironworks,Xbox Series X and Series S,Action game,
dbpedia_421,Lemony Snicket's A Series of Unfortunate Events,"January 01, 2004",JAMDAT,GameCube,Platform game,
dbpedia_422,Obduction,"January 01, 2017",Cyan Worlds,Microsoft Windows,Adventure game,
dbpedia_423,Disney Infinity,"January 01, 2013",Avalanche Software,Xbox 360,,Disney Infinity
dbpedia_424,Cabela's Outdoor Adventures,"January 01, 2005",Fun Labs,GameCube,Sports game,
dbpedia_425,Baseball,,Nintendo R&D1,Famicom Disk System,Sports video game,
dbpedia_426,Arc Rise Fantasia,"January 01, 2009",Marvelous Entertainment,Wii,Role-playing video game,
dbpedia_427,Oddworld: Stranger's Wrath,"January 01, 2012",Ouya,Ouya,Action-adventure game,Oddworld
dbpedia_428,Halo: The Master Chief Collection,"January 01, 2014",343 Industries,Xbox Series X/S,First-person shooter,Halo (series)
dbpedia_429,Lagoon,"January 01, 1990",Kemco,Super Nintendo,Action role-playing video game,
dbpedia_430,Just Dance 2014,"January 01, 2013",Ubisoft Milan,Wii,Rhythm game,
dbpedia_431,The End Is Nigh,"January 01, 2017",Tyler Glaiel,Microsoft Windows,Platform game,
dbpedia_432,Michael Jackson: The Experience,"January 01, 2011",Ubisoft Montreal,IPad 2,Rhythm game,
dbpedia_433,Hyper Light Drifter,"January 01, 2016",Heart Machine,Switch,Action role-playing game,
dbpedia_434,Ghostbusters,"January 01, 1985",Compile (company),Nintendo Entertainment System,Action game,
dbpedia_436,Radical Rex,"January 01, 2020",Beam Software,Evercade,Action game,
dbpedia_437,The Book of Unwritten Tales,"January 01, 2012",King Art Games,Windows,Adventure game,
dbpedia_438,List of Monster Jam video games,"January 01, 2016",Virtuos,GameCube,Racing,Monster Jam
dbpedia_439,The Walking Dead: Season Two,"January 01, 2014",Telltale Games,Xbox 360,,The Walking Dead (video game series)
dbpedia_440,Daisenryaku,"January 01, 2001",SystemSoft,Windows 98,Strategy game,
dbpedia_441,Assassin's Creed III: Liberation,"January 01, 2019",Ubisoft Milan,Xbox One,Stealth game,Assassin's Creed
dbpedia_442,List of Fire Pro Wrestling games,"January 01, 1993",Spike (company),Sega Saturn,Fighting game,Fire Pro Wrestling
dbpedia_443,Coca-Cola Kid,"January 01, 1994",Aspect Co.,Game Gear,Platform game,
dbpedia_444,James Bond 007: Nightfire,"January 01, 2002",Eurocom,Microsoft Windows,First-person shooter,
dbpedia_445,Madden NFL 2002,"January 01, 2001",Budcat Creations,PS2,Sports game,Madden NFL
dbpedia_446,Summer Pockets,"January 01, 2020",Key (company),IOS,Visual novel,
dbpedia_447,Shadow Warrior,"January 01, 1997",3D Realms,Linux,First-person shooter,
dbpedia_448,Haegemonia: Legions of Iron,"January 01, 2014",Digital Reality,Microsoft Windows,Real-time strategy,
dbpedia_449,Tom Clancy's Ghost Recon Predator,"January 01, 2010",Virtuos,PlayStation Portable,Tactical shooter,
dbpedia_450,List of Rock Band track packs,"January 01, 2009",Harmonix,Xbox 360,Music video game,Rock Band
dbpedia_451,List of Fire Pro Wrestling games,"January 01, 1989",Spike Chunsoft,Dreamcast,Fighting game,Fire Pro Wrestling
dbpedia_452,In Cold Blood,"January 01, 2000",Revolution Software,Playstation,Adventure game,
dbpedia_453,Rampage World Tour,"January 01, 1998",Midway Studios San Diego,Windows,Action game,Rampage (franchise)
dbpedia_454,Revolution X,"January 01, 1994",Rage Software,Sega Saturn,Shooter game,
dbpedia_455,List of Rock Band track packs,"January 01, 2009",Pi Studios,PS3,,
dbpedia_456,Might & Magic: Clash of Heroes,"January 01, 2009",Tag Games,IOS,Role-playing video game,
dbpedia_457,Brunswick Pro Bowling,"January 01, 2015",PlayStation 2,PS2,Bowling,
dbpedia_458,Wet,"January 01, 2009",,Xbox 360,Action game,
dbpedia_459,Deal or No Deal,"January 01, 2006",Imagination Entertainment,IOS,Trivia,
dbpedia_460,"J.R.R. Tolkien's The Lord of the Rings, Vol. I","January 01, 1991",Interplay Productions,Amiga,Role-playing video game,
dbpedia_461,Speed Busters,"January 01, 1998",Ubisoft Montreal,Mobile phone,Racing game,
dbpedia_462,Tom Clancy's Rainbow Six 3: Raven Shield,"January 01, 2003",Ubi Soft Montreal,Mac OS X,Tactical shooter,Tom Clancy's Rainbow Six
dbpedia_463,The Walking Dead: Michonne,"January 01, 2016",Telltale Games,OS X,Graphic adventure game,
dbpedia_464,Luigi's Mansion 3,"January 01, 2019",Next Level Games,Switch,Action-adventure game,List of Luigi videO games
dbpedia_465,Tyco R/C: Assault with a Battery,"January 01, 2000",Lucky Chicken Games,Playstation,,
dbpedia_466,Heavy Fire,"January 01, 2013",Teyon,Personal computer,Shooter game,
dbpedia_467,List of Monster Jam video games,,Team6 Game Studios,PS4,Racing game,
dbpedia_468,Assassin's Creed III: Liberation,"January 01, 2021",Ubisoft Sofia,Microsoft Windows,Action-adventure game,
dbpedia_469,Syberia,"January 01, 2014",Microïds,IOS,,Syberia
dbpedia_470,Michael Jackson: The Experience,"January 01, 2011",PlayStation 3,Mac OS X,Music video game,
dbpedia_471,Space Harrier,"January 01, 1988",Sega,Amstrad CPC,Rail shooter,
dbpedia_473,Wasteland,"January 01, 1988",Krome Studios,Apple II series,Role-playing video game,
dbpedia_474,Demolition Man,"January 01, 1994",Virgin Interactive Entertainment,Sega CD,Action game,
dbpedia_475,Risk,"January 01, 1998",Zoë Mode,Atari ST,Turn-based strategy,
dbpedia_476,Doom,"January 01, 1995",Id Software,PC-9800 series,First-person shooter,
dbpedia_477,Syberia,"January 01, 2002",Microïds,IOS,,
dbpedia_478,The Escapists 2,"January 01, 2017",Team17,IOS,Strategy video game,
dbpedia_479,Hardline,"January 01, 1996",Cryo Interactive,MS-DOS,Action game,
dbpedia_480,Spider-Man 2,"January 01, 2004",The Fizz Factor,Mac OS X,Action-adventure game,
dbpedia_481,King's Quest II,,Sierra Entertainment,Personal computer,Adventure game,
dbpedia_482,Wing Commander,"January 01, 1992",Origin Systems,Playstation,Space flight simulation game,
dbpedia_483,Madden NFL 06,"January 01, 2005",Exient Entertainment,PlayStation Portable,,Madden NFL
dbpedia_484,Toki Tori,"January 01, 2012",Two Tribes (company),Windows Mobile,Puzzle video game,
dbpedia_485,Asphalt Urban GT,"January 01, 2004",Gameloft,DS,Racing video game,Asphalt (series)
dbpedia_486,Cabela's Dangerous Hunts 2011,"January 01, 2010",Cauldron HQ,PS3,Action game,
dbpedia_487,Assassin's Creed: Altaïr's Chronicles,"January 01, 2010",Gameloft,WebOS,Action-adventure game,
dbpedia_488,Real Madrid Fantasy Manager,"January 01, 2011",From The Bench,Facebook,Business simulation game,
