_id,_fusion_sources,id,label,release-country,duration,artist,tracks,name,release-date,genre
lastFM_51202,['lastFM_51202'],lastFM_51202,,,,White F. Down,"['Burn It Down', 'Long Day', 'White Flag Down', 'Watch Yourself', 'Outlaw', 'Rock N Roll', 'Easy', 'We Turn Our Backs', 'Deadtown', 'Malcontent Killing Machine']",Surrender / Outlaw,,
discogs_101038,['discogs_101038'],discogs_101038,As Kvlt As Hell Rec.,Italy,,,,Dream,2013-03-07,Electronic / Dance
lastFM_78084,['lastFM_78084'],lastFM_78084,,,,O. Man's Will,[],Hard Times - Troubled Man,,
discogs_197809,['discogs_197809'],discogs_197809,Wardour,Japan,,David Bowie,"['Intro: ""Heroes""', 'Quicksand', 'Queen Bitch', 'Waiting For The Man', 'Jean Genie', ""I'm Afraid Of Americans"", 'Battle For Britain', 'The Man Who Sold The World', 'The Last Thing You Should Do', 'Fashion', 'Seven Years In Tibet', 'Fame', 'Outside', 'Stay', 'Looking For Satellites', 'Under Pressure', 'Hearts Filthy Lesson', 'Hallo Spaceboy', 'Scary Monsters', 'Little Wonder', 'Moonage Daydream', 'Dead Man Walking', 'White Light White Heat', 'O Superman', 'Look Back In Anger', 'All the Young Dudes']",Shepherd'S Bush Empire 1997 2nd Night,2016-01-01 00:00:00,Rock
discogs_116130,['discogs_116130'],discogs_116130,Universal Music,,904.0,Dada Life,"['Kick Out The Epic Motherf**ker (Radio Edit)', 'Kick Out The Epic Motherf**ker (Extended Mix)', 'Kick Out The Epic Motherfucker (Intrumental)']",Kick Out The Epic Motherf**ker,2012-01-01,Electronic / Dance
lastFM_4547,['lastFM_4547'],lastFM_4547,,,,Utasia,,Stratosphere,,
discogs_112871,['discogs_112871'],discogs_112871,Valley Entertainment,,,Cowboy Mouth,"['Anything', 'Belly', 'Tell The Girl Ur Sorry', 'I Believe', 'Kelly Ripa', 'Kiss Da Baby', 'Outside Looking In', 'Follow Me', 'Disconnected', 'Drown', ""The Lord Knows I'm Drinkin'"", 'Maureen']",Fearless,,
lastFM_13312,['lastFM_13312'],lastFM_13312,,,,W. Orchid,[],Supernatural,,
discogs_176533,['discogs_176533'],discogs_176533,Warner Music Russia|Parlophone,Russia,5531.0,Iron Maiden,,The Book Of Souls,,Rock
discogs_75291,['discogs_75291'],discogs_75291,Broken,,1408.0,Fedbymachines,"['Undertow', 'Drowning', 'Unkown Unknowns', 'Fear', 'Standing Here', 'Undertow (Overcast Dub)']",Undertow EP,2011-10-17 00:00:00,Electronic / Dance
lastFM_40373,['lastFM_40373'],lastFM_40373,,,336.0,T. Marshall Tucker Band,,Where A Country Boy Belongs,,
discogs_193157,['discogs_193157'],discogs_193157,Columbia,United States of America,,Jerry Vale,"['And This Is My Beloved', 'Two Purple Shadows']",And This Is My Beloved / Two Purple Shadows,,Jazz
discogs_160855,['discogs_160855'],discogs_160855,Not On Label,,1105.0,The Shoreline,"['Give It Up To Us', 'Can You Feel', 'Listen', 'Caroline', 'Wave And Sea Are One']",Out Of Nowhere,2008-01-01,Rock
discogs_102341,['discogs_102341'],discogs_102341,Music Is Intelligence,Italy,,Top Left Corner,"['Dreaming Children', 'Nothing To Say', 'Shadows', 'The Land Of Silence', 'Hot Wind', 'Time And Mercy', 'Free Choice', 'Flowing River']",Nowhere,1996-01-01,Rock
discogs_17307,['discogs_17307'],discogs_17307,Mandarangan Rec.,United States of America,,Insomnia (8 ),"['A Promise Broken', 'The Dance', 'Resurrection', 'Your Saliva On My Skin', 'Apocalypse Groove', 'PTSD', 'The Electric Music Bone']",A Promise Broken,,Electronic / Dance
lastFM_12548,['lastFM_12548'],lastFM_12548,,,0.0,Mash,['Monster Mash'],Monster Mash,,
mbrainz_3841,['mbrainz_3841'],mbrainz_3841,,United Kingdom of Great Britain and Northern Ireland,2304.0,Madlub,"['A Place in the Sun / Fire Corner / Black Man Time', ""Flat Foot Hustlin'"", 'Jingle Lion', 'Walk Rastafari Way', 'Destruction Sound Battle', 'Public Jestering', 'A Better Version', 'Bad Da', 'Black Magic Woman', 'Throne of Blood', 'Lottery Spin', 'Star Trek', 'Want Me Cock', 'Free Man', 'Man in the Street', ""Don't Deal With Folly"", 'I Love Marijuana', 'Stop the Dubbing', 'Free From Chains', 'Sensimelia', 'Mission Impossible', 'Golden Chickens', 'Herb Vendor', 'Babylon Deh Pon Fire', 'Shaft', 'Sipreano', 'Girl of My Dreams', 'Rhythm Pleasure', 'Cocaine', 'Love Life', '(Only Rasta Know the) Voice of Jah', 'Teacher, Teacher (Teach the Children)', ""DJ's Choice"", ""King Tubby's Special"", 'Reggae Makossa', 'A Rougher Version', 'Cool Down Version', 'Space Flight', 'On the Move', 'Guns of Navarone', 'Popcorn', 'None Shall Escape the Judgement', 'Freedom Style', 'Starvation', 'African People']",Blunted in the Bomb Shelter,2002-11-04 00:00:00,
discogs_39433,['discogs_39433'],discogs_39433,Purple Feother Records,United States of America,,The Donnas,"['Get Off', 'Perfect Stranger', 'We Own The Night', ""She's Out Of Control"", 'Take It Off', 'Fall Behind Me', 'Get You Alone', 'Play My Game', 'You Make Me Hot', 'Get Rid Of That Girl', ""Hey I'm Gonna Be Your Girl"", 'I Wanna Be With A Girl Like You', ""I Don't  Want To Go To School"", 'Teenage Rules', ""I Don't Wanna Break Your Head"", 'High School Yum Yum']",Greatest Hits Vol. 16,2009-07-13 00:00:00,Rock
discogs_147340,['discogs_147340'],discogs_147340,BrunswIck,United States of America,,Al Jolson|Isham Jones Orchestra,,The One I Love Belongs To Somebody Else / Steppin' Out,,
lastFM_20484,['lastFM_20484'],lastFM_20484,,,,Def Jef,,Black To The Future,,
discogs_127730,['discogs_127730'],discogs_127730,Project Five,UK,,Fast Floor,"[""Don't Touch The Control (Original Mix)"", ""Don't Touch The Control (Pro Hi Mix)""]",Don't Touch The Control,2001-01-01,Electronic / Dance
discogs_20249,['discogs_20249'],discogs_20249,Effective Sound,Italy,945.0,Church Sisters,"['Shout To The Music (Everybody) (Extended Mix)', 'Shout To The Music (Everybody) (Instrumental)', 'Shout To The Music (Everybody) (Radio Version)']",Shout To The Music (Everybody),1992-01-01 00:00:00,Electronic / Dance
discogs_49007,['discogs_49007'],discogs_49007,Blood Mixed Cuts,UK,,Mulatu Astatke|Richard Sen & Cazbee|Zopelar,"['A Man Of Experience And Wisdom', 'Echoes', 'Aphreaka']",A Man Of Experience And Wisdom / Echoes / Aphreaka,,Electronic / Dance
discogs_93351,['discogs_93351'],discogs_93351,Reprise Records,Argentina,,Deftones,,Koi No Yokan,2012-11-14,Rock
discogs_139793,['discogs_139793'],discogs_139793,Universal Records,Malaysia,,Kaiser Chiefs,,Employment,2005-01-01,Rock
discogs_196282,['discogs_196282'],discogs_196282,Columbia,United States of America,489.0,The Chambers Brothers,"['Love, Peace And Happiness', 'If You Want Me To']","Love, Peace And Happiness / If You Want Me To",1969-01-01 00:00:00,R&B / Soul
discogs_62963,['discogs_62963'],discogs_62963,Gala (2) Records,UK,,Sister Rosetta Tharpe,"['Nothing Between', ""He's The Lily Of The Valley"", 'Seeking For Me', 'Shine For Jesus', 'Never Alone', ""I Do, Don't You"", 'God Leads Us Along', 'The Family Prayer', ""What Are They Doin' In Heaven?"", 'I Saw The Light', 'Blow Ye The Trumpet In Zion', 'Oh The Joy That Came To Me']",Spirituals In Rhythm,1960-01-01 00:00:00,Folk
discogs_123781,['discogs_123781'],discogs_123781,,Russia,,Мираж-Юлия,"['Музыка Нас Связала', 'Наступает Ночь', 'Звезды Нас Ждут', 'Видео', 'Безумный Мир', 'Снова Вместе', 'Я Больше Не Прошу', 'Море Грез', 'Солнечное Лето', 'Электричество', 'Я Не Хочу', 'Млечный Путь', 'Новый Герой', 'Я Не Шучу', 'Волшебный Мир', 'Эта Ночь', 'Где Я', 'Снежинка', 'Я Снова Вижу Тебя']",The Best Of Greatest Hits,2002-01-01,Electronic / Dance
lastFM_80244,['lastFM_80244'],lastFM_80244,,,0.0,Robert Cray,"['Smoking Gun', 'Right Next Door (Because of Me)', ""Bouncin' Back"", ""Don't You Even Care"", 'These Things', 'I Was Warned', 'The One In The Middle', 'Some Pain, Some Shame', ""You're Gonna Need Me""]",20th Century Masters: The Millennium Collection: Best  Robert Cray,,
lastFM_69030,['lastFM_69030'],lastFM_69030,,,,Robyn,[],Indestructible,,
discogs_186430,['discogs_186430'],discogs_186430,,Germany,,Otis Redding,"[""I've Got Dreams To Remember"", ""(Sittin'on) The Dock Of The Bay"", 'Try A Little Tenderness', 'Change Gonna Come', ""I've Been Loving You Too Long (To Stop Now)"", 'These Arms Of Mine', 'Respect', 'Hard To Handle', 'Fa-Fa-Fa-Fa-Fa (Sad Song)', 'Satisfaction', ""That's How Strong My Love Is"", ""I Can't Turn You Loose"", 'Love Man', 'My Girl', 'Shake', ""My Lover's Prayer"", 'Security', 'Mr. Pitiful', 'Tramp (With Carla Thomas)', 'Cigarettes & Coffee', 'Pain In My Heart', 'Cupid', 'Chain Gang', 'Knock On Wood (With Carla Thomas)', 'I Love You More Than Words Can Say', 'The Happy Song (Dum-Dum)', 'Wonderful World']",The Very Best Of Otis Redding,1994-01-01,R&B / Soul
discogs_196481,['discogs_196481'],discogs_196481,,Canada,,Faithless,"['Reverence', ""Don't Leave"", 'Salva Mea', ""If Lovin' You Is Wrong"", 'Angeline', 'Insomnia', ""Dirty Ol' Man"", 'Flowerstand Man', 'Baseball Cap', 'Drifting Away']",Reverence,1996-01-01 00:00:00,Electronic / Dance
discogs_39793,['discogs_39793'],discogs_39793,Second Nature Recordings,United States of America,,Kill Creek,"['Hardly Accounted For', 'Gett Up', 'Without It', 'Mousetrap', 'Divorcee', 'Serotonin', ""Grandfather's Left Side"", 'Cops', 'Kathleen', 'Prying']",Colors Of Home,2001-01-01 00:00:00,Rock
lastFM_17282,['lastFM_17282'],lastFM_17282,,,,B. Jovi,[],Cross Road - The Best Of Bon Jovi,,
discogs_148495,['discogs_148495'],discogs_148495,Decca,UK,,Patrick Kerr,"['Magic Potion', ""It's No Trouble To Love You"", '', '']",Magic Potion / It's No Trouble To Love You,1965-01-01,
discogs_7208,['discogs_7208'],discogs_7208,D.E.T.T. Records,United States of America,,Trouble Funk,"['So Early In The Morning (Vocal)', 'So Early In The Morning (Special Mix)']",So Early In The Morning,,R&B / Soul
discogs_46681,['discogs_46681'],discogs_46681,Roadrunner Records,Germany,,Killswitch Engage,"['Daylight Dies', 'This Is Absolution', 'The Arms Of Sorrow', 'Unbroken', 'My Curse', 'For You', 'Still Beats Your Name', 'Eye Of The Storm', 'Break The Silence', 'Desperate Times', 'Reject Yourself']",As Daylight Dies,2006-01-01 00:00:00,
lastFM_74379,['lastFM_74379'],lastFM_74379,,,,F. Kiddiz,,Stratosphere,,
discogs_143621,['discogs_143621'],discogs_143621,,Netherlands,,,"['Oceans', 'Tropical Paradise', 'Baby Wants To Ride', 'All Or Nothing', 'My Love Is Your Love', 'Everything Is Everything', 'If You Had My Love', 'The Animal Song', 'We Can Leave The World', 'Mambo No. 5', 'Loser', 'Scar Tissue', ""We Don't Live Too Long"", 'Hate Me Now', 'Give You All The Love', 'You Are Everything', 'Saltwater', 'Get Down', 'WrRight', 'Summer Love', 'Look Up', 'Do Wah Diddy Diddy', 'Zoete Inval', 'Mijn Houten Hart', ""Love's Got A Hold On My Heart"", 'Bills, Bills, Bills', 'Word Up', ""Someday We'll Know"", 'Just Around', 'American Woman', 'Holla Holla', 'Heaven', 'Party Time', 'The Road Ahead', 'The Road Ahead', 'Peace And Tranquility To Earth', 'Happy Girl', ""Won't You Show Me The Way""]",TMF The Music Factory 1999 Volume 8,1999-08-01,Pop
discogs_197157,['discogs_197157'],discogs_197157,49th State Hawaii Record Co.,United States of America,,Genoa Keawe And Her Hawaiians,"['Across The Sea', 'On A Coconut Island', 'Little Brown Gal', 'My Yellow Ginger Lei', 'Green Rose Hula', 'Farewell Malihini', 'Beyond The Reef', 'Lovely Sapphire Of The Tropics', 'Song Of Old Hawaii', 'Hukilau', 'To You Sweetheart Aloha', ""It's Time To Say Aloha""]",Enchanting Hawaiian Holiday,,Folk
discogs_123957,['discogs_123957'],discogs_123957,IrvWash Records,Russia,,Sade,"['Your Love Is King', 'Hang On To Your Love', 'Smooth Operator', 'Jazabel', 'The Sweetest Taboo', 'By Your Side', 'It Is A Crime', 'Love Is Stronger Than Pride', 'Paradise', 'No Ordinary Love', 'Like A Tattoo', 'King Of Sorrow', 'Kiss Of Life', 'Please Send Me Someone To Love', 'Cherish The Day', 'Pearls', 'Somebody Alredy Broke My Heart']",Greatest Hits 2001,2001-01-01,Electronic / Dance
discogs_126017,['discogs_126017'],discogs_126017,Dynamite Records (2),Jamaica,,,"['Settle The Vibes', 'Settle The Vibes (Version)']",Settle The Vibes,1998-01-01,Reggae / Dub
discogs_181190,['discogs_181190'],discogs_181190,Battle Axe Records,Canada,1237.0,,"['Fuck Madchild', 'Cyphin', 'Shit Talker', 'Black Acid Devil', 'Wanted', ""I'm OK""]",Little Monster EP,2012-01-24,Hip Hop / Rap
discogs_197892,['discogs_197892'],discogs_197892,Orize'n Entertainment,Jamaica,,Frass|Goofy|Penuk,"['Armed & Dangerous', 'I C Dem']",Armed & Dangerous / I C Dem,2004-01-01 00:00:00,Reggae / Dub
discogs_129915,['discogs_129915'],discogs_129915,Mushroom Records International,Russia,,Garbage,,Garbage,,Rock
discogs_174985,['discogs_174985'],discogs_174985,Elektra,Peru,,Eagles,"['Hotel California', 'The Best Of My Love = Lo Mejor de Mi Amor']",Hotel California (Eagles),1976-01-01,Rock
lastFM_63486,['lastFM_63486'],lastFM_63486,,,,C. Brackeen,[],Rhythm X (The Music Of Charles Brackeen),,
discogs_4015,['discogs_4015'],discogs_4015,Not On Label,Canada,,Blue Harvest,"['The Continuum', 'Plan B']",The Continuum,2001-01-01 00:00:00,Electronic / Dance
discogs_92127,['discogs_92127'],discogs_92127,Mystic Empire | Mazzar Records,Russia,3170.0,Manic Depression (2),"['Planned Spiritual Decay', 'Memories Of Non Forgiveness', 'New World Disorder', 'Endless Hollow Beyond', 'Rebellion Of One', 'Thousands Years Of Nothing', 'Wrath Fueled, Hate Driven', 'Messenger Of God', 'Stand Of No Consent', 'As We Raising Inferno']",Planned Spiritual Decay,2006-01-01,Rock
lastFM_49167,['lastFM_49167'],lastFM_49167,,,,T. Souther-Hillman-Furay Band,"['Trouble in Paradise', 'Move Me Real Slow', 'Move Me', 'Real Slow', 'For Someone I Love', 'For Someone I Love', 'Mexico', 'Mexico', 'Love and Satisfy', 'Love and Satisfy', 'On the Line', 'Prisoner in Disguise', 'On the Line', 'Follow Me Through', 'Prisoner in Disguise', 'Somebody Must Be Wrong', 'Follow Me Through', 'Somebody Must Be Wrong']",T. Souther-Hillman-Furay Band -  Trouble In Paradise,,
discogs_79040,['discogs_79040'],discogs_79040,Russian Techno,Russia,,,"['Skadet', 'Alexander', 'Monster Fra Norge', 'Flekk']",Monster Fra Norge EP,2012-01-30 00:00:00,Electronic / Dance
discogs_96310,['discogs_96310'],discogs_96310,Sirona-Records,,,All The Spirit...|Guardians Ov Gilded Peradam,"['Lien Weld', 'Wayward Wraith']",Cacophonic Hymns Against Mistrals Ov Mount Analogue,,Electronic / Dance
discogs_39418,['discogs_39418'],discogs_39418,Checkers Electrical Mash Label,,,Checkers Electrical Mash,['Electronic Groove (Original Version)'],Electronic Groove,2009-05-15 00:00:00,Electronic / Dance
lastFM_36672,['lastFM_36672'],lastFM_36672,,,,Stepaside,[],Stepaside -  Sit Down and Relapse,,
lastFM_34055,['lastFM_34055'],lastFM_34055,,,,Throbbing G.,,Heathen Earth - The Live Sound Of T.G.,,
lastFM_76623,['lastFM_76623'],lastFM_76623,,,,Wavemotion,[],Contrail Dream,,
lastFM_15949,['lastFM_15949'],lastFM_15949,,,,K.C.Y.C.,[],Album: 4 D.D. (For Devotion) / Stompin Grounds,,
lastFM_21693,['lastFM_21693'],lastFM_21693,,,,Osmantikos,[],Keep fighting oppressive,,
lastFM_33341,['lastFM_33341'],lastFM_33341,,,,Tori Amos,[],Lotta Teen Spirit,,
discogs_576,['discogs_576'],discogs_576,ZYX Music,Germany,,,"['Get Ready For This', 'Twilight Zone', 'The Magic Friend', 'Contrast', 'Rougher Than The Average', 'Desire', 'Workaholic', 'Eternally Yours', 'Delight']",Get Ready!,1992-01-01 00:00:00,Electronic / Dance
lastFM_31434,['lastFM_31434'],lastFM_31434,,,,The Royal Philharmonic Orchestra,[],The Royal Philharmonic Orchestra -  Hooked On Rock Classics,,
discogs_76435,['discogs_76435'],discogs_76435,Blacktop Records (2),Germany,,Black Friday '29,"['The Pursuit Of Happiness', 'Gone', 'Force To Kill The Love', 'Forgive Me', 'Sinking Ship', 'Ghosts', 'Bitter Sweet', 'Crush And Be Crushed', 'The Swarm', 'Shadded Eyes', 'The Best In Me', 'Nice To Know You']",The Pursuit Of Happiness,2007-01-01 00:00:00,Rock
discogs_109694,['discogs_109694'],discogs_109694,Clinical Archives|No-Source Netlabel|Deep Lake Records,States United of America,3201.0,Ancient Lasers,"['Ancestors', 'The Wheel', 'You In The Future', 'Inside A Kaleidoscope', 'Building Peace Through Better Weapons', 'Directions', 'Lost Children', 'When Are We?', 'Replacing You', 'Past Lives Of Rising Kings', 'The Way It Has To Be', 'The Last Americans', 'A Breach Of Contract', 'Descendants']",You In The Future,2013-07-10,Electronic / Dance
discogs_74205,['discogs_74205'],discogs_74205,Lava Records,United States of America,,Matchbox Twenty,"['Real World', 'Long Day', '3 Am', 'Push', 'Girl Like That', 'Back 2 Good', 'Damn', 'Argue', 'Kody', 'Busted', 'Shame', 'Hang']",Yourself Or Someone Like You,,Pop
lastFM_24812,['lastFM_24812'],lastFM_24812,,,,Tempo O'Neil,[],Elements Of A Liberation Party,,
discogs_179154,['discogs_179154'],discogs_179154,Mäss,Slovakia,,Ink Midget,"['Gymnast Girls', ""You're Smart"", 'Shoot', 'Punch Your Brother', 'Through The Wall']",For Your Girlfriend,2015-05-04,Electronic / Dance
lastFM_74495,['lastFM_74495'],lastFM_74495,,,,Di-rect,[],Di-rect -  Invincible (Ducked Ape Remix),,
discogs_188556,['discogs_188556'],discogs_188556,Ebonite,UK,,,"['Hide Your Love Away', ""Gimme Some Lovin'"", 'Play With Fire']",Hidden Flame,1978-01-01,Rock
discogs_148771,['discogs_148771'],discogs_148771,Skeleton Recordings,UK & Europe,1407.0,DJ Monita,"['Nightmares (Ricky Force Remix)', 'Nightmares (Threshold & Jedi Hi-Fi Remix)', 'Nightmares (Crisis & Ikon-B Remix)', 'Nightmares (Charlie Turbo & Mpathy Remix)']",Nightmares 2014 Remixes,,
lastFM_24837,['lastFM_24837'],lastFM_24837,,,168.0,T. Mills Brothers,"[""Be My Life's Companion"", 'Meet Me Tonight in Dreamland', 'When You Were Sweet Sixteen', 'Nevertheless', ""I'll Be Around"", 'Paper Doll', 'Tiger Rag', 'Some of These Days', 'My Gal Sal', 'Ida, Sweet as Apple Cider', 'If I Had My Way', 'The Jones Boy', 'Till Then', 'You Always Hurt The One You Love', 'Basin Street Blues', 'Lazy River', 'Cielito River', 'Three Little Fishes', 'The Very Thought of You', 'Marie', 'Cherry', 'The Glow Warm', 'Strawberry Frair', ""Please Don't Talk About Me When I'm Gone""]",The  Best of the Mills Brothers,,
discogs_105747,['discogs_105747'],discogs_105747,NicNac Records,United States of America,8662.0,AnonyWolf,"['The Greatest Love Around', 'Mandarin', ""I've Gotta Get Up"", 'Hate The Lie You Live', ""(You Don't Have To) Believe"", 'Shoe Rubbing Against Trend Mill Texture', 'M.G.R.', 'Spankheavy', 'Emotion', 'Disco Dancer', 'The Hope', 'Decent Love', ""These Red Eyes See All/Jesus' Markers"", 'Handclap', 'Lover In The Snow', 'Roam In Rome (Okay)', 'No Drama', 'Mandarin (Original Version)', 'Disco Dancer (Original Version)', 'Shudder And Blink (The Stock Brokers Remix)', 'Roaming (Moving In A Motionless Dream)', 'How Long Does It Take To Die??', 'Industrial Lover', 'Disco Dancer (12 In. Version)', 'Lover In The Snow (Vocal Version)', 'Cold Hands', 'Gentle Rain', 'Still Living', 'Delay', 'Shimmer', 'Post-Traumatic Leftover Disorder Suite (I. Am I... Alive??/II. The Admiration/III. The Slow Conventional/IV. Endurance/V. Am I... Alive?? (Reprise))', 'The Horror', 'Summertime']",Continuum: Greatest Hits,2013-04-13,Electronic / Dance
discogs_122605,['discogs_122605'],discogs_122605,War on Music,Canada,2665.0,Bison B.C.,"['An Old Friend', 'Anxiety Puke / Lovelessness', 'Last And First Things', 'Blood Music', 'Clozapine Dream', 'Finally Asleep']",Lovelessness,2012-01-01,Rock
discogs_9398,['discogs_9398'],discogs_9398,PolyGram TV,UK,4310.0,Various,"['Never Enough', 'Deliverance', 'Love Like Blood', ""Don't Let Me Down Gently"", 'The Cutter', 'Spellbound', 'Heartache', 'Ziggy Stardust', 'Some Candy Talking', ""Martha's Harbour"", 'European Female', 'Enjoy The Silence', 'Love My Way', 'Miss The Girl', 'Eloise', 'Baby I Love You', 'Moonchild (First Seal)', 'No Rest']",Absolution - Rock The Alternative Way,1991-01-01 00:00:00,Electronic / Dance
discogs_152808,['discogs_152808'],discogs_152808,Johnson,United States of America,,The Soul Set Featuring Norman Seldin,,Live From The Village Purple Onion,1967-01-01,R&B / Soul
lastFM_49840,['lastFM_49840'],lastFM_49840,,,,Normal Generation?,"['Be', 'Long for You', 'My love', 'More than Life', 'Saved', 'Outsiders intro', 'Oudsider', 'Miracle', ""Let's twist again"", 'Come on', 'Breathe you', 'Confused']",Outsiders,,
