id,prod_title,launch_dt,studio,dist,hw,genre,press_score,comm_rating,age_class,units_sold_mm
sales_241,Guitar Hero: World Tour,2008-01-01,Vicarious Visions,Activision,Wii,Misc,86,7.6,T,3000000
sales_242,FIFA Soccer 10,,EA Sports,Electronic Arts,PS3,Sports,91,,E,3000000
sales_243,Star Wars: Battlefront,2004-01-01,Pandemic Studios,LucasArts,PS2,,82,8.7,T,3000000
sales_244,The Simpsons: Road Rage,,Fox Interactive,Electronic Arts,PS2,Racing,64,,T,3000000
sales_245,Luigi's Mansion,2001-01-01,Nintendo,Nintendo,GameCube,Action,78,8.5,E,3000000
sales_246,Battlefield 4,2013-01-01,,,PS4,First-Person Shooter,85,6.9,M,3000000
sales_247,Star Wars: Battlefront II,,Pandemic Studios,LucasArts,PS2,Shooter,84,9.0,T,3000000
sales_248,Cooking Mama 2: Dinner With Friends,2007-01-01,Office Create,Games,DS,,7 0,,E,3000000
sales_249,Grand Theft Auto: Liberty City Stories,2006-01-01,,Take-Two Interactive,,Action,78,7.8,M,3000000
sales_250,The Getaway,2002-01-01,Soho Team,Sony Computer Entertainment,PS2,Action,72,6.8,M,
sales_251,James Bond 007: Agent Under Fire,2001-01-01,EA Redwood Shores,,PS2,,72,7.9,,3000000
sales_252,FIFA Soccer 11,2010-O1-01,EA Sports,Electronic Arts,Xbox 360,Sports,88,7.5,E,3000000
sales_253,Left 4 Dead,2008-01-01,Certain Affinity,EA,Xbox 360,Shooter,89,7.9,M,
sales_254,Assassin's Creed: Unity,2014-01-01,"Ubisoft, Ubisoft Montreal",,XOne,,72,4.1,m,3000000
sales_255,Resident Evil 5,,Capcom,Capcom,Xbox 360,Action,83,7.5,M,3000000
sales_256,Assassin's Creed: Brotherhood,2010-01-01,Ubisoft Montreal,Ubisoft,Xbox,Action,89,,,3000000
sales_257,Battlefield 4,2013-01-01,EA DICE,Electronic Arts,PS3,Shooter,8 0,5.8,M,3000000
sales_258,Batman: Arkham Asylum,2009-01-01,Rocksteady Studios,Eidos Interactive,Xbox 360,Action,92,8.7,T,3000000
sales_259,Battlefield 4,,EA DICE,Electronic Arts,Xbox 360,Shooter,79,,M,3000000
sales_260,Battlefield: Bad Company 2,2010-01-01,,EA,Xbox 360,Shooter,88,8.6,M,3000000
sales_261,Guitar Hero: On Tour,2008-01-01,,Activision,DS,Misc,71,8.8,E10+,3000000
sales_262,Clubhouse Games,2006-01-01,Agenda,,DS,Misc,83,,E,3000000
sales_263,Borderlands,,Gearbox Sofgware,Take-Two Interactive,360,Shooter,84,8.2,M,3000000
sales_264,Tekken 4,2002-01-01,Namco,Namco Bandai Games,PS2,Fi ghting,79,8.3,T,3000000
sales_265,Grand Theft Auto 2,1998-01-01,DMA Design,Take-Two Interactive,,Action,70,8.0,T,3000000
sales_266,Metal Gear Solid V: The Phantom Pain,2015-01-01,Kojima Productions and Moby Dick Studio,Konami Digital Entertainment,PS4,Action,93,8.2,M,
sales_267,Spider-Man 2,2004-01-01,Treyarch,Activision,PS2,,80,8.9,T,3000000
sales_268,FIFA Soccer 2003,2002-01-01,EA Canada,EA,PS2,Sports,88,6.7,E,3000000
sales_269,LittleBigPlanet 2,2011-01-01,Media Molecule,Sony Entertainment,PS3,Platform,91,8.4,E,3000000
sales_270,Crash Bash,2000-01-01,Eurocom Entertainment Software,,Playstation,Misc,68,8.2,E,3000000
sales_271,Assassin's Creed Syndicate,2015-01-01,Ubisoft Quebec,Ubisoft,PS4,Action,76,6.8,M,3000000
sales_272,LEGO Batman: The Videogame,,Traveller's Tales,,Microsoft Xbox 360,Action,76,7.9,E10+,3000000
sales_273,Destiny,2014-01-01,"Bungie Software, Bungie",Activision,XOne,Shooter,75,5.5,T,3000000
sales_274,Far Cry 3,2012-01-01,Ubisoft Montreal,Ubisoft,PS3,Shooter,90,8.5,,3000000
sales_275,James Bond 007: Nightfire,2002-01-01,Eurocom Entertainment Software,Electronic Arts,,Shooter,77,,T,3000000
sales_276,Star Wars Episode III: Revenge of the Sith,2005-01-01,Double Helix Games,LucasArts,PS2,Action,60,7.2,T,3000000
sales_277,The Legend of Zelda: Spirit Tracks,2009-01-01,Nintendo,Nintendo,DS,,87,7.8,E10+,
sales_278,Max Payne,2001-01-01,,Take-Two Interactive,,Shooter,,,M,3000000
sales_279,Assassin's Creed IV: Black Flag,2013-01-01,Ubisoft,Ubisoft,Xbox 360,Action,86,7.9,M,3000000
sales_280,The Lord of the Rings: The Return of the King,2003-01-01,EA Games,Electronic Arts,PS2,Action,85,8.7,T,3000000
sales_281,Gears of War: Ultimate Edition,2015-01-01,"Splash Damage, The Coalition",Microsoft Game Studios,XOne,Shooter,,7.5,M,3000000
sales_282,True Crime: Streets of LA,2003-01-01,"Luxoflux, Inc.",Activision,PS2,Action,77,8.0,M,3000000
sales_283,Professor Layton and the Unwound Future,2008-01-01,,Nintendo,DS,Puzzle,86,9.2,E10+,3000000
sales_284,FIFA 16,2015-01-01,EA Sports,Arts Electronic,XOne,Sports,84,4.4,E,3000000
sales_285,Wii Music,2008-01-01,Nintendo,Nintendo,Wii,Misc,63,4.6,,3000000
sales_286,Madden NFL 16,2015-01-01,EA Sports,EA,,Sports,83,5.9,E,3000000
sales_287,Gran Turismo 6,2013-01-01,Polyphony Digital,Sony Computer Entertainment,PS3,Racing,81,7.7,E,3000000
sales_288,Halo: The Master Chief Collection,2014-01-01,343 Industries,Microsoft Game Studios,XOne,Shooter,85,7.2,M,3000000
sales_289,Super Mario Maker,2015-01-01,Nintendo,Nintendo,WiiU,System Software,88,8.7,E,
sales_290,God of War: Chains of Olympus,2008-01-01,Ready at Dawn,Sony Computer Entertainment,Playstation Portable,Action,91,8.6,M,3000000
sales_291,Matrix the Enter,2003-01-01,Shiny Entertainment,Atari,PS2,Action,62,,T,3000000
sales_292,Crisis Core: Final Fantasy VII,2007-01-01,Square Enix,Square Enix,Playstation Portable,Role-Playing,83,8.0,T,3000000
sales_293,Dance Central,2010-01-01,Harmonix Music Systems,MTV Games,Xbox 360,Misc,82,7.6,T,3000000
sales_294,L.A. Noire,2011-01-01,Team Bondi,Take-Two Interactive,PS3,Adventure,89,7.7,M,3000000
sales_295,Ace Combat 04: Shattered Skies,2001-01-01,Namco,Sony Computer Entertainment Europe,PS2,Simulation,89,9.1,E,3000000
sales_296,Animal Crossing,,Nintendo,Nintendo,GameCube,Simulation,87,8.9,E,
sales_297,FIFA Soccer 08,2007-01-0 1,,Electronic Arts,PS2,Sports,83,6.5,E,
sales_298,Spider-Man,2000-01-01,Neversoft Entertainment,Activision,PSN,Action,87,9.0,E,3000000
sales_299,Mario Party 9,2012-01-01,Nd Cube,Nintendo,Wii,Misc,73,6.8,E,3000000
sales_300,Sonic Rush,2005-01-01,"Dimps Corporation, Sonic Team",Sega,DS,Platform,82,8.5,E,3000000
sales_301,Rhythm Heaven,2008-01-01,Nintendo,Nintendo,DS,Misc,83,9.0,E,3000000
sales_302,Fallout: New Vegas,2010-01-01,Obsidian Entertainment,Bethesda Softworks,PS3,Role-Playing,82,7.8,M,3000000
sales_303,Personal Trainer: Cooking,2006-01-01,Indies Zero,Nintendo,DS,Misc,81,7.8,E,3000000
sales_304,The Elder Scrolls IV: Oblivion,2007-01-01,4J Studios,,PS3,,9 3,8.0,M,3000000
sales_305,The Legend of Zelda: A Link Between Worlds,2013-01-01,Nintendo,Nintendo,3DS,Action,91,8. 9,E,3000000
sales_306,Resident Evil 6,2012-01-01,Capcom,Capcom,PS3,Shooter,,5.4,M,3000000
sales_307,Mass Effect 2,2010-01-01,BioWare,Electronic Arts,Xbox 360,Role-Playing,96,8.9,M,
sales_308,Dragon Ball Z: Budokai,,Corporation,Atari,PS2,FightiNg,67,7.9,T,3000000
sales_309,Madden NFL 2002,2001-01-01,,Elcctronic Arts,PS2,Sports,94,7.9,E,3000000
sales_310,The Sims: Vacation,2002-01-01,,Electronic Arts,PC,,75,7.8,T,3000000
sales_311,Animal Crossing: Happy Home Designer,,Nintendo,Nintendo,3DS,Simulation,,6.9,E,3000000
sales_312,The Sims 4,2014-01-01,Maxis,,PC,Simulation,70,3.9,T,3000000
sales_313,Borderlands 2,2012-01-01,Gearbox Software,Take-Two Interactive,Xbox 360,Shooter,89,8.2,M,3000000
sales_314,LEGO Batman: The Videogame,2008-01-01,TT Fusion,Warner Bros. Interactive Entertainment,DS,Action,72,8.0,E10+,3000000
sales_315,Kung Fu Panda,2008-01-01,"Luxoflux, Inc.",Activision,Xbox 360,,75,7.4,E10+,3000000
sales_316,Mass Effect 3,2012-01-01,BioWare,Electronic Arts,Xbox 360,Role-Playing,93,5.8,M,
sales_317,Heavy Rain,2010-01-01,Dream,Sony Computer Entertainment,PS3,Adventure,87,7.7,M,
sales_318,Saints Row 2,2008-01-01,Volition Inc.,THQ,Xbox 360,Action,81,8.1,M,3000000
sales_319,Tom Clancy's Splinter Cell,2002-01-01,,UBI,Xbox,Action,93,,T,3000000
sales_320,FIFA 14,2013-01-01,EA Canada,,PS4,,87,6.3,E,3000000
sales_321,Killzone 2,2009-01-01,Guerrilla,Sony Computer Entertainment,PS3,Shooter,91,8.1,M,3000000
sales_322,Far Cry 3,,Ubisoft Montreal,,Xbox 360,Shooter,91,8.6,M,3000000
sales_323,Epic Mickey,2010-01-01,,,Wii,Platform,73,7.0,E,3000000
sales_324,NBA 2K13,2012-01-01,Visual Concepts,Interactive Take-Two,Xbox 360,,88,7.2,E,3000000
sales_325,Dragon Ball Z: Budokai Tenkaichi 3,2007-01-01,"Spike, Namco Bandai Games",Atari,PS2,Fighting,73,9.2,T,3000000
sales_326,The Sims: Livin Large,2000-01-01,,Electronic Arts,PC,Misc,82,6.6,T,2000000
sales_327,World Soccer Winning Eleven 6 International,2002-01-01,KCET,Digital Konami Entertainment,PS2,Sports,93,9.1,E,2000000
sales_328,Devil May Cry,2001-01-01,Capcom,Capcom,PS2,Action,94,8.5,M,2000000
sales_329,Star Wars: The Old Republic,,"LucasArts, BioWare",Electronic Arts,PC,Role-Playing,85,5.9,T,2000000
sales_330,Middle-Earth: Shadow of Mordor,2014-01-01,Monolith Productions,Warner Interactive Entertainment,PS4,Action,84,8.1,M,2000000
sales_331,Sonic Heroes,2003-01-01,Sonic Team,Sega,PS2,Platform,64,7.8,E,2000000
sales_332,Hitman 2: Silent Assassin,2002-01-01,Io Interactive,Eidos Interactive,PS2,Action,85,7.8,M,2000000
sales_333,Titanfall,2014-01-01,Entertainment Respawn,Arts Electronic,XOne,Shooter,86,,M,2000000
sales_334,Battlefield: Bad Company 2,2010-01-01,EA,Electronic Arts,PS3,Shooter,88,8.5,M,2000000
sales_335,SOCOM II: U.S. Navy SEALs,,Zipper Interactive,Sony Computer Entertainment,PS2,Shooter,87,9.0,M,2000000
sales_336,Pac-Man Collection,2001-01-01,Mass Media,Atari,Game Boy Advance,Puzzle,79,7.8,E,2000000
sales_337,Street Fighter IV,2009-01-01,Capcom,Capcom,Xbox 360,Fighting,,7.3,T,2000000
sales_338,inFAMOUS,2009-01-01,Sucker Punch,Computer Entertainment,PS3,Action,85,8.3,T,
sales_339,Kirby Super Star Ultra,2008-01-01,HAL Labs,Nintendo,DS,Platform,76,,E,2000000
sales_340,Call of Duty: Ghosts,2013-01-01,,Activision,XOne,Shooter,78,4.3,M,2000000
sales_341,Mass Effect,,BioWare,Microsoft Game Studios,Xbox 360,,91,8.7,M,2000000
sales_342,Sonic Mega Collection Plus,2004-01-01,Sonic Team,Sega,PS2,Misc,73,8.6,E,2000000
sales_343,World Soccer Winning Eleven 7 International,2003-01-01,KCET,Konami Digital Entertainment,PS2,Sports,93,9.0,E,
sales_344,Sega Superstars Tennis,2008-01-01,Sumo Digital,,Xbox 360,Sports,67,6.8,E10+,2000000
sales_345,Hot Shots Golf 3,,Clap Hanz,Sony Computer Entertainment,PS2,Sports,85,8.9,E,2000000
sales_346,Cooking Mama: Cook Off,2007-01-01,OfficeCreate,505 Games,Wii,Simulation,61,5.3,E,2000000
sales_347,Call of Duty: Finest Hour,,Unlimited Spark,Activision,PS2,Shooter,,7.7,T,2000000
sales_348,WarioWare: Smooth Moves,2006-01-01,Intelligent Systems,Nintendo,Wii,Puzzle,83,,E10+,2000000
sales_349,Madden NFL 13,2012-01-01,EA Tiburon,Electronic Arts,Xbox 360,Sports,81,5.8,E,2000000
sales_350,The Elder Scrolls III: Morrowind,2002-01-01,Bethesda Softworks,Ubisoft,Xbox,Role-Playing,87,8.7,t,2000000
sales_351,Assassin's Creed IV: Black Flag,2013-01-01,Ubisoft,,PS4,Action,8 3,7.8,M,2000000
sales_352,Mortal Kombat,2011-01-01,NetherRealm Studios,Warner Bros. Interactive Entertainment,PlayStation 3,Fighting,84,8.4,M,2000000
sales_353,Madden NFL 10,2009-01-01,EA Tiburon,Electronic Arts,Xbox 3G0,Sports,85,6.1,E,2000000
sales_354,BioShock,2007-01-01,"Irrational Games, 2K Marin",Interactive Take-Two,Xbox 360,Shooter,96,8.9,M,2000000
sales_355,Metroid Prime,2002-01-01,Retro Studios,Nintendo,GameCube,Shooter,97,9.3,T,
sales_356,Assassin's Creed: Brotherhood,2010-01-01,Ubisoft Montreal,,PS3,Action,90,8.2,,2000000
sales_357,Medal of Honor,2010-01-01,"EA DICE, Danger Close",Electronic Arts,PS3,Shooter,75,,M,2000000
sales_358,inFAMOUS: Second Son,,Sucker,SonyComputer Entertainment,PS4,Action,80,7.9,T,2000000
sales_359,NBA Street,2001-01-01,,EA,PlayStation 2,Sports,89,8.6,E,2000000
sales_360,Jak II,2003-01-01,Naughty,Sony Computer Entertainment,PS2,Platform,87,,T,
sales_361,Need for Speed: Hot Pursuit,2010-01-01,Criterion Games,EA,PlayStation 3,Racing,89,7.2,E10+,2000000
sales_362,Skylanders: Spyro's Adventure,2011-01-01,Toys for Bob,Activision,,Action,81,5.6,,2000000
sales_363,3,2011-01-01,Electronic Arts DICE,Electronic Arts,PC,Snooter,89,7.5,M,2000000
sales_364,Mortal Kombat X,2015-01-01,"Warner Bros. Interactive Entertainment, NetherRealm Studios",Warner Bros. Interactive Entertainment,PS4,Fighting,,7.7,M,2000000
sales_365,The Sims,2003-01-01,Edge of Reality,Electronic Arts,,Simulation,83,7.7,T,2000000
sales_366,Killzone 3,2011-01-01,,Sony Computer Entertainment,,,84,7.9,M,2000000
sales_367,Star Wars: The Force Unleashed,2008-01-01,LucasArts,LucasArts,Xbox 360,Action,73,6.7,T,2000000
sales_368,Yoshi's Island DS,2006-01-01,Artoon,Nintendo,Nintendo DS,Platform,81,7.4,E,2000000
sales_369,Saints Row: The Third,2011-01-01,Volition Inc.,THQ,Xbox 360,Action,84,7.6,M,2000000
sales_370,Tekken 6,2009-01-01,Namco Bandai Games,Namco BaNdai Games,,Fighting,79,7.4,T,2000000
sales_371,Sonic and the Secret Rings,2007-01-01,Sonic Team,Sega,Wii,,69,,E,2000000
sales_372,The Legend of Zelda: A Link to the Past,2002-01-01,,Nintendo,Game Boy Advance,Action,95,,E,
sales_373,Onimusha: Warlords,2001-01-01,Capcom,,,Action,86,8.2,M,2000000
sales_374,L.A. Noire,,Team Bondi,Take-Two Interactive,,Adventure,89,7.8,M,2000000
sales_375,Call of Duty 3,2006-01-01,Treyarch,,Xbox 360,,82,6.5,T,2000000
sales_376,12 NFL Madden,2011-01-01,EA Tiburon,Arts,Xbox 360,Sports,78,5.9,E,2000000
sales_377,LEGO Star Wars II: The Original Trilogy,2006-0q-01,,LucasArts,PS2,Action,84,9.0,E10+,2000000
sales_378,Killzone: Shadow Fall,2013-01-01,Guerrilla,Sony Computer Entertainment,,First-Person Shooter,73,6.8,,2000000
sales_379,Madden NFL 11,,EA Tiburon,Electronic Arts,Xbox 360,Sports,84,5.7,E,2000000
sales_380,Burnout 3: Takedown,2004-01-01,Criterion Games,Electronic Arts,PS2,Racing,93,,T,2000000
sales_381,Mario vs. Donkey Kong: Mini-Land Mayhem!,2010-01-0l,Nintendo,Nintendo,DS,Puzzle,7 9,,E,2000000
sales_382,Professor Layton and the Last Specter,2009-01-01,Level 5,Nintendo,DS,Puzzle,83,8.7,E10+,2000000
sales_383,Call Of Duty 2: Big Red One,2005-01-01,Treyarch,,PS2,Shooter,77,,T,2000000
sales_384,Medal of Honor,,Dreamworks Interactive,Electronic Arts,Playstation,,92,8.6,T,2000000
sales_385,Fable,2004-01-01,Big Blue Box,Microsoft Game Studios,Xbox,Role-Playing,85,8.5,,2000000
sales_386,Guitar Hero: World Tour,2008-01-01,Neversoft Entertainment,Activision,,Misc,85,6.3,T,
sales_387,FIFA 17,2016-01-01,"EA Sports, EA Vancouver",Electronic Arts,,Sports,84,5.5,E,2000000
sales_388,Tom Clancy's Splinter Cell,20O3-01-01,UBI Shanghai,Ubisoft,PS2,Action,,,T,2000000
sales_389,Need for Speed: Shift,2009-01-01,Slightly Studios Mad,Electronic Arts,PS3,,,6.9,E,2000000
sales_390,Medal of Honor Heroes,2006-01-01,Team Fusion,Electronic Arts,,Shooter,71,7.9,Teen,2000000
sales_391,Final Fantasy XIII-2,2011-01-01,Square Enix,,PS3,Role-Playing,79,6.6,T,2000000
sales_392,Midnight Club: Street Racing,2000-01-01,Angel Studios,,PS2,Racing,,7.8,T,2000000
sales_393,Skate 3,2010-01-01,,Electronic Arts,Xbox 360,Sports,80,8.0,T,2000000
sales_394,ESPN NFL 2K5,2004-01-01,Visual Concepts,Sega,PS2,Sports,90,8.2,E,2000000
sales_395,Halo Wars,2009-01-01,Ensemble Studios,Microsoft Game Studios,Xbox 360,Strategy,82,7.2,T,2000000
sales_396,NBA 2K12,2011-01-01,Visual Concepts,Take-Two Interactive,Sbox 360,Sports,,7.7,E,2000000
sales_397,FIFA Soccer 10,2009-01-01,EA Sports,Electronic Arts,Xbox 360,Sports,90,7.5,,2000000
sales_398,Medal of Honor,,"Dice, Danger Close",Electronic Arts,Xbox 360,Shooter,74,,M,2000000
sales_399,Harry Potter and the Chamber of Secrets,,EA,,PS2,Action,71,7.6,E,2000000
sales_400,God of War Collection,2009-01-01,Bluepoint Games,Sony Computer Entertainment,PS3,Action,91,8.7,M,2000000
sales_401,NBA Live 2005,2004-01-01,EA Canada,Electronic Arts,PS2,Sports,84,8.1,E,2000000
sales_402,Mario Strikers Charged,2007-01-01,Next Level Games,Nintendo,Wii,Sports,79,8.0,,2000000
sales_403,FIFA Soccer 09,2008-01-01,EA Canada,Electronic Arts,PS3,Sports,87,7.5,E,2000000
sales_404,Style Savvy,2008-01-01,syn Sophia,Nintendo,,Simulation,73,7.7,,2000000
sales_405,WWE SmackDown vs. RAW 2007,2006-01-01,Yuke's,THQ,PS2,Combat,80,8.6,T,2000000
sales_406,LEGO Star Wars: The Complete Saga,2007-01-01,,Luc asArts,Xbox 360,Action,80,7.4,E10+,2000000
sales_407,Madden NFL 08,2007-01-01,,Electronic Arts,PS2,Sports,78,7.8,Everyone,
sales_408,Monster Hunter Freedom 2,,Capcom,Capcom,Playstation Portable,Role-Playing,72,8.7,T,2000000
sales_409,Battle Adventure 2 Sonic,2001-01-01,Sonic Team,Sega,GameCube,Platform,72,8.3,E,2000000
sales_410,Madden NFL 13,2012-01-01,EA Tiburon,,PS3,Sports,83,5.5,E,2000000
sales_411,Dragon Age: Origins,2009-01-01,BioWare,Electronic Arts,Xbox 360,Role-Playing,86,7.9,M,2000000
sales_412,Pokémon Colosseum,2003-01-01,Genius Sonority Inc.,Nintendo,GameCube,Role-Playing,73,8.0,E,2000000
sales_413,LittleBigPlanet,2009-01-01,"Sony Computer Entertainment / Worldwide Studios, Media Molecule",Sony Computer Entertainment,Playstation Portable,,87,7.8,E10+,2000000
sales_414,Madden NFL 09,2008-01-01,EA Tiburon,Electronic Arts,Xbox 360,Sports,8 3,7.0,E,2000000
sales_415,Crazy Taxi,2001-01-01,,Acclaim Entertainment,PS2,Racing,80,,T,2000000
sales_416,Academy Art,2010-01-01,Headstrong Games,Nintendo,DS,Misc,75,8.0,,2000000
sales_417,NBA 2K14,2013-01-01,Concepts Visual,Take-Two Interactive,Xbox 360,Sports,87,4. 9,E,2000000
sales_418,Skylanders Giants,2012-01-01,Toys for Bob,Activision,Wii,Action,77,7.0,E10+,2000000
sales_419,Deca Sports,2008-01-01,CAProduction,Konami Digital Entertainment,Wii,Sports,50,5.4,E,2000000
sales_420,Marvel: Ultimate Alliance,2006-01-01,Raven Software,Activision,Xbox 360,Role-Playing,82,7.5,T,2000000
sales_421,Mortal Kombat: Deadly Alliance,2002-0l-01,Midway,Mi dway Games,PS2,Combat,79,,M,2000000
sales_422,Game Party,2007-01-01,Midway,Midway game publisher,Wii,Misc,25,4.3,E,2000000
sales_423,Bloodborne,2015-01-01,From Software,Sony Computer Entertainment,PS4,Action,92,8.6,M,2000000
sales_424,Mario Party 4,2002-01-01,Hudson,Nintendo,GameCube,Misc,70,,E,2000000
sales_425,Pure,2008-01-01,Black Rock Studio,Disney Interactive Studios,Xbox 360,Racing,85,,E,2000000
sales_426,NBA 2K13,2012-01-01,Visual Concepts,Take-Two Interactive,PS3,Sports,90,8.0,E,2000000
sales_427,Saints Row: The Third,2011-01-01,Volition Inc.,THQ,PS3,Action,82,7.7,M,2000000
sales_428,Resistance 2,2008-01-01,Insomniac Games,Sony Computer Entertainment,PS3,Shooter,87,6.1,M,2000000
sales_429,NBA 2K15,2014-01-01,Visual Concepts,Take-Two Interactive,,Spor ts,83,7.0,E,2000000
sales_430,Final Fantasy Tactics,1997-01-01,SquareSoft,SquareSoft,Playstation,Role-Playing,83,8.2,,2000000
sales_431,Midnight Club: Los Angeles,2008-01-01,Rockstar San Diego,Take-Two Interactive,PS3,Racing,82,,T,2000000
sales_432,The Sims: Bustin' Out,2003-01-01,Maxis,Electronic Arts,,Simulation,,,T,2000000
sales_433,LEGO Harry Potter: Years 1-4,2010-01-01,Traveller's Tales,Warner Bros. Interactive Entertainment,Wii,,79,8.0,E10+,2000000
sales_434,Call of Duty: Infinite Warfare,,,Activision,XOne,Shooter,78,3.1,M,2000000
sales_435,Madden NFL 16,2015-01-01,,Electronic Arts,XOne,5ports,84,6.1,E,2000000
sales_436,Tom Clancy's Rainbow Six: Vegas 2,2008-01-01,Ubisoft Montreal,Ubisoft,Xbox 360,Shooter,82,7.8,M,2000000
sales_437,uDraw Studio,2010-01-01,THQ,THQ,Wii,Misc,,,E,2000000
sales_438,Need for Speed Carbon: Own the City,2006-01-01,EA Canada,Electronic Arts,Playstation Portable,Racing,73,7.9,E10+,2000000
sales_439,Dragon Ball Z: Budokai 2,2003-01-01,Dimps Corporation,,PS2,Fighting,66,8.2,T,
sales_440,pro evolution soccer 2011,2010-01-01,Konami,Konami Digital Entertainment,PS3,Sports,77,6.8,E,2000000
sales_441,ATV Offroad Fury,2001-01-01,Rainbow Studios,Sony Computer Entertainment,PS2,Racing,82,8.4,E,2000000
sales_442,Need for Speed: ProStreet,2007-01-01,,Electronic Arts,PlayStation 2,,62,6.2,E10+,2000000
sales_443,Halo: Combat Evolved Anniversary,2011-01-01,Industries 343,Microsoft Game Studios,Xbox 360,Shooter,82,8.1,M,
sales_444,Guitar Hero,2005-01-01,Harmonix Music Systems,RedOctane,PS2,Misc,91,8.7,Teen,2000000
sales_445,Madden NFL 11,2010-01-01,EA Tiburon,Electronic Arts,PS3,Sports,,6.1,E,2000000
sales_446,Dead Island,2011-01-01,Techland,,Xbox 360,,71,6.9,M,2000000
sales_447,Half-Life 2,2004-01-01,Valve Software,Vivendi Games,PC,Shooter,96,9.1,M,2000000
sales_448,The Incredibles,2004-01-01,Heavy Iron Studios,THQ,PS2,,62,7.6,T,2000000
sales_449,Madden NFL 08,2007-01-01,EA Tiburon,EA,Xbox 360,Sports,85,6.4,E,2000000
sales_450,Tony Hawk's Underground 2,2004-01-01,Neversoft Entertainment,Activision,PS2,,,8.8,T,2000000
sales_451,Zumba Fitness,2010-01-01,,505 Games,,Sports,42,5.5,E,2000000
sales_452,Madden NFL 10,,EA Tiburon,Arts,PS3,Sports,85,6.8,E,
sales_453,Midnight Club: Los Angeles,2008-01-01,Rockstar San Diego,Take-Two,Xbox 360,Racing,,8.5,T,2000000
sales_454,Kinect: Disneyland Adventures,2011-01-01,Frontier Developments,Microsoft Game Studios,Xbox 360,Mise,73,2.9,E10+,2000000
sales_455,WWE SmackDown vs Raw 2008,2007-01-01,Yuke's,THQ,,Fighting,71,7.2,T,2000000
sales_456,The Legend of Zelda: Majora's Mask 3D,2015-01-01,GREZZO,Nintendo,3DS,Action,89,9.0,,2000000
sales_457,Resident Evil - Code: Veronica X,2001-01-01,Capcom,Capcom,PS2,Action,,8.4,M,2000000
sales_458,NBA 2K16,2015-01-01,Vusual Concepts,,XOne,Sports,86,6.2,E10+,2000000
sales_459,Kinect Sports: Season Two,2011-01-01,"Rare Ltd., BigPark",,Xbox 360,Sports,66,6.5,E,2000000
sales_460,James Bond 007: Everything or Nothing,2004-01-01,EA Redwood Shores,Electronic Arts,PS2,Shooter,84,9.1,T,2000000
sales_461,Need For Speed: High Stakes,1999-01-01,EA Canada,Electronic Arts,Playstation,,86,8.5,E,2000000
sales_462,Guild Wars 2,2012-01-01,ArenaNet,NCSoft,Personal Computer,Action,,7.9,T,2000000
sales_463,Mario: Sticker Star,,,,,Role-Playing,75,5.6,E,2000000
sales_464,Origins Arkham Batman:,2013-01-01,WB Games Montreal,Warner Bros. Interactive Entertainment,PS3,Action,76,7.7,T,2000000
sales_465,LEGO Star Wars: The Complete Saga,2007-01-01,Traveller's Tales,LucasArts,PS3,Action,80,6.7,E10+,
