id,br,t,dsc,amt,ccy,cluster_id,Link,tdsc,m,mno,ptyp,cn,vrm,stg,rs,ws,bt,it,wd,ln,ht,wt,sc,mt,col,ff
products_3_64499514,ADATA,ADATA ASU800NS38-256GT-C solid state drive M.2 SSD,"ADATA Ultimate SU800 256GB M.2 2280 SATA 3D NAND SSD - Read: 560MB/s, Write: 520MB/s - Controller SMI - NAND Flash 3D TLC - Interface SATA 6Gb/s - Operating temperature 0°C-70°C - Shock resistance 1500G/0.5ms - ASU800NS38-256GT-C - 3 Years Warranty",110.46,EUR,1178275,https://www.auspcmarket.com.au/storage-drives/ssd-drives/m-2-ssds/adata-ultimate-su800-256gb-m-2-2280-sata-3d-nand-ssd,"Adata Ultimate SU800 256GB M.2 2280 SATA 3D NAND SSD. Description: ADATA Ultimate SU800 256GB M.2 2280 SATA 3D NAND SSD - Read: 560MB/s, Write: 520MB/s - Controller SMI - NAND Flash 3D TLC - Interface SATA 6Gb/s - Operating temperature 0°C-70°C - Shock resistance 1500G/0.5ms - ASU800NS38-256GT-C - 3 Years Warranty",SU800,ASU800NS38-256GT-C,SSD,,,238.42 GiB,,0.52 GB/s,SATA,SATA III,,,,,,,,M.2 2280
products_3_28835214,Inno3D,Inno3D N20702-08D6-1710VA23 videokaart GeForce RTX 2070 8 Gigabyte GDDR6,"GeForce RTX 2070 Twin X2, 8 GB GDDR6, 256-bit, 2304 CUDA, 1620 MHz, PCI-E 3.0 x16, HDCP 2.2, HDMI 2.0b, 3x DP 1.4, 8-pin, 196x113 mm",569.10,EUR,118064,https://computersvandaag.nl/product/inno3d-n20702-08d6-1710va23-videokaart-geforce-rtx-2070-8-gb-gddr6,"Inno3D N20702-08D6-1710VA23 videokaart GeForce RTX 2070 8 GB GDDR6. Description: GeForce RTX 2070 Twin X2, 8 GB GDDR6, 256-bit, 2304 CUDA, 1620 MHz, PCI-E 3.0 x16, HDCP 2.2, HDMI 2.0b, 3x DP 1.4, 8-pin, 196x113 mm",,N20702-08D6-171pVA23,GPU,,8.0,,,,PCI Express x16,,,,,,,GDDR6,,
products_3_2070043,Gigabyte,Gigabyte GeForce GT1030 OC - 2 GB,"GT 1030, 2GB GDDR5, 64-bit, DVI-D, HDMI",111.63,EUR,1181812,https://www.paradigit.nl/gigabyte-geforce-gt1030-oc-2-gb/20849554/product,"Gigabyte GeForce GT1030 OC GB. 2 - Description: GT 1030, 2GB GDDR5, 64-bit, DVI-D, HDMI",GeForce GT1030 OC,,GPU,,,,,,,,,,,,,GDDR5,,
products_3_12636108,Seagate,Seagate Ironwolf 110 960GB SSD,"Seagate IronWolf 110, 960 GB, 2.5', 560 MB/s, 6 Gbit/s",272.62,EUR,1204468,https://www.mymediacenter.nl/960gb-seagate-ironwolf-110-ssd-za960nm10011.html,"Seagate Ironwolf 110 960GB SSD. Description: (Solid, 110, 2.5\"", 960GB, Drive), Ironwolf, SATA, SSD, Seagate, State",110,,SSD,,,894.07 GiB,560.0 MB/s,,SATA,SATA III,,,,,2.5-inch SATA,,,
products_3_2140760,Hewlett Packard Enterprise,"Hewlett Packard Enterprise 1.2TB SAS MSA 2.5\"" 1200 GB",1.2TB SAS hard disk drive MSA,342.95,EUR,12239486,https://compudeals.ie/bigfoot-gaming/internal-hard-drives/hewlett-packard-enterprise-1-2tb-sas-msa-2-5-1200-gb.html,"Hewlett Packard Enterprise 1.2TB SAS MSA 2.5\"" 1200 GB. Description: 1.2TB SAS hard disk drive MSA",MSA,,HDD,,,"1,117.59 GiB",,,SAS,,,,,,"2.5""",,,2.5-inch
products_3_88986045,Asus,ASUSNVIDIA GeForce RTX 3080 TUF GAMING 10GB Ampere Graphics Card,"Cuda Cores: 8704, Boost Clock: TBDMHz, GDDR6X, 320-bit Memory, Memory Clock: TBD MHz, Ray Tracing, 3x Display Port, 2x HDMI, 3 Yr Warranty.",940.05,GBP,1227380,https://www.novatech.co.uk/products/asus-nvidia-geforce-rtx-3080-tuf-gaming-10gb-ampere-graphics-card/tuf-rtx3080-10g-gaming.html,"ASUSNVIDIA GeForce RTX 3080 TUF GAMING 10GB Ampere Graphics Card. Description: Cuda Cores: 8704, Boost Clock: TBDMHz, GDDR6X, 320-bit Memory, Memory Clock: TBD MHz, Ray Tracing, 3x Display Port, 2x HDMI, 3 Yr Warranty.",GeForce RTX 3080 TUF GAMING,,GPU,GeForce ETX 3080,10.0,,,,,,,,,,,,,
products_3_7858639,Patriot,SSD Patriot Viper VP4100 1TB PCI Express 4.0 x4 M.2 2280,Garantie luni 36,"1,165.67",RON,1233342,https://pcfrog.ro/solid-state-drive-ssd/82086-ssd-patriot-viper-vp4100-1tb-pci-express-40-x4-m2-2280.html,"Patriot Viper VP4100 1TB SSD, PCI Express 4.0 x4, format M.2 2280. Descriere: garanție de 36 de luni",Viper VP4100,,SSD,,,931.32 GiB,,,,,,,,,M.2,,,
products_3_66718913,Samsung,Samsung Portable SSD T7 2TB,"Samsung Portable SSD T7 2TB, Blue",869.47,лв.,1252792,https://www.comsystems.bg/samsung-portable-ssd-t7-2tb-46434.html,"Samsung Portable SSD T7 2TB. Description: Samsung Portable SSD T7 2TB, Blue",Portable SSD T7,,SSD,,,"1,862.65 GiB",,,,,,,,,,,Blue,
products_3_27307306,Seagate,"SEAGATE PORTABLE GAME DRIVE FOR PS4- 2.5\"" 2TB EXTERNAL USB3.0 HARD DRIVE (BLACK)- 3YR",SEAGATE PORTABLE GAME DRIVE FOR PS4- 2.5,209.24,,1255371,https://www.itnest.co.nz/hardware/other/seagate-portable-game-drive-for-ps4-2.5-2tb-external-usb3.0-hard-drive-(black)-3yr-stgd2000200,"SEAGATE PORTABLE GAME DRIVE FOR PS4- 2.5\"" 2TB EXTERNAL USB3.0 HARD DRIVE (BLACK)- 3YR. Description: SEAGATE PORTABLE GAME DRIVE FOR PS4- 2.5",PORTABLE GAME DRIVE FOR PS4,,HDD,,,"1,862.65 GiB",,,USB 3.0,USB,,,,,USB,,,2.5-inch
products_3_40289668,,1920G DC500M (Mixed-Use) 2.5 Enterprise SATA SSD,1920G DC500M (Mixed-Use) 2.5 Enterprise SATA SSD,"13,243.60",ZAR,1263391,https://redefineitonline.co.za/product/1920g-dc500m-mixed-use-2-5-enterprise-sata-ssd,1920G DC500M (Mixed-Use) 2.5 Enterprise SATA SSD. Description: 1920G DC500M (Mixed-Use) 2.5 Enterprise SATA SSD,(Mixed-Use) DC500M,,SSD,,,"1,788.14 GiB",,,SATA,SATA III,,,,,2.5-inch SATA,,,
products_3_8274427,Seagate,"Seagate ST300MP0106 300 GB Hard Drive - 2.5\"" Internal - SAS (12Gb/s SAS) **",15000rpm - 5 Year Warranty,285.79,CAD,1281060,https://www.frontierpc.com/storage/hard-drives/hard-drive/seagate/enterprise-performance-15k-hdd-st300mp0106-1036131384.html,"Seagate ST300MP0106 300 GB Hard Drive - 2.5\"" Internal - SAS (12Gb/s SAS) **. Description: 15000rpm - 5 Year Warranty",,,HDD,,,279.40 GiB,,,SAS,SAS,,,,,"2.5"" Internal",,,
products_3_18402228,EVGA,EVGA GeForce GT 710 - graphics card - GF GT 710 - 2 GB,"Make your entire PC experience faster with the EVGA GeForce GT 710 dedicated graphics card. Now, you can enjoy up to 10x better performance than integrated graphics in all your PC multimedia applications. Take on modern games with advanced and reliable dedicated graphics. 80% faster performance than integrated graphics means a rich and smooth gaming experience. Plus, get the power to drive up to three HD displays with a single card. GeForce GT means speed, stability, and industry leading NVIDIA drivers. Tap into GeForce Experience to automatically get the latest drivers and optimize game settings with a single click.",70.49,USD,1283978,https://www.qxwebcam.com/product/evga-gt-710-2gb-ddr3-64bit-single-slot-dual-dvi-02g-p3-2717-kr,"EVGA GeForce GT 710 Single-Fan 2GB DDR3 PCIe 2.0 Graphics Card. Description: GeForce GT 710 Single-Fan 2GB DDR3 PCIe 2.0 Graphics Card. Make your entire PC experience faster with the EVGA GeForce GT 710 dedicated graphics card. Now, you can enjoy up to 10x better performance than integrated graphics in all your PC multimedia applications. Take on modern games with advanced and reliable dedicated graphics. 80% faster performance than integrated graphics means a rich and smooth gaming experience. Plus, get the power to drive up to three HD displays with a single card. GeForce GT means speed, stability, and industry leading NVIDIA drivers. Tap into GeForce Experience to automatically get the latest drivers and optimize game settings with a single click.",GT 710,02G-P3-2717-KR,GPU,GeForce GT 710,,,,,,,,,,,,DDR3,,Single Zlot
products_3_38275815,Western Digital,Crucial P1 2TB 3D NAND NVMe PCIe M.2 SSD | CT2000P1SSD8 | Crucial UK,"Buy Crucial P1 2TB 3D NAND NVMe PCIe M.2 SSD CT2000P1SSD8. FREE US Delivery, guaranteed 100% compatibility when ordering using our online tools.",236.88,EUR,1284392,https://uk.crucial.com/ssd/p1/ct2000p1ssd8,"Crucial P1 2TB 3D NAND NVMe PCIe M.2 SSD | CT2000P1SSD8 | Crucial UK. Description: Buy Crucial P1 2TB 3D NAND NVMe PCIe M.2 SSD CT2000P1SSD8. FREE US Delivery, guaranteed 100% compatibility when ordering using our online tools.",P1,CT2000P1SSD8,SSD,,,"1,862.65 GiB",,,PCIe,NVMe,,,,,M.2,,,
products_3_33116922,Corsair,Corsair Force MP510B M.2 SSD - 480GB,"Solid state 480 GB, inbyggd, M.2 2280, PCI Express 3.0 x4 (NVMe), 256 bitars AES","1,143.36",SEK,1292835,https://www.proshop.se/SSD/Corsair-Force-MP510B-M2-SSD-480GB/2835865,"Corsair Force MP510B M.2 SSD - 480GB. Description: Solid state drive, 480 GB, inbyggd, M.2 2280, PCI Express 3.0 x4 (NVMe), 256 bitars AES",Force MP510B,,SSD,,,447.03 GiB,,,PCI Express x4,NVMe,,,,,M.2,,,
products_3_54351759,Kingston,Kingston Memory Flash DT80/128GB 128GB USB-C 3.2 Gen 1 DataTraveler 80 Retail,"Kingston DataTraveler 80 retail flash drive, DT80/128GB, with 128GB capacity and USB-C 3.2 Gen 1 connectivity",41.12,USD,129607,https://www.thekeykey.com/detail/DT80128GB/?name=245719,Kingston Memory Flash DT80/128GB 128GB USB-C 3.2 Gen 1 DataTraveler 80 Retail. Description: Kingston Memory Flash DT80/128GB 128GB USB-C 3.2 Gen 1 DataTraveler 80 Retail,DataTraveler 80,DT80/128GB,USB_STICK,,,,,,,USB Type-C,,,,,USB Type-C,,,
products_3_12578214,Seagate,Seagate Backup Plus Ultra Touch STHH1000400 - hard drive - 1 TB - USB 3.0,"Think about it. Photos, movies, documents. Phones, tablets, laptops. Your digital world is made of many parts that add up fast. Seagate designed these premium portable hard drives to help you balance things out.",85.18,USD,131817,https://m.cdwg.com/product/seagate-backup-plus-ultra-touch-sthh1000400-hard-drive-1-tb-usb-3.0/5624928,"Seagate Backup Plus Ultra Touch STHH1000400 - hard drive - 1 TB - USB 3.0. Description: Think about it. Photos, movies, documents. Phones, tablets, laptops. Your digital world is made of many parts that add up fast. Seagate designed these premium portable hard drives to help you balance things out.",Backup Plus Ultra Touch,STHH1000400,HDD,,,931.32 GiB,,,,,,,,,,,,
products_3_95051535,Zotac,"ZOTAC GAMING GeForce RTX 2060 6GB GDDR6 192-bit Gaming Graphics Card, Super Compact, ZT-T20600H-10M","ZOTAC GAMING GeForce RTX 2060 6GB GDDR6 192-bit Gaming Graphics Card, Super Compact, ZT-T20600H-10M",446.94,USD,1320297,https://www.newegg.com/zotac-geforce-rtx-2060-zt-t20600h-10m/p/N82E16814500478?Description=ZOTAC%20GAMING%20GeForce%20RTX%202060%206GB%20GDDR6%20192-bit%20Gaming%20Graphics%20Card%2C%20Super%20Compact%2C%20ZT-T20600H-10M&cm_re=ZOTAC_GAMING_GeForce_RTX_2060_6GB_GDDR6_192-bit_Gaming_Graphics_Card%2C_Super_Compact%2C_ZT-T20600H-10M-_-14-500-478-_-Product,"ZOTAC GAMING GeForce RTX 2060 6GB GDDR6 192-bit Gaming Graphics Card, Super Compact, ZT-T20600H-10M. Description: ZOTAC GAMING GeForce RTX 2060 6GB GDDR6 192-bit Gaming Graphics Card, Super Compact, ZT-T20600H-10M",GAMING GeForce RTX 2060,ZT-T20600H-10M,GPU,GeForce RTX 2060,6.0,,,,,,,,,,,,,
products_3_56489331,Sandisk,SANDISK 32GB CZ48 ULTRA USB3.0 FLASH DRIVE (SDCZ48-016G-U46)-WRTY 5YRS W/DISTRIBUTOR,Warranty : 5 Years with LoCal Distributor - Convergent,8.5,ZAR,133436,https://www.allstars.com.sg/sandisk-32gb-cz48-ultra-usb3-0-flash-drive-sdcz48-016g-u46-wrty-5yrs-w-distributor,SanDisk 32GB CZ48 Ultra USB 3.0 flash drive (SDCZ48-016G-U46) with 5-year warranty from distributor. Description: 5-year warranty with local distributor - Convergent,CZ48 ULTRA,SDCZ48-032G-U46,USB_STICK,,,29.80 GiB,,,USB 3.0,,,,,,,,,
products_3_28393371,Western Digital,"WD 6TB Red 5400 rpm SATA III 3.5\"" Internal NAS HDD WD60EFRX","General Information : Manufacturer : Western Digital CorporationManufacturer Part Number : WD60EFRXManufacturer Website Address : www.wdc.ComBrand Name : Western Digital Sub-Type : 6TB 5.4K RPM SATA 6GBPSType : Hard Drive (HDD)Product Line : WD RedTechnical Information : Storage Capacity : 6TB Rotational Speed : 5.4K RPMDrive Interface : SATA Drive Interface Standard : 6GB/S SAS Physical Characteristics : Drive Type : InternalDrive Bay Width : 3.5\""",235.00,USD,1334382,https://www.dealsaday.com/wd-6tb-red-5400-rpm-sata-iii-3-5-internal-nas-hdd-wd60efrx.html,"WD 6TB Red 5400 rpm SATA III 3.5\"" Internal NAS HDD WD60EFRX. Description: 6TB Storage Capacity3.5\"" Form FactorSATA III 6 Gb/s Interface64MB Cache5400 rpmUp to 175 MB/s Sustained Transfer Rate600,000 Load/Unload Cycles1,000,000 Hours MTBFError Recovery ControlsNASware 3.0 Technology",Red,,HDD,,,,175.0 MB/s,,SATA,,,,,,3.5-inch SATA,,,
products_3_4999387,SAMSUNG Electronics,Samsung 860 EVO 2TB 2.5 Inch SATA III Internal SSD | MZ-76E2T0BW,"The SSD you trustThe newest edition to the world's best-selling* SATA SSD series, the Samsung 860 EVO is specially designed to enhance performance of mainstream PCs and laptops. With the latest V-NAND technology, this fast and reliable SSD comes in a wide range of compatible form factors and capacities.","1,227.96",AED,1336055,https://gccgamers.com/drives-storage/internal-ssds.html/samsung-860-evo-2tb-2-5-inch-sata-iii-internal-ssd-mz-76e2t0bw.html,"Samsung designed EVO 2TB 2.5 Inch SATA III Internal SSD | MZ-76E2T0BW. Description: The SSD you trustThe newest edition to the world's best-selling* SATA SSD series, the Samsung 860 EVO is specially 860 to enhance performance of mainstream PCs and laptops. With the latest V-NAND technology, this fast and reliable SSD comes in a wide range of compatible form factors and capacities.",860 EVO,MZ-76E2T0BW,SSD,,,,,,,SATA III,,,,,2.5-inch SATA,,,
products_3_39560863,Hewlett Packard Enterprise,HPE ISS 801882-B21 1TB 6G SATA 3.5in NHP MDL HDD,HPE ISS 801882-B21 1TB 6G SATA NHP MDL HDD,132.78,USD,1339299,https://www.newegg.com/hpe-iss-bto-801882-b21-1tb/p/1Z4-000P-00215,HPE ISS 801882-B21 1TB 6G SATA 3.5in NHP MDL HDD. Description: HPE ISS 801882-B21 1TB 6G SATA 3.5in NHP MDL HDD,ISS,,HDD,,,,,,,,,,,,,,,3.5-inch
products_3_46111836,Asus,ASUS GeForce GTX 1660 SUPER 6GB Phoenix Boost Graphics Card,"Available  CCL: ASUS GeForce GTX 1660 SUPER Phoenix 6GB Overclocked Graphics Card. HDMI, DVI and DisplayPort inputs. Direct X 12 Support. VR Ready.",270.87,GBP,137125,https://www.cclonline.com/product/299843/90YV0DT0-M0NA00/Graphics-Cards/ASUS-GeForce-GTX-1660-SUPER-Phoenix-6GB-Overclocked-Graphics-Card-PH-GTX1660S-O6G/VGA5692,"ASUS GeForce GTX 1660 SUPER 6GB Phoenix Boost Graphics Card. Description: Available @ CCL: ASUS GeForce GTX 1660 SUPER Phoenix 6GB Overclocked Graphics Card. HDMI, DVI and DisplayPort inputs. Direct X 12 Support. VR Ready.",GeForce GTX 1660 SUPER Phoenix Boost,,GPU,GeForce GTX 1660 Super,6.0,,,,,,,,,,,,,
products_3_18687923,,Graphics Card | GIGABYTE | NVIDIA GeForce GTX 1050 TI | 4 GB | 128 bit | PCIE 3.0 16x | GDDR5 | Memory 7008 MHz | GPU 1316 MHz | Dual Slot Fansink | 1xDVI | 1xHDMI | 1xDisplayPort | GV-N105TOC-4GD,"GeForce GTX 1050 Ti OC 4G, 1316 - 1455MHz, 4GB GDDR5, Graphics Card",218.22,USD,140425,https://www.avadirect.com/GeForce-GTX-1050-Ti-OC-4G-1316-1455MHz-4GB-GDDR5-Graphics-Card/Product/10853187,"GeForce GTX 1050 Ti OC 4G, 1316 - 1455MHz, 4GB GDDR5, Graphics Card. Description: GeForce GTX 1050 Ti OC 4G, 1316 - 1455MHz, 4GB GDDR5, Graphics Card",GeForce GTX 1050 Ti OC 4G,,,,,,,,,,,,,,,,,
products_3_71125809,Zotac,ZOTAC GeForce® GTX 1050 Ti 4GB GDDR5 OC Edition,768 Cores Base: 1392 MHzBoost:1506 MHz 4GB GDDR5 / 7 GHz / 128-bit,739.13,AED,1405646,https://izone365.com/product/zotac-geforce-gtx-1050-ti-oc-edition,ZOTAC GeForce® GTX 1050 Ti 4GB GDDR5 OC Edition. Description: 768 Cores Base: 1392 MHzBoost:1506 MHz 4GB GDDR5 / 7 GHz / 128-bit,GeForce GTX 1050 Ti 4GB GDDR5 OC Edition,,GPU,,,,,,,,,,,,,,,
products_3_63864528,Gigabyte,Gigabyte nVidia GeForce GT 1030 2GB DDR5 Fan PCIe Graphic Card 4K60Hz HDMI DVI 2xDisplays Low Profile 1506/1468 Megahertz VCG-N1030SL-2GL GV-N1030SL-2GL,"Gigabyte nVidia GeForce GT 1030 Low Profile 2GB PCIe Video Card 4K  60Hz HDMI DVI 2x Displays Single Slot Low Profile 1506/1468 MHzFeaturesPowered by GeForce® GT 1030Integrated with 2GB GDDR5 64bit memoryLow profile design with 150 mm card lengthOne-click overclocking via AORUS Graphics EngineCore Clock Boost: 1506 MHz/ Base: 1252 MHz in OC Mode Boost: 1468 MHz/ Base: 1227 MHz in Gaming ModeGraphics ProcessingGeForce® GT 1030 Core ClockBoost: 1506 MHz/ Base: 1252 MHz in OC ModeBoost: 1468 MHz/ Base: 1227 MHz in Gaming Mode Memory Clock6008 MHz Memory Size2 GB Memory TypeGDDR5 Memory Bus64 bit OutputDVI-D *1HDMI-2.0b*1 (Max Resolution: 4096x2160 60 Hz) Digital max resolution4096 X 2160 Multi-view2 Card sizeH=14.7 L=149.9 W=68.9 PCB FormLow Profile DirectX12 OpenGL4.5 Recommended PSU300WLOW PROFILE DESIGN Low profile design with one slot and 150mm card length saves more spaces to fit slim or smaller system. Equipped with a DVI-D and a HDMI port, the card supports up to 4K high resolution.ULTRA DURABLE COMPONENTS Engineered with the high-quality chokes and capacitors, this graphic card delivers outstanding performance and durable system lifespan.SMOOTH AND CRISP VISUAL Equipped with a DVI-D and a HDMI port, the card can deliver beautiful and smooth 4K video playback.Intuitive AORUS Graphics Engine Utility The cutting edge intuitive interface allows you to tune the clock speeds, voltage, fan performance, and power target in real-time according to your own gaming requirement.One-click Overclocking With a simple click on AORUS Graphics Engine utility, gamers can easily tune the card to meet their various gaming requirements without any overclocking knowledgeGigabyte nVidia GeForce GT 1030 2GB DDR5 Fan PCIe Graphic Card 4K60Hz HDMI DVI 2xDisplays Low Profile 1506/1468 MHz VCG-N1030SL-2GL GV-N1030SL-2GLWarranty: 36 months Size: 295x210.5x50 mm Weight: 0.23 Kg",229.28,AUD,1416690,https://platinumcomputer.net/products/gigabyte-nvidia-geforce-gt-1030-2gb-ddr5-fan-pcie-graphic-card-4k-60hz-hdmi-dvi-2xdisplays-low-profile-1506-1468-mhz-vcg-n1030sl-2gl-gv-n1030sl-2gl,"Gigabyte nVidia GeForce GT 1030 2GB DDR5 Fan PCIe Graphic Card 4K@60Hz HDMI DVI 2xDisplays Low Profile 1506/1468 MHz VCG-N1030SL-2GL GV-N1030SL-2GL. Description: Gigabyte nVidia GeForce GT 1030 Low Profile 2GB PCIe Video Card 4K @ 60Hz HDMI DVI 2x Displays Single Slot Low Profile 1506/1468 MHzFeaturesPowered by GeForce® GT 1030Integrated with 2GB GDDR5 64bit memoryLow profile design with 150 mm card lengthOne-click overclocking via AORUS Graphics EngineCore Clock Boost: 1506 MHz/ Base: 1252 MHz in OC Mode Boost: 1468 MHz/ Base: 1227 MHz in Gaming ModeGraphics ProcessingGeForce® GT 1030 Core ClockBoost: 1506 MHz/ Base: 1252 MHz in OC ModeBoost: 1468 MHz/ Base: 1227 MHz in Gaming Mode Memory Clock6008 MHz Memory Size2 GB Memory TypeGDDR5 Memory Bus64 bit OutputDVI-D *1HDMI-2.0b*1 (Max Resolution: 4096x2160 @60 Hz) Digital max resolution4096 X 2160 Multi-view2 Card sizeH=14.7 L=149.9 W=68.9 PCB FormLow Profile DirectX12 OpenGL4.5 Recommended PSU300WLOW PROFILE DESIGN Low profile design with one slot and 150mm card length saves more spaces to fit slim or smaller system. Equipped with a DVI-D and a HDMI port, the card supports up to 4K high resolution.ULTRA DURABLE COMPONENTS Engineered with the high-quality chokes and capacitors, this graphic card delivers outstanding performance and durable system lifespan.SMOOTH AND CRISP VISUAL Equipped with a DVI-D and a HDMI port, the card can deliver beautiful and smooth 4K video playback.Intuitive AORUS Graphics Engine Utility The cutting edge intuitive interface allows you to tune the clock speeds, voltage, fan performance, and power target in real-time according to your own gaming requirement.One-click Overclocking With a simple click on AORUS Graphics Engine utility, gamers can easily tune the card to meet their various gaming requirements without any overclocking knowledgeGigabyte nVidia GeForce GT 1030 2GB DDR5 Fan PCIe Graphic Card 4K@60Hz HDMI DVI 2xDisplays Low Profile 1506/1468 MHz VCG-N1030SL-2GL GV-N1030SL-2GLWarranty: 36 months Size: 295x210.5x50 mm Weight: 0.23 Kg",,GV-N1030SL-2GL,GPU,,,,,,,,147.0,149.9,,230.0,,GDDR5,,Low Profile
products_3_25975914,Seagate,"Seagate LaCie 1TB Rugged Mini Portable USB 3.0, USB-C Cable. External HDD LAC301558, 2 Years Warranty","Product OverviewThe LaCie Rugged Mini drive shares features with our popular Rugged drive, like shock resistance, drop resistance, and rubber sleeve for added protection. But the LaCie Rugged Mini is also rain- and pressure-resistant—you can drive over it with a 1-ton car, and it still works! Its small size makes it completely mobile, and its tough exterior provides protection against accidental drops, shock, or pressure. The Rugged Mini is the most compact member of the LaCie Rugged drive family and will appeal to a wide range of users.Use CasesStudents: Store music, video, and confidential school documents on a secure device that fits in a backpack.Travelers: Protect valuable data from loss, theft, or accident while on the road.Photographers: Small form factor and toughness make this product perfect for use in the field or to safely deliver large files to customers and partners, and encryption adds an extra layer of intellectual property protection.Videographers: Perfect for shuttling dailies or other footage to the studio and transfering files quickly thanks to USB 3.0.Specs:Capacity1TBFeaturesShock, rain, and pressure resistantPassword protectionUSB 3.0: up to 4x faster than USB 2.0Form FactorPortableInterfaceInternal: SATA 6Gb/sExternal: USB 3.0",149.62,AUD,1416702,https://icit.net.au/product/seagate-lacie-1tb-rugged-mini-portable-usb-3-0-usb-c-cable-external-hdd-lac301558-2-years-warranty,"Seagate LaCie 1TB Rugged Mini Portable USB 3.0, USB-C Cable. External HDD LAC301558, 2 Years Warranty. Description: Product OverviewThe LaCie Rugged Mini drive shares features with our popular Rugged drive, like shock resistance, drop resistance, and rubber sleeve for added protection. But the LaCie Rugged Mini is also rain- and pressure-resistant—you can drive over it with a 1-ton car, and it still works! Its small size makes it completely mobile, and its tough exterior provides protection against accidental drops, shock, or pressure. The Rugged Mini is the most compact member of the LaCie Rugged drive family and will appeal to a wide range of users.Use CasesStudents: Store music, video, and confidential school documents on a secure device that fits in a backpack.Travelers: Protect valuable data from loss, theft, or accident while on the road.Photographers: Small form factor and toughness make this product perfect for use in the field or to safely deliver large files to customers and partners, and encryption adds an extra layer of intellectual property protection.Videographers: Perfect for shuttling dailies or other footage to the studio and transfering files quickly thanks to USB 3.0.Specs:Capacity1TBFeaturesShock, rain, and pressure resistantPassword protectionUSB 3.0: up to 4x faster than USB 2.0Form FactorPortableInterfaceInternal: SATA 6Gb/sExternal: USB 3.0",Rugged Mini Portable,,HDD,,,931.32 GiB,,,USB 3.0,,,,,,,,,External
