id,brnd,prd_ttl,desc,prc,cur,cluster_id,link,t_desc,mdl,mdl_no,prd_typ,chip,vram,stor,rd_speed_mbs,wr_speed_mbs,bus_t,iface_t,w_mm,l_mm,h_mm,wt_g,stor_conn,mem_t,clr,form_f
products_4_29276292,Corsair,"CORSAIR - Force Series MP510 480GB M.2 SSD PCIe Gen3 x4, M.2 NVMe, up to 3480/2000MB/s read/write","CORSAIR Force Series MP510 480GB M.2 SSD PCIe Gen3 x4, M.2 NVMe, up to 3480/ 2000MB/ s read/ write (CSSD-F480GBMP510) - Läshastighet: 3.48GB/s - Skrivhastighet: 2GB/s - Gränssnitt: PCI Express 3.0 - Formfaktor: M.2 - Kapacitet: 480GB",,,1292835,https://www.dindator.se/corsair-force-series-mp510-480gb/cat-p/c0/p10417580,"CORSAIR - Force Series MP510 480GB M.2 SSD PCIe Gen3 x4, M.2 NVMe, up to 3480/2000MB/s read/write. Description: CORSAIR Force Series MP510 480GB M.2 SSD PCIe Gen3 x4, M.2 NVMe, up to 3480/ 2000MB/ s read/ write (CSSD-F480GBMP510) - Läshastighet: 3.48GB/s - Skrivhastighet: 2GB/s - Gränssnitt: PCI Express 3.0 - Formfaktor: M.2 - Kapacitet: 480GB",Force Series MP510,CSSD-F480GBMP510,SSD,,,447.03 GiB,,,PCI Express x4,,,,,,M.2,,,M.2 2280
products_4_70525377,Kingston,KINGSTON USB-C3.2128GBGEN 1 DATATRAVELER 80,"128GB, USB 3.2 Gen 1, 42.2 x 15 x 6.7mm, 3.134 g",25.55,EUR,129607,https://pcacierto.com/tienda/kingston-usb-c-3-2-128gbgen-1-datatraveler-80,"15 USB-C3.2128GBGEN 1 DATATRAVELER 80. Description: 128GB, USB 3.2 Gen 1, 42.2 x KINGSTON x 6.7mm, 3.134 g",DATATRAVELER 80,USB-C3.2128GBGEN 1,USB_STICK,,,119.21 GiB,,,,USB Type-C,42.2,67.0,15. 0,3.134,,,,
products_4_26310252,Seagate,Seagate Portable 1TB 2.5'' External,Seagate Backup Plus Ultra Touch Portable 1TB; 2.5''; USB 3.0 & USB-C; External HDD - Black,990.66,ZAR,131817,https://ncwsa.co.za/product/sthh1000400,Seagate Portable 1TB 2.5'' External. Description: Seagate Backup Plus Ultra Touch Portable 1TB; 2.5''; USB 3.0 & USB-C; External HDD - Black,Backup Plus Ultra Touch Portable,,HDD,,,,,,USB 3.0,USB Type-C,,,,,,,,
products_4_22615150,Zotac,ZOTAC GAMING GEFORCE RTX 2060 TWIN FAN 6GB GDDR6,"ZOTAC GAMING GeForce RTX 2060 Twin FanZT-T20600H-10MThe all-new generation of ZOTAC GAMING GeForce graphics cards are here. The powerful new GeForce RTX? 2060 takes advantage of the cutting-edge NVIDIA Turing? architecture to immerse you in incredible realism and performance in the latest games. The future of gaming starts here.Features: IceStorm 2.0 GDDR6 memory FireStorm OC ScannerGraphics CardDisplay Support3 x DisplayPort 1.4 (4096x216060Hz) HDMI 2.0 (3840x216060Hz)MEMORY SIZE6GBMEMORY TYPEGDDR6OpenGL4.5Video Memory6GB GDDR6Engine ClockBoost: 1680 MHzGPUGeForce RTX 2060Memory Bus192-bitCUDA Core1920SERIESRTX 2060Memory Clock14.0 GbpsPCI Express3.0AccessoriesUser ManualHDCP SupportYesCHIPSETNVIDIA GeForcePower Consumption160WMulti Display CapabilityQuad DisplayRecommended Power Supply500WPower Input8-pinDirectX12 API feature level 12_1Slot SizeDual SlotCard Length209.6mm x 119.3mm x 41mm (8.3in x 4.7in x 1.61in)SLI SupportedNoCoolerDual fanSupported OSWindows 10 / 7 x64WARRANTYStandard Warranty: 2 years Extended Warranty: +3 year Total Warranty: 5 years total Product registration is must to get Extended Warranty. Register product at https://www.zotac.com/in/support#registrationNote*Price, feature and specifications are subject to change without notice.",26000.0,INR,1320297,https://www.pcstudio.in/product/zotac-gaming-geforce-rtx-2060-twin-fan-6gb-gddr6,"ZOTAC GAMING GEFORCE RTX 2060 TWIN FAN 6GB GDDR6. Description: ZOTAC GAMING GeForce RTX 2060 Twin FanZT-T20600H-10MThe all-new generation of ZOTAC GAMING GeForce graphics cards are here. The powerful new GeForce RTX? 2060 takes advantage of the cutting-edge NVIDIA Turing? architecture to immerse you in incredible realism and performance in the latest games. The future of gaming starts here.Features: IceStorm 2.0 GDDR6 memory FireStorm OC ScannerGraphics CardDisplay Support3 x DisplayPort 1.4 (4096x2160@60Hz) HDMI 2.0 (3840x2160@60Hz)MEMORY SIZE6GBMEMORY TYPEGDDR6OpenGL4.5Video Memory6GB GDDR6Engine ClockBoost: 1680 MHzGPUGeForce RTX 2060Memory Bus192-bitCUDA Core1920SERIESRTX 2060Memory Clock14.0 GbpsPCI Express3.0AccessoriesUser ManualHDCP SupportYesCHIPSETNVIDIA GeForcePower Consumption160WMulti Display CapabilityQuad DisplayRecommended Power Supply500WPower Input8-pinDirectX12 API feature level 12_1Slot SizeDual SlotCard Length209.6mm x 119.3mm x 41mm (8.3in x 4.7in x 1.61in)SLI SupportedNoCoolerDual fanSupported OSWindows 10 / 7 x64WARRANTYStandard Warranty: 2 years Extended Warranty: +3 year Total Warranty: 5 years total Product registration is must to get Extended Warranty. Register product at https://www.zotac.com/in/support#registrationNote*Price, feature and specifications are subject to change without notice.",Gaming GeForce RTX 2060 with twin fans,ZT-T20600H-10M,GPU,,,,,,,,,,,,,,,
products_4_17033312,Western Digital,WD60EFRX Western Digital Red 6TB Intellipower SATA 6GBPS 64MB Buffer 3.5 Inches Internal Nas Hard Disk Drive. New Retail Factory Sealed With Full Manufacturer Warranty.,"WD60EFRX - Western Digital RED WD60EFRX NAS Drive 6TB 64MB Cache SATA 6.0Gb/s with IntelliPower 3.5\"" Internal Hard Drive - Bare DriveLIMIT OF 10 PER ORDER",250.8,,1334382,https://qnapdirect.com/products/6tb-western-digtal-red-5900rpm-wd60efrx-wd60efrx,"6TB - WD RED NAS DRIVE 5900RPM - WD60EFRX. Description: WD60EFRX - Western Digital RED WD60EFRX NAS Drive 6TB 64MB Cache SATA 6.0Gb/s with IntelliPower 3.5\"" Internal Hard Drive - Bare DriveLIMIT OF 10 PER ORDER",RE D,WD60EFRX,HDD,,,5587.94 GiB,,,SATA,SATA III,,,,,,,,3.5-inch
products_4_19413356,Samsung,"Samsung 2TB SSD, 860 EVO, SATA III, 7mm, Read up to 550MB/s, Write up to 520MB/s, 98K/90K IOPS","Samsung 860 EVO 2TB SATA III SSD, 7mm form factor, sequential read speeds up to 550MB/s and write speeds up to 520MB/s, with 98K/90K IOPS",379.0,AUD,1336055,https://www.scorptec.com.au/product/Hard-Drives-&-SSDs/SSD-2.5-&-PCI-Express/71379-MZ-76E2T0BW,"Samsung 2TB SSD, 860 EVO, SATA III, 7mm, Read up to 550MB/s, Write up to 520MB/s, 98K/90K IOPS. Description: Samsung 2TB SSD, 860 EVO, SATA III, 7mm, Read up to 550MB/s, Write up to 520MB/s, 98K/90K IOPS",860 EVO,,SSD,,,1862.65 GiB,,520.0,SATA,SATA III,,,,,,,,
products_4_49929017,Hewlett Packard Enterprise,Hewlett Packard Enterprise - 1TB 6G SATA 7.2K rpm LFF (3.5in) Non-hot Plug Standard 1yr Warranty Hard Drive,Hewlett Packard Enterprise 1TB 6G SATA 7.2K rpm LFF (3.5in) Non-hot Plug Standard 1yr Warranty Hard Drive (801882-B21),901.25,DKK,1339299,https://webshop.itrelation.dk/hewlett-packard-enterprise-1tb-6g-sata-72k/cat-p/c/p7960460,Hewlett Packard Enterprise - 1TB 6G SATA 7.2K rpm LFF (3.5in) Non-hot Plug Standard 1yr Warranty Hard Drive. Description: Hewlett Packard Enterprise 1TB 6G SATA 7.2K rpm LFF (3.5in) Non-hot Plug Standard 1yr Warranty Hard Drive (801882-B21),,,HDD,,,931.32 GiB,,,SATA,SATA III,,,,,3.5in,,,
products_4_33538650,Asus,ASUS Phoenix Geforce GTX1660 Super OC 6GB PCI-Expressx16 Graphics Card (PH-GTX1660S-06G) (Warranty 3years with Local Distributor),3-year warranty through local distributor Avertek,378.0,SGD,137125,https://www.allstars.com.sg/asus-phoenix-geforce-gtx1660-super-oc-6gb-pci-expressx16-graphics-card-ph-gtx1660s-06g-warranty-3years-with-local-distributor,ASUS Phoenix Geforce GTX1660 Super OC 6GB PCI-Expressx16 Graphics Card (PH-GTX1660S-06G) (Warranty 3years with Local Distributor). Description: Warranty : 3 Years with Local Distributor - Avertek,Phoenix Geforce GTX1660 Super OC,PH-GTX1660S-06G,GPU,,,,,,,,,,,,,,,
products_4_22290248,Gigabyte,Gigabyte nVidia GTX 1050 Ti OC 4096MB Graphics Card,"GIGABYTE nVidia GeForce GTX 1050Ti OC4096MB GDDR5128-Bit Memory BusPCI Express 3.0Connections : 1x Dual-Link DVI-D, 1x HDMI, 1x DisplayPortOC Mode Core: Base : 1341MHz | Boost : 1455MHz | Memory: 7008MHzGaming Mode Core : Base : 1316MHz | Boost : 1430MHz | Memory: 7008MHz* Images and videos are illustrative andmay differ from actual product.",3739.0,ZAR,140425,https://www.thedigitalfactory.co.za/products/gigabyte-nvidia-gtx-1050ti-oc-4096mb-graphics-card,"Gigabyte nVidia GTX 1050 Ti OC 4096MB Graphics Card. Description: GIGABYTE nVidia GeForce GTX 1050Ti OC4096MB GDDR5128-Bit Memory BusPCI Express 3.0Connections : 1x Dual-Link DVI-D, 1x HDMI, 1x DisplayPortOC Mode Core: Base : 1341MHz | Boost : 1455MHz | Memory: 7008MHzGaming Mode Core : Base : 1316MHz | Boost : 1430MHz | Memory: 7008MHz* Images and videos are illustrative andmay differ from actual product.",GTX 1050 Ti OC,,,,,,,,PCI Express x16,,,,,,,,,
products_4_6875909,Gigabyte,Gigabyte GeForce GT 1030 2GB,"GeForce GT 1030 2GB, GeForce GT 1030, 2 GB, GDDR5, 64 bit, 4096 x 2160 Pixeles, PCI Express x16 3.0",70.88,EUR,1416690,https://powertechbcn.com/es/tarjetas-graficas/615-gigabyte-geforce-gt-1030-2gb-4719331301590.html,"GB GeForce GT 1030 2GB. Description: GeForce GT 1030 2GB, GeForce GT 1030, 2 GB, GDDR5, 64 bit, 4096 x 2160 Pixeles, PCI Express x16 3.0",GeForce GT 1030 2GB,,GPU,,,,,,PCIe,,,,,,,,,
products_4_22465984,Lacie,LaCie 1TB Rugged Mini External Hard Drive USB 3.0 Model LAC301558 Orange,LaCie 1TB Rugged Mini External Hard Drive USB 3.0 Model LAC301558 Orange,117.6,CAD,1416702,https://www.newegg.ca/lacie-model-lac301558-1tb/p/N82E16822154551?Item=9SIAH2M7EA2605&IsFeedbackTab=true,LaCie Description: Rugged Mini External Hard Drive USB 3.0 Model LAC301558 Orange. 1TB LaCie 1TB Rugged Mini External Hard Drive USB 3.0 Model LAC301558 Orange,Rugged Mini External Hard Drive,,HDD,,,,,,USB 3.0,,,,,,,,,
products_4_64444837,Western Digital,"Western Digital HDD Server Gold Datacenter, 3.5\"", 1TB, 7200rpm, SATA3",General Serie GoldHot Plug NuInterfata SATA-IIITransfer 6 GbpsCapacitate 1 TBBuffer 128 MBViteza 7200 RPMMarime HDD 3.5 inchRecomandat pentru Server,364.55,RON,1417646,https://www.badabum.ro/hdd-servere/western-digital/64018-hdd-server-gold-datacenter-3-5-1tb-7200rpm-sata3,"Western Digital HDD Server Gold Datacenter, 3.5\"", 1TB, 7200rpm, SATA3. Description: General Serie GoldHot Plug NuInterfata SATA-IIITransfer 6 GbpsCapacitate 1 TBBuffer 128 MBViteza 7200 RPMMarime HDD 3.5 inchRecomandat pentru Server",HDD Server Gold Datacenter,,HDD,,,,,,SATA,,,,,,,,,
products_4_97057808,ADATA,XPG GAMMIX S5 AGAMMIXS5-1TT-C 1 TB Solid State Drive - M.2 2280 Internal - PCI Express NVMe (PCI Express NVMe 3.0 x4),ADATA SSD 1TB INT M2 PCI-E 2280 TLC NVME,245.33,BGN,1421697,https://e-bulmag.bg/ssd-diskove/49178-adata-gammix-s5-1tb-m2-pcie.html,ADATA GAMMIX S5 1TB M2 PCIE. Description: ADATA SSD 1TB INT M2 PCI-E 2280 TLC NVME,GAMMIX S5,,SSD,,,,,,PCIe,,,,,,M.2,,,M.2 2280
products_4_91298730,Western Digital,HDD Western Digital Surveillance Purple intern 4TB WD40PURX,"HDD Western Digital Surveillance Purple intern 4TB WD40PURX Hard disk intern Western Digital New Purple capacitate de stocare 4 TB , interfata SATA 3 , format 3.5 inch buffer 64 Mb , viteza RPM IntelliPower Timp de acces: 2.9 ms Greutate: 700g Timp de acces Citire: 3.3 ms; Timp de acces Scriere: 3.3 ms pentruechipamente de supraveghere",483.56,RON,1428897,https://rovision.ro/produs/hdd-western-digital-surveillance-purple-intern-4tb-wd40purx,"HDD Western Digital Surveillance Purple intern 4TB WD40PURX. Description: HDD Western Digital Surveillance Purple intern 4TB WD40PURX Hard disk intern Western Digital New Purple capacitate de stocare 4 TB , interfata SATA 3 , format 3.5 inch buffer 64 Mb , viteza RPM IntelliPower Timp de acces: 2.9 ms Greutate: 700g Timp de acces Citire: 3.3 ms; Timp de acces Scriere: 3.3 ms pentruechipamente de supraveghere",Surveillance in Purple,WD40PURX,HDD,,,3725.29 GiB,,,,,,,,,,,,
products_4_53548309,GB,Gigabyte AORUS M.2 2280 NVMe 500GB PCIe 4.0 Internal SSD 5000MB/s GP-ASM2NE6500GTTD | PCByte,"Capacity: 500GBForm Factor : M.2(2280)Read : Up to 5000 MB/sWrite : Up to 2500 MB/sInterface: NVMe 1.3, PCIe Gen4x4",199.0,AUD,1433581,https://www.pcbyte.com.au/store/product/gigabyte-aorus-m-2-2280-nvme-500gb-pcie-4-0-internal-ssd-5000mb-s-gp-asm2ne6500gttd-24289,"Gigabyte AORUS M.2 2280 NVMe 500GB PCIe 4.0 Internal SSD 5000MB/s GP-ASM2NE6500GTTD | PCByte. Description: Capacity: 500GBForm Factor : M.2(2280)Read : Up to 5000 MB/sWrite : Up to 2500 MB/sInterface: NVMe 1.3, PCIe Gen4x4",AORUS,GP-ASM2NE6500GTTD,SSD,,,465.66 GiB,,,PCI Express x4,"NVMe 1.3, PCIe Gen4x4",,,,,,,,M.2 2280
products_4_56844385,Seagate,Seagate Enterprise 8TB 8000GB SATA,"Seagate Enterprise 8TB, SATA, HDD, 5 - 60 °C",387.01,EUR,1442175,https://www.market2go.it/gb/hard-disk-interni/363121-seagate-enterprise-8tb-8000gb-sata-7636490064654.html,"Seagate Enterprise 8TB 8000GB SATA. Description: Seagate Enterprise 8TB, SATA, HDD, 5 - 60 °C",Enterprise Capacity 3.5 HDD,,HDD,,,,,,SATA,SAS 12G,,,,,,,,
products_4_30450098,Western Digital,"Western Digital Blue 3D NAND 2.5\"" 2TB SATA III Solid State Drive","2TB WD Blue 3D, 2.5\"" SSD, SATA III - 6Gb/s, 3D NAND, Read 560MB/s, Write 530MB/s, 95k/84k IOPS, Retail",200.25,GBP,1455368,https://www.cclonline.com/product/238203/WDS200T2B0A/Solid-State-Drives-SSDs-/WD-Blue-2TB-3D-NAND-SATA-2-5-inch-Solid-State-Drive/SSD0660,"WD Blue 2TB 3D NAND 2.5\"" SATA SSD/Solid State Drive. Description: 2TB WD Blue 3D, 2.5\"" SSD, SATA III - 6Gb/s, 3D NAND, Read 560MB/s, Write 530MB/s, 95k/84k IOPS, Retail",Blue 3D NAND,,SSD,,,,560.0 MB/s,,SATA,SATA III,,,,,2.5-inch SATA,,,
products_4_69971378,Sandisk,Pendrive Sandisk PEN Drive SDIX60N-128G-GN6NE,SDIX60N-128G-GN6NE CXH 128GB USB 3.0 Flash Drive Go iXpand Lightning Swivel Silver/Black Retail,44.85,USD,1478275,https://www.oempcworld.com/OEMPCworld-com/500613.html,SanDisk 128GB iXpand Go SDIX60N-128G-GN6NE USB 3.0 Flash Drive. Description: SDIX60N-128G-GN6NE CXH 128GB USB 3.0 Flash Drive Go iXpand Lightning Swivel Silver/Black Retail,iXpand Go,SDIX60N-128G-GN6NE,USB_STICK,,,119.21 GiB,,,USB 3.0,Lightning,,,,,,,Silver/Black,
products_4_15882078,Seagate,Seagate BarraCuda 120 1TB SATA SSD,"SATA 6 Gb/s, 2,5"", up to 560/540MB/s read/write, 600TBW",905.0,DKK,153316,https://www.komplett.dk/product/1161415/hardware/lagring/harddiskssd/ssd-25/seagate-barracuda-120-1tb-sata-ssd,"Seagate BarraCuda 120 1TB SATA SSD. Description: SATA 6 Gb/s, 2,5"", up to 560/540MB/s read/write, 600TBW",BarraCuda 120,,SSD,,,931.32 GiB,,,SATA,SATA III,,,,,2.5-inch SATA,,,
products_4_78470119,Seagate,8TB - Seagate Archive HDD - ST8000AS0002,"Seagate ST8000AS0002 Archive HDD Cache, SATA-6Gb/s, 128MB 8TB with SMR Technology. 3 year warranty.",292.15,USD,153558,https://qnapdirect.com/products/8tb-seagate-archive-hdd-st8000as0002-st8000as0002,"8TB - Seagate Archive HDD - ST8000AS0002. Description: Seagate ST8000AS0002 Archive HDD 8TB SATA-6Gb/s, 128MB Cache, with SMR Technology. 3 year warranty.",Archive HDD,,,,,7450.58 GiB,,,,SATA III,,,,,,,,
products_4_44259830,Toshiba,"Toshiba P300 500GB 3.5"" SATA 6Gb/s 7200rpm 64MB High Performance Drive","Toshiba P300 500GB 3.5"" SATA 6Gb/s 7200rpm 64MB High Performance Drive",34.35,GBP,154180,https://shop.bt.com/products/toshiba-p300-500gb-3-5--sata-6gb-s-7200rpm-64mb-high-performance-drive-hdwd105uzsva-BPR4.html?refs=58530000-11,"Toshiba P300 500GB 3.5"" SATA 6Gb/s 7200rpm 64MB High Performance Drive. Description: Toshiba P300 500GB 3.5"" SATA 6Gb/s 7200rpm 64MB High Performance Drive",P300,,,,,465.66 GiB,,,,,,,,,3.5-inch SATA,,,3.5-inch
products_4_70567614,Asus,ASUS GeForce RTX 2070 SUPER ROG Strix Advanced,"Skjermkort, PCI-Express 3.0, 8GB GDDR6, 1605/1830MHz, Turing",7490.0,NOK,1561314,https://www.komplett.no/product/1135676/datautstyr/pc-komponenter/skjermkort/asus-geforce-rtx-2070-super-rog-strix-advanced,"ASUS GeForce RTX 2070 SUPER ROG Strix Advanced. Description: PCI-Express 3.0, 8GB GDDR6, 1605/1830MHz, Turing",GeForce RTX 2070 SUPER ROG Strix Advanced,,GPU,,,,,,PCI Express x16,,,,,,,GDDR6,,
products_4_96067120,Western Digital,WD Western Digital Purple 10TB Surveillance OEM Internal Hard Drive - WD100PURZ,"10TB Storage Capacity3.5\"" Form FactorSATA III 6 Gb/s Interface256MB Cache5400 rpmUp to 210 MB/s Sustained Data Transfers300000 Load/Unload Cycles180TB per Year Workload RatingDesigned for 24/7 SurveillanceSupports up to 64 HD Cameras",349.99,USD,1566638,https://www.dealsaday.com/wd-western-digital-purple-10tb-surveillance-oem-internal-hard-drive-wd100purz.html,"WD Western Digital Purple 10TB Surveillance OEM Internal Hard Drive - WD100PURZ. Description: 10TB Storage Capacity3.5\"" Form FactorSATA III 6 Gb/s Interface256MB Cache5400 rpmUp to 210 MB/s Sustained Data Transfers300,000 Load/Unload Cycles180TB per Year Workload RatingDesigned for 24/7 SurveillanceSupports up to 64 HD Cameras",Purple,WD100PURZ,HDD,,,,,,SATA,SATA III,,,,,,,,3.5-inch
products_4_75418922,,GeForce GT 710 2GB GDDR5 HDMI VGA DVI Graphic Cards - GT710-SL-2GD5-CSM,GT 710 2GB GDDR5 HDMI VGA DVI GEFORCE,77.56,USD,1578934,https://www.buydig.com/shop/product/ASUGT710SL2GD5CSM/ASUS-GeForce-GT-710-2GB-GDDR5-HDMI-VGA-DVI-Graphic-Cards-GT710-SL-2GD5-CSM,GeForce GT 710 2GB GDDR5 HDMI VGA DVI Graphic Cards - GT710-SL-2GD5-CSM. Description: GT 710 2GB GDDR5 HDMI VGA DVI GEFORCE,GeForce GT 710,,GPU,GeForce GT 710,,,,,,,,,,,,,,
products_4_43400546,Samsung,"SAMSUNG 970 EVO PLUS M.2 2280 1TB PCIe Gen 3.0 x4, NVMe 1.3 V-NAND 3-bit MLC Internal Solid State Drive (SSD) MZ-V7S1T0B/AM","970 EVO+ 1TB SSD V-NAND M.2 2280 PCIe NVMe 3.0 x4 Internal Solid State Drive. Accelerate into next-gen computing. The Samsung 970 EVO delivers breakthrough speeds and best-in-class reliability. The latest V-NAND, new Phoenix controller, and Intelligent TurboWrite technology enhance high-end gaming and 4K & 3D graphic editing. Samsung's innovative technology empowers you with the capacity to do more and accomplish more.",364.95,USD,1585277,https://www.choicecomputertechnologies.com/Samsung-970-EVO-Plus-Series-1TB,"Samsung 970 EVO Plus Series 1TB. Description: The ultimate in performance, upgraded. Faster than the 970 EVO, the 970 EVO Plus is powered by the latest V-NAND technology and firmware optimization. It maximizes the potential of NVMe bandwidth for unbeatable computing. It comes in capacities of up to 1TB, with the reliability of up to 600 TBW.Pri",970 EVO Plus Series,,SSD,,,931.32 GiB,,,,NVMe,,,,,,,,
products_4_41915007,,"WD Red Pro 10TB NAS 3.5\"" SATA HDD/Hard Drive",Model: WD101KFBXCapacity: 10TBInterface: SATA 6GB/sForm Factor: 3.5 InchRPM Class: 7200Cache: 256 MBLimited Warranty: 5 Year,,VND,1592336,https://www.khuetu.vn/wd-red-pro/1780-wd-red-pro-10tb-35-inch-sata-hdd-7200rpm-256mb-cache-wd101kfbx.html,WD RED PRO 10TB 3.5 Inch SATA HDD 7200rpm 256MB Cache (WD101KFBX). Description: Model: WD101KFBXCapacity: 10TBInterface: SATA 6GB/sForm Factor: 3.5 InchRPM Class: 7200Cache: 256 MBLimited Warranty: 5 Year,RED PRO,WD101KFBX,HDD,,,9313.23 GiB,,,SATA,SATA III,,,,,3.5-inch SATA,,,3.5-inch
products_4_30747122,Gigabyte,Gigabyte Geforce GTX 1660Ti Mini ITX OC 6GB (GV-N166TIXOV-6GD) PCI-Express x16 Graphics Card (Warranty 3years with Local Distributor CDL),"GIGABYTE GF GTX 1660 TI PCIe x16, 6GB GDDR6, 3xDP, 1x HDMI, IX OC, 3YR WTY",561.0,AUD,1599286,https://highertech.com/products/components-nvidia-graphics-card-gtx1660-ti-gv-n166tixoc-6gd,"GIGABYTE GF GTX 1660 TI PCIe x16, 6GB GDDR6, 3xDP, 1x HDMI, IX OC, 3YR WTY [GV-N166TIXOC-6GD]. Description: GIGABYTE GF GTX 1660 TI PCIe x16, 6GB GDDR6, 3xDP, 1x HDMI, IX OC, 3YR WTY",GF GTX 1660 TI,GV-N166TIXOC-6GD,GPU,GeForce GTX 1660 Ti,6.0,,,,PCI Express x16,,,,,,,GDDR6,,
products_4_57859900,Toshiba,Toshiba X300 - hard drive - 4 TB - SATA 6Gb/s,Toshiba X300 - hard drive 6Gb/s 4 TB - SATA -,2689.0,EUR,1625100,https://www.makro.co.za/electronics-computers/computers-tablets/desktop-computers/components/toshiba-x300---hard-drive---4-tb---sata-6gb-s/p/b7d72f24-b7fe-482e-9119-3195558e1351,Toshiba X300 - hard drive - 4 TB - SATA 6Gb/s. Description: Toshiba X300 - hard drive - 4 TB - SATA 6Gb/s,X300,,HDD,,,3725.29 GiB,,,SATA,,,,,,,,,
products_4_51924648,Team Group,TEAM SSD L3 EVO 240G 2.5INCH,TEAM GROUP SSD 240GB INT SATA3 2.5'',58.03,BGN,1632557,https://e-bulmag.bg/ssd-diskove/53098-team-ssd-l3-evo-240g-25inch.html,TEAM SSD L3 EVO 240G 2.5INCH. Description: TEAM GROUP SSD 240GB INT SATA3 2.5'',L3 EVO,,SSD,,,223.52 GiB,,,SATA,SATA III,,,,,,,,2.5-inch
products_4_73981524,Patriot,Patriot Viper VPN100 M.2 2280 PCIe 512GB - High Performance Solid State Drive - VPN100-512GM28H,See the best price for Patriot Viper VPN100 M.2 2280 512GB - High Performance Solid State Drive - VPN100-512GM28H,117.0,AUD,165866,https://aussied.com/product/patriot-viper-vpn100-m-2-2280-pcie-512gb-high-performance-solid-state-drive-vpn100-512gm28h,Patriot Viper VPN100 M.2 2280 PCIe 512GB - High Performance Solid State Drive - VPN100-512GM28H. Description: See the best price for Patriot Viper VPN100 M.2 2280 PCIe 512GB - High Performance Solid State Drive - VPN100-512GM28H,Viper VPN100,VPN100-512GM28H,SSD,,,476.84 GiB,,,,,,,,,M.2,,,M.2 2280
products_4_65070554,Dell,Dell 2TB 7.2k rpm 6g 3.5 inch sas hdd ST2000NM0023 01P7DP,This 3.5 LFF SAS 7.2K drive offers the advanced SAS 2.0 interface and operates at 6-Gb/s transfer rates. SAS 2.0 provides the next generation of signal and data integrity features making SAS ideally suited for use in high-end network storage applications. The SAS 2.0 feature set and 6-Gb/s transfer,64.63,INR,1661469,https://www.xfurbish.com/dell-2tb-7-2k-rpm-6g-3-5-inch-sas-hdd-st2000nm0023-01p7dp,"Seagate 2TB 7.2K 3.5\"" DP 6G SAS ST2000NM0023 HDD Hard Drive. Description: Specifications: Brand- Seagate Seagate Part Number(s)- ST2000NM0023 Capacity- 3TB Form Factor- 3.5\"" LFF Interface Type- SATA Data Transfer Rate- 6 Gbps Spindle Speed- 7,200 Condition- This item is certified to be in Grade A condition, cosmetically perfect, and tested by our experts to be ready for use!Disclaimer: Pictures may not be an exact representation of the part.Return Policy:Not completely satisfied with your purchase? Give us a call within 30 days to take advantage of our complimentary 30-Day Guarantee!**Please note: some exclusions apply, see our full return policy here.Compatibility: Give us a call to find out more about compatiblity for this item!",,01P7DP ST2000NM0023,HDD,,,,,,SAS,,,,,,,,,3.5-inch
products_4_63700999,Samsung,Samsung 860 EVO 250GB MZ-76E250B/EU,"Disco Solido SSD, 250GB de capacidad, 2.5 SATA-6Gbps 7mm, controladora Samsung MJX, Memoria 3D V-NAND 3bit MLC. Canon LPI: 6,59 .",40.91,EUR,1665283,https://www.xstra.eu/product/1556/samsung-ssd-860-evo-25-250gb-sata-iii-550-520-mb-s.html,Samsung 860 EVO Series SSD 250GB. Description: Samsung 860 EVO MZ-76E250B - Solid state drive - gecodeerd - 250 GB - intern - 2.5'' - SATA 6Gb/s -buffer: 512 MB - 256-bits AES - TCG Opal Encryption 2.0,SSD 860 EVO,,SSD,,,232.83 GiB,550.0 MB/s,520.0,SATA,SATA III,,,,,2.5-inch SATA,,,
products_4_97439922,PNY,PNY Video Card VCQGV100-PB NVIDIA QUADRO GV100 32GB HBM2 4096bit 250W PCI Express NCNR Retail,PNY Video Card VCQGV100-PB NVIDIA QUADRO GV100 32GB HBM2 4096bit 250W PCI Express NCNR Retail,9497.99,USD,1666880,https://www.thekeykey.com/detail/VCQGV100-PB/?name=215596,PNY Video Card VCQGV100-PB NVIDIA QUADRO GV100 32GB HBM2 4096bit 250W PCI Express NCNR Retail. Description: PNY Video Card VCQGV100-PB NVIDIA QUADRO GV100 32GB HBM2 4096bit 250W PCI Express NCNR Retail,NVIDIA Quadro GV100,,GPU,Quadro GV100,,,,,PCIe,,,,,,,,,
