id,name,releaseYear,developer,publisher,platform,genres,criticScore,userScore,ESRB,units_sold_mm
sales_205,Far Cry 4,2014-01-01 00:00:00,Ubisoft Montreal,Ubisoft,PlayStation 4,Shooter,86.0,7.7,M,4000000.0
sales_206,Namco Museum: 50th Anniversary,2005-01-01 00:00:00,,Namco Bandai Games,PlayStation 2,MisC,61.0,,E10+,3000000.0
sales_207,Left 4 Dead 2,2009-01-01 00:00:00,Valve,Electronic Arts,Xbox 360,Shooter,89.0,8.6,M,3000000.0
sales_208,The Witcher 3: Wild Hunt,2015-01-01 00:00:00,CD Projekt Red Studio,Namco Bandai Games,PlayStation 4,,92.0,9.2,M,3000000.0
sales_209,Assassin's Creed: Unity,2014-01-01 00:00:00,"Ubisoft, Ubisoft Montreal",Ubisoft,PlayStation 4,,70.0,4.9,,3000000.0
sales_210,Batman: Arkham Knight,2015-01-01 00:00:00,Rocksteady Studios,,PlayStation 4,Action,87.0,,M,3000000.0
sales_211,The Legend of Zelda: Skyward Sword,2011-01-01 00:00:00,Nintendo,Nintendo,Wii,Action,93.0,8.0,E10+,
sales_212,Fallout 3,,Be5hesda Game Studios,Softworks Bethesda,PlayStation 3,Role-Playing,90.0,8.0,M,3000000.0
sales_213,Professor Layton and the Diabolical Box,2007-01-01 00:00:00,Level 5,Nintendo,Nintendo DS,Puzzle,,8.8,E10+,3000000.0
sales_214,EA Sports Active,2009-01-01 00:00:00,Canada EA,Electronic Arts,,Sports,81.0,8.7,E,3000000.0
sales_215,Tony Hawk's Underground,2003-01-01 00:00:00,Neversoft Entertainment,,PlayStation 2,Sports,,8.7,T,3000000.0
sales_216,Monster Hunter 4 Ultimate,2014-01-01 00:00:00,Capcom,Nintendo,Nintendo 3DS,Role-Playing,86.0,8.7,T,3000000.0
sales_217,The Elder Scrolls V: Skyrim,2011-01-01 00:00:00,Bethesda Game Studios,,Windows PC,Role-Playing,94.0,8.1,M,3000000.0
sales_218,NBA 2K16,2015-01-01 00:00:00,Visual Concepts,Take-Two Interactive,PlayStation 4,Sports,87.0,6.7,E10+,3000000.0
sales_219,Tekken 5,2005-01-01 00:00:00,Namco,Namco Bandai Games,PlayStation 2,Fighting,88.0,8.6,,3000000.0
sales_220,MotorStorm,,Evolution Studios,Sony Computer Entertainment,PlayStation 3,Racing,84.0,7.4,T,3000000.0
sales_221,World Soccer Winning Eleven 8 International,2004-01-01 00:00:00,KCE T,Digital Konami Entertainment,PlayStation 2,Sports,91.0,9.1,,3000000.0
sales_222,Sports Champions,2010-01-01 00:00:00,"SCEA, Zindagi Games",Sony Computer Entertainment,PlayStation 3,Sports,76.0,7.9,E10+,3000000.0
sales_223,Call of Duty: Ghosts,2013-01-01 00:00:00,Infinity Ward,ATVI,PlayStation 4,Shooter,78.0,3.7,M,3000000.0
sales_224,Flash Focus: Vision Training in Minutes a Day,2007-01-01 00:00:00,"Nintendo, Namco Bandai Games",Nintendo,Nintendo DS,Misc,59.0,4.0,E,3000000.0
sales_225,Tom Clancy's The Division,2016-01-01 00:00:00,Massive Entertainment,Ubisoft,PlayStation 4,Whooter,80.0,7.0,,3000000.0
sales_226,Big Brain Academy: Wii Degree,,Nintendo,Nintendo,,Misc,68.0,,E,3000000.0
sales_227,LEGO Indiana Jones: The Original Adventures,2008-01-01 00:00:00,Traveller's Tales,Activision,Xbox 360,Action,77.0,7.5,E10+,
sales_228,The Sims: Unleashed,2002-01-01 00:00:00,Maxis,Electronic Arts,Windows PC,Simulation,79.0,8.0,T,3000000.0
sales_229,Harry Potter and the Sorcerer's Stone,2001-01-01 00:00:00,Argonaut Games,Electronic Arts,PlayStation,Actiin,64.0,7.5,,3000000.0
sales_230,Super Paper Mario,2007-01-01 00:00:00,Intelligent Systems,Nintendo,Wii,Platform,85.0,7.9,E,3000000.0
sales_231,Spyro: Year of the Dragon,2000-01-01 00:00:00,Insomniac Games,Sony Computer Entertainment,PlayStation,Platform,91.0,8.8,E,3000000.0
sales_232,Assassin's Creed IV: Black Flag,,Ubisoft,Ubisoft,PlayStation 3,Action,88.0,8.1,M,3000000.0
sales_233,FIFA Soccer 2005,2004-01-01 00:00:00,EA Canada,Electronic Arts,PlayStation 2,Sports,81.0,7.6,E,3000000.0
sales_234,Tony Hawk's Pro Skater 4,2002-01-01 00:00:00,Neversoft Entertainment,Activision,PlayStation 2,Sports,94.0,8.5,T,
sales_235,MySims,,TOSE,Arts Electronic,,Simulation,67.0,,E,
sales_236,Midnight Club 3: DUB Edition,2005-01-01 00:00:00,Rockstar Lceds,Take-Two Interactive,PlayStation Portable (PSP),Racing,74.0,8.4,E10+,3000000.0
sales_237,SOCOM: U.S. Navy SEALs,2002-01-01 00:00:00,Zipper Interactive,Sony Computer Entertainment,PlayStation 2,,82.0,7.9,M,3000000.0
sales_238,Jak and Daxter: The Precursor Legacy,2001-01-01 00:00:00,Naughty Dog,Sony Computer Entertainment,PlayStation 2,Platform,90.0,8.7,E,3000000.0
sales_239,Pro Evolution Soccer 2008,2007-01-01 00:00:00,konami,Konami Digital Entertainment,PlayStation 2,Sports,82.0,7.9,E,3000000.0
sales_240,Resident Evil 4,2005-01-01 00:00:00,Capcom,Capcom,PlayStation 2,Action,96.0,8.9,M,3000000.0
sales_241,Guitar Hero: World Tour,2008-01-01 00:00:00,Vicarious Visions,Activision,Wii,Misc,86.0,7.6,T,3000000.0
sales_242,FIFA Soccer 10,,EA Sports,Electronic Arts,PlayStation 3,Sports,91.0,,E,3000000.0
sales_243,Star Wars: Battlefront,2004-01-01 00:00:00,Pandemic Studios,LucasArts,PlayStation 2,,82.0,8.7,T,3000000.0
sales_244,The Simpsons: Road Rage,,Fox Interactive,Electronic Arts,PlayStation 2,Racing,64.0,,T,3000000.0
sales_245,Luigi's Mansion,2001-01-01 00:00:00,Nintendo,Nintendo,Nintendo GameCube,Action,78.0,8.5,E,3000000.0
sales_246,Battlefield 4,2013-01-01 00:00:00,,,PlayStation 4,First-Person Shooter,85.0,6.9,M,3000000.0
sales_247,Star Wars: Battlefront II,,Pandemic Studios,LucasArts,PlayStation 2,Shooter,84.0,9.0,T,3000000.0
sales_248,Cooking Mama 2: Dinner With Friends,2007-01-01 00:00:00,Office Create,Games,Nintendo DS,,7 0,,E,3000000.0
sales_249,Grand Theft Auto: Liberty City Stories,2006-01-01 00:00:00,,Take-Two Interactive,,Action,78.0,7.8,M,3000000.0
sales_250,The Getaway,2002-01-01 00:00:00,Soho Team,Sony Computer Entertainment,PlayStation 2,Action,72.0,6.8,M,
sales_251,James Bond 007: Agent Under Fire,2001-01-01 00:00:00,EA Redwood Shores,,PlayStation 2,,72.0,7.9,,3000000.0
sales_252,FIFA Soccer 11,,EA Sports,Electronic Arts,Xbox 360,Sports,88.0,7.5,E,3000000.0
sales_253,Left 4 Dead,2008-01-01 00:00:00,Certain Affinity,EA,Xbox 360,Shooter,89.0,7.9,M,
sales_254,Assassin's Creed: Unity,2014-01-01 00:00:00,"Ubisoft, Ubisoft Montreal",,Xbox One,,72.0,4.1,M,3000000.0
sales_255,Resident Evil 5,,Capcom,Capcom,Xbox 360,Action,83.0,7.5,M,3000000.0
sales_256,Assassin's Creed: Brotherhood,2010-01-01 00:00:00,Ubisoft Montreal,Ubisoft,Xbox,Action,89.0,,,3000000.0
sales_257,Battlefield 4,2013-01-01 00:00:00,EA DICE,Electronic Arts,PlayStation 3,Shooter,8 0,5.8,M,3000000.0
sales_258,Batman: Arkham Asylum,2009-01-01 00:00:00,Rocksteady Studios,Eidos Interactive,Xbox 360,Action,92.0,8.7,T,3000000.0
sales_259,Battlefield 4,,EA DICE,Electronic Arts,Xbox 360,Shooter,79.0,,M,3000000.0
sales_260,Battlefield: Bad Company 2,2010-01-01 00:00:00,,EA,Xbox 360,Shooter,88.0,8.6,M,3000000.0
sales_261,Guitar Hero: On Tour,2008-01-01 00:00:00,,Activision,Nintendo DS,Misc,71.0,8.8,E10+,3000000.0
sales_262,Clubhouse Games,2006-01-01 00:00:00,Agenda,,Nintendo DS,Misc,83.0,,E,3000000.0
sales_263,Borderlands,,Gearbox Sofgware,Take-Two Interactive,Xbox 360,Shooter,84.0,8.2,M,3000000.0
sales_264,Tekken 4,2002-01-01 00:00:00,Namco,Namco Bandai Games,PlayStation 2,Fi ghting,79.0,8.3,T,3000000.0
sales_265,Grand Theft Auto 2,1998-01-01 00:00:00,DMA Design,Take-Two Interactive,,Action,70.0,8.0,T,3000000.0
sales_266,Metal Gear Solid V: The Phantom Pain,2015-01-01 00:00:00,Kojima Productions and Moby Dick Studio,Konami Digital Entertainment,PlayStation 4,Action,93.0,8.2,M,
sales_267,Spider-Man 2,2004-01-01 00:00:00,Treyarch,Activision,PlayStation 2,,80.0,8.9,T,3000000.0
sales_268,FIFA Soccer 2003,2002-01-01 00:00:00,EA Canada,EA,PlayStation 2,Sports,88.0,6.7,E,3000000.0
sales_269,LittleBigPlanet 2,2011-01-01 00:00:00,Media Molecule,Sony Entertainment,PlayStation 3,Platform,91.0,8.4,E,3000000.0
sales_270,Crash Bash,2000-01-01 00:00:00,Eurocom Entertainment Software,,PlayStation,Misc,68.0,8.2,E,3000000.0
sales_271,Assassin's Creed Syndicate,2015-01-01 00:00:00,Ubisoft Quebec,Ubisoft,PlayStation 4,Action,76.0,6.8,M,3000000.0
sales_272,LEGO Batman: The Videogame,,Traveller's Tales,,Xbox 360,Action,76.0,7.9,E10+,3000000.0
sales_273,Destiny,2014-01-01 00:00:00,"Bungie Software, Bungie",Activision,Xbox One,Shooter,75.0,5.5,T,3000000.0
sales_274,Far Cry 3,2012-01-01 00:00:00,Ubisoft Montreal,Ubisoft,PlayStation 3,Shooter,90.0,8.5,,3000000.0
sales_275,James Bond 007: Nightfire,2002-01-01 00:00:00,Eurocom Entertainment Software,Electronic Arts,,Shooter,77.0,,T,3000000.0
sales_276,Star Wars Episode III: Revenge of the Sith,2005-01-01 00:00:00,Double Helix Games,LucasArts,PlayStation 2,Action,60.0,7.2,T,3000000.0
sales_277,The Legend of Zelda: Spirit Tracks,2009-01-01 00:00:00,Nintendo,Nintendo,Nintendo DS,,87.0,7.8,E10+,
sales_278,Max Payne,2001-01-01 00:00:00,,Take-Two Interactive,,Shooter,,,M,3000000.0
sales_279,Assassin's Creed IV: Black Flag,2013-01-01 00:00:00,Ubisoft,Ubisoft,Xbox 360,Action,86.0,7.9,M,3000000.0
sales_280,The Lord of the Rings: The Return of the King,2003-01-01 00:00:00,EA Games,Electronic Arts,PlayStation 2,Action,85.0,8.7,T,3000000.0
sales_281,Gears of War: Ultimate Edition,2015-01-01 00:00:00,"Splash Damage, The Coalition",Microsoft Game Studios,Xbox One,Shooter,,7.5,M,3000000.0
sales_282,True Crime: Streets of LA,2003-01-01 00:00:00,"Luxoflux, Inc.",Activision,PlayStation 2,Action,77.0,8.0,M,3000000.0
sales_283,Professor Layton and the Unwound Future,2008-01-01 00:00:00,,Nintendo,Nintendo DS,Puzzle,86.0,9.2,E10+,3000000.0
sales_284,FIFA 16,2015-01-01 00:00:00,EA Sports,Arts Electronic,Xbox One,Sports,84.0,4.4,E,3000000.0
sales_285,Wii Music,2008-01-01 00:00:00,Nintendo,Nintendo,Wii,Misc,63.0,4.6,,3000000.0
sales_286,Madden NFL 16,2015-01-01 00:00:00,EA Sports,EA,,Sports,83.0,5.9,E,3000000.0
sales_287,Gran Turismo 6,2013-01-01 00:00:00,Polyphony Digital,Sony Computer Entertainment,PlayStation 3,Racing,81.0,7.7,E,3000000.0
sales_288,Halo: The Master Chief Collection,2014-01-01 00:00:00,343 Industries,Microsoft Game Studios,Xbox One,Shooter,85.0,7.2,M,3000000.0
sales_289,Super Mario Maker,2015-01-01 00:00:00,Nintendo,Nintendo,Wii U,System Software,88.0,8.7,E,
sales_290,God of War: Chains of Olympus,2008-01-01 00:00:00,Ready at Dawn,Sony Computer Entertainment,PlayStation Portable (PSP),Action,91.0,8.6,M,3000000.0
sales_291,Matrix the Enter,2003-01-01 00:00:00,Shiny Entertainment,Atari,PlayStation 2,Action,62.0,,T,3000000.0
sales_292,Crisis Core: Final Fantasy VII,2007-01-01 00:00:00,Square Enix,Square Enix,PlayStation Portable (PSP),Role-Playing,83.0,8.0,T,3000000.0
sales_293,Dance Central,2010-01-01 00:00:00,Harmonix Music Systems,MTV Games,Xbox 360,Misc,82.0,7.6,T,3000000.0
sales_294,L.A. Noire,2011-01-01 00:00:00,Team Bondi,Take-Two Interactive,PlayStation 3,Adventure,89.0,7.7,M,3000000.0
sales_295,Ace Combat 04: Shattered Skies,2001-01-01 00:00:00,Namco,Sony Computer Entertainment Europe,PlayStation 2,Simulation,89.0,9.1,E,3000000.0
sales_296,Animal Crossing,,Nintendo,Nintendo,Nintendo GameCube,Simulation,87.0,8.9,E,
sales_297,FIFA Soccer 08,,,Electronic Arts,PlayStation 2,Sports,83.0,6.5,E,
sales_298,Spider-Man,2000-01-01 00:00:00,Neversoft Entertainment,Activision,,Action,87.0,9.0,E,3000000.0
sales_299,Mario Party 9,2012-01-01 00:00:00,Nd Cube,Nintendo,Wii,Misc,73.0,6.8,E,3000000.0
sales_300,Sonic Rush,2005-01-01 00:00:00,"Dimps Corporation, Sonic Team",Sega,Nintendo DS,Platform,82.0,8.5,E,3000000.0
sales_301,Rhythm Heaven,2008-01-01 00:00:00,Nintendo,Nintendo,Nintendo DS,Misc,83.0,9.0,E,3000000.0
sales_302,Fallout: New Vegas,2010-01-01 00:00:00,Obsidian Entertainment,Bethesda Softworks,PlayStation 3,Role-Playing,82.0,7.8,M,3000000.0
sales_303,Personal Trainer: Cooking,2006-01-01 00:00:00,Indies Zero,Nintendo,Nintendo DS,Misc,81.0,7.8,E,3000000.0
sales_304,The Elder Scrolls IV: Oblivion,2007-01-01 00:00:00,4J Studios,,PlayStation 3,,9 3,8.0,M,3000000.0
sales_305,The Legend of Zelda: A Link Between Worlds,2013-01-01 00:00:00,Nintendo,Nintendo,Nintendo 3DS,Action,91.0,8. 9,E,3000000.0
sales_306,Resident Evil 6,2012-01-01 00:00:00,Capcom,Capcom,PlayStation 3,Shooter,,5.4,M,3000000.0
sales_307,Mass Effect 2,2010-01-01 00:00:00,BioWare,Electronic Arts,Xbox 360,Role-Playing,96.0,8.9,M,
sales_308,Dragon Ball Z: Budokai,,Corporation,Atari,PlayStation 2,FightiNg,67.0,7.9,T,3000000.0
sales_309,Madden NFL 2002,2001-01-01 00:00:00,,Elcctronic Arts,PlayStation 2,Sports,94.0,7.9,E,3000000.0
sales_310,The Sims: Vacation,2002-01-01 00:00:00,,Electronic Arts,Windows PC,,75.0,7.8,T,3000000.0
sales_311,Animal Crossing: Happy Home Designer,,Nintendo,Nintendo,Nintendo 3DS,Simulation,,6.9,E,3000000.0
sales_312,The Sims 4,2014-01-01 00:00:00,Maxis,,Windows PC,Simulation,70.0,3.9,T,3000000.0
sales_313,Borderlands 2,2012-01-01 00:00:00,Gearbox Software,Take-Two Interactive,Xbox 360,Shooter,89.0,8.2,M,3000000.0
sales_314,LEGO Batman: The Videogame,2008-01-01 00:00:00,TT Fusion,Warner Bros. Interactive Entertainment,Nintendo DS,Action,72.0,8.0,E10+,3000000.0
sales_315,Kung Fu Panda,2008-01-01 00:00:00,"Luxoflux, Inc.",Activision,Xbox 360,,75.0,7.4,E10+,3000000.0
sales_316,Mass Effect 3,2012-01-01 00:00:00,BioWare,Electronic Arts,Xbox 360,Role-Playing,93.0,5.8,M,
sales_317,Heavy Rain,2010-01-01 00:00:00,Dream,Sony Computer Entertainment,PlayStation 3,Adventure,87.0,7.7,M,
sales_318,Saints Row 2,2008-01-01 00:00:00,Volition Inc.,THQ,Xbox 360,Action,81.0,8.1,M,3000000.0
sales_319,Tom Clancy's Splinter Cell,2002-01-01 00:00:00,,UBI,Xbox,Action,93.0,,T,3000000.0
sales_320,FIFA 14,2013-01-01 00:00:00,EA Canada,,PlayStation 4,,87.0,6.3,E,3000000.0
sales_321,Killzone 2,2009-01-01 00:00:00,Guerrilla,Sony Computer Entertainment,PlayStation 3,Shooter,91.0,8.1,M,3000000.0
sales_322,Far Cry 3,,Ubisoft Montreal,,Xbox 360,Shooter,91.0,8.6,M,3000000.0
sales_323,Epic Mickey,2010-01-01 00:00:00,,,Wii,Platform,73.0,7.0,E,3000000.0
sales_324,NBA 2K13,2012-01-01 00:00:00,Visual Concepts,Interactive Take-Two,Xbox 360,,88.0,7.2,E,3000000.0
sales_325,Dragon Ball Z: Budokai Tenkaichi 3,2007-01-01 00:00:00,"Spike, Namco Bandai Games",Atari,PlayStation 2,Fighting,73.0,9.2,T,3000000.0
sales_326,The Sims: Livin Large,2000-01-01 00:00:00,,Electronic Arts,Windows PC,Misc,82.0,6.6,T,2000000.0
sales_327,World Soccer Winning Eleven 6 International,2002-01-01 00:00:00,KCET,Digital Konami Entertainment,PlayStation 2,Sports,93.0,9.1,E,2000000.0
sales_328,Devil May Cry,2001-01-01 00:00:00,Capcom,Capcom,PlayStation 2,Action,94.0,8.5,M,2000000.0
sales_329,Star Wars: The Old Republic,,"LucasArts, BioWare",Electronic Arts,Windows PC,Role-Playing,85.0,5.9,T,2000000.0
sales_330,Middle-Earth: Shadow of Mordor,2014-01-01 00:00:00,Monolith Productions,Warner Interactive Entertainment,PlayStation 4,Action,84.0,8.1,M,2000000.0
sales_331,Sonic Heroes,2003-01-01 00:00:00,Sonic Team,Sega,PlayStation 2,Platform,64.0,7.8,E,2000000.0
sales_332,Hitman 2: Silent Assassin,2002-01-01 00:00:00,Io Interactive,Eidos Interactive,PlayStation 2,Action,85.0,7.8,M,2000000.0
sales_333,Titanfall,2014-01-01 00:00:00,Entertainment Respawn,Arts Electronic,Xbox One,Shooter,86.0,,M,2000000.0
sales_334,Battlefield: Bad Company 2,2010-01-01 00:00:00,EA,Electronic Arts,PlayStation 3,Shooter,88.0,8.5,M,2000000.0
sales_335,SOCOM II: U.S. Navy SEALs,,Zipper Interactive,Sony Computer Entertainment,PlayStation 2,Shooter,87.0,9.0,M,2000000.0
sales_336,Pac-Man Collection,2001-01-01 00:00:00,Mass Media,Atari,Game Boy Advance,Puzzle,79.0,7.8,E,2000000.0
sales_337,Street Fighter IV,2009-01-01 00:00:00,Capcom,Capcom,Xbox 360,Fighting,,7.3,T,2000000.0
sales_338,inFAMOUS,2009-01-01 00:00:00,Sucker Punch,Computer Entertainment,PlayStation 3,Action,85.0,8.3,T,
sales_339,Kirby Super Star Ultra,2008-01-01 00:00:00,HAL Labs,Nintendo,Nintendo DS,Platform,76.0,,E,2000000.0
sales_340,Call of Duty: Ghosts,2013-01-01 00:00:00,,Activision,Xbox One,Shooter,78.0,4.3,M,2000000.0
sales_341,Mass Effect,,BioWare,Microsoft Game Studios,Xbox 360,,91.0,8.7,M,2000000.0
sales_342,Sonic Mega Collection Plus,2004-01-01 00:00:00,Sonic Team,Sega,PlayStation 2,Misc,73.0,8.6,E,2000000.0
sales_343,World Soccer Winning Eleven 7 International,2003-01-01 00:00:00,KCET,Konami Digital Entertainment,PlayStation 2,Sports,93.0,9.0,E,
sales_344,Sega Superstars Tennis,2008-01-01 00:00:00,Sumo Digital,,Xbox 360,Sports,67.0,6.8,E10+,2000000.0
sales_345,Hot Shots Golf 3,,Clap Hanz,Sony Computer Entertainment,PlayStation 2,Sports,85.0,8.9,E,2000000.0
sales_346,Cooking Mama: Cook Off,2007-01-01 00:00:00,OfficeCreate,505 Games,Wii,Simulation,61.0,5.3,E,2000000.0
sales_347,Call of Duty: Finest Hour,,Unlimited Spark,Activision,PlayStation 2,Shooter,,7.7,T,2000000.0
sales_348,WarioWare: Smooth Moves,2006-01-01 00:00:00,Intelligent Systems,Nintendo,Wii,Puzzle,83.0,,E10+,2000000.0
sales_349,Madden NFL 13,2012-01-01 00:00:00,EA Tiburon,Electronic Arts,Xbox 360,Sports,81.0,5.8,E,2000000.0
sales_350,The Elder Scrolls III: Morrowind,2002-01-01 00:00:00,Bethesda Softworks,Ubisoft,Xbox,Role-Playing,87.0,8.7,T,2000000.0
sales_351,Assassin's Creed IV: Black Flag,2013-01-01 00:00:00,Ubisoft,,PlayStation 4,Action,8 3,7.8,M,2000000.0
sales_352,Mortal Kombat,2011-01-01 00:00:00,NetherRealm Studios,Warner Bros. Interactive Entertainment,PlayStation 3,Fighting,84.0,8.4,M,2000000.0
sales_353,Madden NFL 10,2009-01-01 00:00:00,EA Tiburon,Electronic Arts,Xbox 360,Sports,85.0,6.1,E,2000000.0
sales_354,BioShock,2007-01-01 00:00:00,"Irrational Games, 2K Marin",Interactive Take-Two,Xbox 360,Shooter,96.0,8.9,M,2000000.0
sales_355,Metroid Prime,2002-01-01 00:00:00,Retro Studios,Nintendo,Nintendo GameCube,Shooter,97.0,9.3,T,
sales_356,Assassin's Creed: Brotherhood,2010-01-01 00:00:00,Ubisoft Montreal,,PlayStation 3,Action,90.0,8.2,,2000000.0
sales_357,Medal of Honor,2010-01-01 00:00:00,"EA DICE, Danger Close",Electronic Arts,PlayStation 3,Shooter,75.0,,M,2000000.0
sales_358,inFAMOUS: Second Son,,Sucker,SonyComputer Entertainment,PlayStation 4,Action,80.0,7.9,T,2000000.0
sales_359,NBA Street,2001-01-01 00:00:00,,EA,PlayStation 2,Sports,89.0,8.6,E,2000000.0
sales_360,Jak II,2003-01-01 00:00:00,Naughty,Sony Computer Entertainment,PlayStation 2,Platform,87.0,,T,
sales_361,Need for Speed: Hot Pursuit,2010-01-01 00:00:00,Criterion Games,EA,PlayStation 3,Racing,89.0,7.2,E10+,2000000.0
sales_362,Skylanders: Spyro's Adventure,2011-01-01 00:00:00,Toys for Bob,Activision,,Action,81.0,5.6,,2000000.0
sales_363,3,2011-01-01 00:00:00,Electronic Arts DICE,Electronic Arts,Windows PC,Snooter,89.0,7.5,M,2000000.0
sales_364,Mortal Kombat X,2015-01-01 00:00:00,"Warner Bros. Interactive Entertainment, NetherRealm Studios",Warner Bros. Interactive Entertainment,PlayStation 4,Fighting,,7.7,M,2000000.0
sales_365,The Sims,2003-01-01 00:00:00,Edge of Reality,Electronic Arts,,Simulation,83.0,7.7,T,2000000.0
sales_366,Killzone 3,2011-01-01 00:00:00,,Sony Computer Entertainment,,,84.0,7.9,M,2000000.0
sales_367,Star Wars: The Force Unleashed,2008-01-01 00:00:00,LucasArts,LucasArts,Xbox 360,Action,73.0,6.7,T,2000000.0
sales_368,Yoshi's Island DS,2006-01-01 00:00:00,Artoon,Nintendo,Nintendo DS,Platform,81.0,7.4,E,2000000.0
sales_369,Saints Row: The Third,2011-01-01 00:00:00,Volition Inc.,THQ,Xbox 360,Action,84.0,7.6,M,2000000.0
sales_370,Tekken 6,2009-01-01 00:00:00,Namco Bandai Games,Namco BaNdai Games,,Fighting,79.0,7.4,T,2000000.0
sales_371,Sonic and the Secret Rings,2007-01-01 00:00:00,Sonic Team,Sega,Wii,,69.0,,E,2000000.0
sales_372,The Legend of Zelda: A Link to the Past,2002-01-01 00:00:00,,Nintendo,Game Boy Advance,Action,95.0,,E,
sales_373,Onimusha: Warlords,2001-01-01 00:00:00,Capcom,,,Action,86.0,8.2,M,2000000.0
sales_374,L.A. Noire,,Team Bondi,Take-Two Interactive,,Adventure,89.0,7.8,M,2000000.0
sales_375,Call of Duty 3,2006-01-01 00:00:00,Treyarch,,Xbox 360,,82.0,6.5,T,2000000.0
sales_376,12 NFL Madden,2011-01-01 00:00:00,EA Tiburon,Arts,Xbox 360,Sports,78.0,5.9,E,2000000.0
sales_377,LEGO Star Wars II: The Original Trilogy,,,LucasArts,PlayStation 2,Action,84.0,9.0,E10+,2000000.0
sales_378,Killzone: Shadow Fall,2013-01-01 00:00:00,Guerrilla,Sony Computer Entertainment,,First-Person Shooter,73.0,6.8,,2000000.0
sales_379,Madden NFL 11,,EA Tiburon,Electronic Arts,Xbox 360,Sports,84.0,5.7,E,2000000.0
sales_380,Burnout 3: Takedown,2004-01-01 00:00:00,Criterion Games,Electronic Arts,PlayStation 2,Racing,93.0,,T,2000000.0
sales_381,Mario vs. Donkey Kong: Mini-Land Mayhem!,,Nintendo,Nintendo,Nintendo DS,Puzzle,7 9,,E,2000000.0
sales_382,Professor Layton and the Last Specter,2009-01-01 00:00:00,Level 5,Nintendo,Nintendo DS,Puzzle,83.0,8.7,E10+,2000000.0
sales_383,Call Of Duty 2: Big Red One,2005-01-01 00:00:00,Treyarch,,PlayStation 2,Shooter,77.0,,T,2000000.0
sales_384,Medal of Honor,,Dreamworks Interactive,Electronic Arts,PlayStation,,92.0,8.6,T,2000000.0
sales_385,Fable,2004-01-01 00:00:00,Big Blue Box,Microsoft Game Studios,Xbox,Role-Playing,85.0,8.5,,2000000.0
sales_386,Guitar Hero: World Tour,2008-01-01 00:00:00,Neversoft Entertainment,Activision,,Misc,85.0,6.3,T,
sales_387,FIFA 17,2016-01-01 00:00:00,"EA Sports, EA Vancouver",Electronic Arts,,Sports,84.0,5.5,E,2000000.0
sales_388,Tom Clancy's Splinter Cell,,UBI Shanghai,Ubisoft,PlayStation 2,Action,,,T,2000000.0
sales_389,Need for Speed: Shift,2009-01-01 00:00:00,Slightly Studios Mad,Electronic Arts,PlayStation 3,,,6.9,E,2000000.0
sales_390,Medal of Honor Heroes,2006-01-01 00:00:00,Team Fusion,Electronic Arts,,Shooter,71.0,7.9,T,2000000.0
sales_391,Final Fantasy XIII-2,2011-01-01 00:00:00,Square Enix,,PlayStation 3,Role-Playing,79.0,6.6,T,2000000.0
sales_392,Midnight Club: Street Racing,2000-01-01 00:00:00,Angel Studios,,PlayStation 2,Racing,,7.8,T,2000000.0
sales_393,Skate 3,2010-01-01 00:00:00,,Electronic Arts,Xbox 360,Sports,80.0,8.0,T,2000000.0
sales_394,ESPN NFL 2K5,2004-01-01 00:00:00,Visual Concepts,Sega,PlayStation 2,Sports,90.0,8.2,E,2000000.0
sales_395,Halo Wars,2009-01-01 00:00:00,Ensemble Studios,Microsoft Game Studios,Xbox 360,Strategy,82.0,7.2,T,2000000.0
sales_396,NBA 2K12,2011-01-01 00:00:00,Visual Concepts,Take-Two Interactive,Xbox 360,Sports,,7.7,E,2000000.0
sales_397,FIFA Soccer 10,2009-01-01 00:00:00,EA Sports,Electronic Arts,Xbox 360,Sports,90.0,7.5,,2000000.0
sales_398,Medal of Honor,,"Dice, Danger Close",Electronic Arts,Xbox 360,Shooter,74.0,,M,2000000.0
sales_399,Harry Potter and the Chamber of Secrets,,EA,,PlayStation 2,Action,71.0,7.6,E,2000000.0
sales_400,God of War Collection,2009-01-01 00:00:00,Bluepoint Games,Sony Computer Entertainment,PlayStation 3,Action,91.0,8.7,M,2000000.0
