id,name,releaseYear,developer,platform,genres,series
dbpedia_300,Michael Jackson: The Experience,2010-01-01,Ubisoft Milan,Nintendo 3DS,Rhythm game,
dbpedia_301,List of Saiyuki video games,2002-01-01,Enix,Windows PC,Card game,
dbpedia_302,Gradius II,2007-01-01,Konami,,Scrolling shooter,
dbpedia_303,GripShift,2005-01-01,Sidhe (game developer),,Puzzle-platform game,
dbpedia_304,Mega Man X,2011-01-01,Capcom,Super Nintendo (SNES),Action game,
dbpedia_305,Hydlide,1984-01-01,T&E Soft,,Action role-playing game,
dbpedia_306,Darwinia,2005-01-01,Introversion Software,Linux / SteamOS,Real-time tactics,
dbpedia_307,NBA In The Zone 2000,2000-01-01,Konami,Nintendo 64,Sports game,
dbpedia_308,Hidden & Dangerous,2000-01-01,Illusion Softworks,PlayStation,Tactical shooter,
dbpedia_309,List of Monster Jam video games,2016-01-01,Rainbow Studios,Xbox 360,Racing,Monster Jam
dbpedia_310,Oddworld: Stranger's Wrath,2014-01-01,IOS,PlayStation 4,Action-adventure game,Oddworld
dbpedia_311,Kud Wafter,2013-01-01,Key (company),Windows PC,Eroge,Little Busters!
dbpedia_312,Another World,2013-01-01,Interplay Entertainment,,Action game,
dbpedia_313,FIFA 10,2009-01-01,HB Studios,Android,Sports game,
dbpedia_314,Oniken,2012-01-01,Joymasher,Linux / SteamOS,Platform game,
dbpedia_315,Total War: Shogun 2: Fall of the Samurai,2014-01-01,Creative Assembly,Windows PC,Real-time tactics,
dbpedia_316,International Karate,,System 3 (company),,Fighting game,
dbpedia_317,Sonic CD,2011-01-01,Sega,PlayStation 2,Platform game,
dbpedia_318,Risk,1998-01-01,SculpturedSoftware,,Turn-based strategy,
dbpedia_319,Fruit Ninja,2011-01-01,Halfbrick Studios,,Arcade game,
dbpedia_320,NCAA Football 2003,2002-01-01,,Xbox,American football,
dbpedia_321,Maniac Mansion,1988-01-01,Realtime Associates,,Graphic adventure game,
dbpedia_322,Street Fighter EX2,1999-01-01,Arika,PlayStation,Fighting,
dbpedia_323,Barbie Horse Adventures,2003-01-01,Blitz Games,PlayStation 2,Adventure game,
dbpedia_325,Max: The Curse of Brotherhood,2017-01-01,Press Play (company),Xbox 360,Platform game,
dbpedia_326,Crysis,2020-01-01,Crytek,,First-person shooter,Crysis
dbpedia_327,What Remains of Edith Finch,2017-01-01,Giant Sparrow,Xbox Series X,Adventure game,
dbpedia_328,Mega Man 2,1988-01-01,Capcom,Nintendo Entertainment System (NES),Platform game,Mega Man (original series)
dbpedia_329,Destruction Derby 2,1997-01-01,,PlayStation,Racing video game,
dbpedia_330,Bulls vs Lakers and the NBA Playoffs,1993-01-01,Electronic Arts,Sega Genesis / Mega Drive,Sports game,NBA Live (video game series)
dbpedia_331,Mighty No. 9,2016-01-01,Inti Creates,macOS,Action video game,
dbpedia_332,The Sims Medieval,2011-01-01,Maxis,,Action-adventure game,The Sims
dbpedia_333,Chuchel,2018-01-01,Amanita Design,Windows PC,Graphic adventure game,
dbpedia_334,Spider-Man 2,2004-01-01,The Fizz Factor,,Action-adventure game,
dbpedia_335,Doom,2019-01-01,Id Software,,,
dbpedia_336,Carmageddon II: Carpocalypse Now,2000-01-01,Stainless Games,Game Boy Color,,
dbpedia_337,Oddworld: Stranger's Wrath,2012-01-01,Oddworld Inhabitants,,First-person shooter,Oddworld
dbpedia_338,Samorost 2,2020-01-01,AmanitaDesign,Windows PC,Adventure game,
dbpedia_339,Mortal Kombat II,1994-01-01,32X,PlayStation 3,Fighting game,Mortal Kombat
dbpedia_340,Shantae and the Pirate's Curse,2016-01-01,WayForward,Nintendo Switch,Metroidvania,
dbpedia_341,List of Monster Jam video games,2021-01-01,Ubi Soft Barcelona,iOS (iPhone),Racing video game,Monster Jam
dbpedia_342,Strider (1989 arcade game),1989-01-01,Capcom,Sega Master System,Platformer,
dbpedia_343,OutRun 2006: Coast 2 Coast,2006-01-01,Sumo Digital,Windows PC,Racing game,
dbpedia_344,Tropico 3,,Haemimont Games,macOS,Political simulation game,Tropico (video game)
dbpedia_346,Snatcher,1992-01-01,Konami,,Visual novel,
dbpedia_347,Putty Squad,2014-01-01,System 3 (software company),Sega Genesis / Mega Drive,Platform game,
dbpedia_348,Transformers: War for Cybertron,2010-01-01,High Moon Studios,Xbox 360,Third-person shooter,
dbpedia_349,The Pinball Arcade,2012-01-01,FarSight Studios,PlayStation Vita,Video game genres,
dbpedia_350,Risk,1996-01-01,,,Turn-based strategy,
dbpedia_351,Freddi Fish 4: The Case of the Hogfish Rustlers of Briny Gulch,,Humongous Entertainment,macOS,Humorous,
dbpedia_352,Record of Agarest War,2007-01-01,Idea Factory,Xbox 360,Tactical role-playing game,
dbpedia_353,Woah Dave!,2014-01-01,Choice Provisions,Windows PC,Platform game,
dbpedia_354,Madden NFL 07,2006-01-01,EA Canada,Wii,Sports game,
dbpedia_355,Blood Omen: Legacy of Kain,1996-01-01,Silicon Knights,PlayStation,Action-adventure game,Legacy of Kain
dbpedia_356,Grand Chase,2018-01-01,,Windows PC,Real-time strategy,
dbpedia_358,Prototype 2,2015-01-01,Radical Entertainment,Windows PC,Action-adventure game,
dbpedia_359,Star Wars Jedi Knight II: Jedi Outcast,2002-01-01,Vicarious Visions,PlayStation 4,Third-person shooter,
dbpedia_360,Cloud Master,1992-01-01,Opera House,,Scrolling shooter,
dbpedia_361,TransBot,1985-01-01,Sega,Sega Master System,Shoot 'em up,
dbpedia_362,Mia's Math Adventure: Just in Time!,,Kutoka Interactive,macOS,Educational game,
dbpedia_363,Broken Sword 5: The Serpent's Curse,2014-01-01,Revolution Software,Linux / SteamOS,Point-and-click adventure game,Broken Sword
dbpedia_364,Giana Sisters: Twisted Dreams,2012-01-01,Black Forest Games,Wii U,,
dbpedia_365,Sudden Strike 4,,,Windows PC,Real-time tactics,Sudden Strike
dbpedia_366,VVVVVV,2015-01-01,Terry Cavanagh (developer),Nintendo Switch,Puzzle-platform game,
dbpedia_367,Chaos;Head,2009-01-01,5pb.,Windows PC,,
dbpedia_368,The House of the Dead 2,1998-01-01,Wow Entertainment,Windows PC,Light gun shooter,The House of the Dead
dbpedia_369,List of Monster Jam video games,2021-01-01,Inland Productions,iOS (iPhone),Racing,Monster Jam
dbpedia_370,Red Faction: Guerrilla,2018-01-01,Volition (company),,Third-person shooter,
dbpedia_371,Microsoft Ultimate Word Games,2017-01-01,Microsoft Casual Games,Android,Word puzzle,
dbpedia_372,Rayman Origins,2012-01-01,Ubisoft Casablanca,Nintendo 3DS,Platform game,
dbpedia_373,Amnesia: The Dark Descent,2016-01-01,,PlayStation 4,,
dbpedia_374,Mega Man 9,2008-01-01,Inti Creates,Xbox One,Platform game,Mega Man (original series)
dbpedia_375,Madden NFL 2001,2000-01-01,EA Tiburon,PlayStation 2,American football,
dbpedia_376,O-Chan no Oekaki Logic,1995-01-01,Sunsoft,Sega Saturn,Nonogram,
dbpedia_377,Crash Tag Team Racing,2005-01-01,Radical Entertainment,Nintendo GameCube,Vehicular combat game,Crash Bandicoot
dbpedia_378,Lost Kingdoms II,2003-01-01,FromSoftware,Nintendo GameCube,Action role-playing game,
dbpedia_379,Howrse,2014-01-01,Owlient,iOS (iPhone),,
dbpedia_380,Long Live the Queen,2012-01-01,Hanako Games,Windows PC,Raising simulation,
dbpedia_381,Pro Evolution Soccer 2010,2009-01-01,,Wii,Sports game,
dbpedia_382,Transformers G1: Awakening,2008-01-01,Glu Mobile,Android,Turn-based tactics,
dbpedia_383,Adventures of Lolo 2,1990-01-01,HAL Laboratory,Nintendo Entertainment System (NES),Puzzle video game,
dbpedia_384,Razor Freestyle Scooter,2001-01-01,Shaba Games,PlayStation,Sports game,
dbpedia_385,The Amazing Spider-Man,2013-01-01,Other Ocean Interactive,Wii,Action-adventure game,
dbpedia_386,Madden NFL 2002,2001-01-01,EA Tiburon,Nintendo GameCube,Sports game,
dbpedia_387,Wario Land: Shake It!,2008-01-01,Good-Feel,Wii,Platform game,Wario (series)
dbpedia_388,Hanjuku Hero,2005-01-01,Square Enix,Nintendo DS,Action game,
dbpedia_389,Sammy Sosa High Heat Baseball 2001,2000-01-01,,PlayStation,Sports video game,
dbpedia_390,Lemony Snicket's A Series of Unfortunate Events,2004-01-01,KnowWonder,Game Boy Advance,Platform game,
dbpedia_391,Theme Park,1995-01-01,Bullfrog Productions,iOS (iPhone),Construction and management simulation game,
dbpedia_392,Castle Crashers,2019-01-01,The Behemoth,Xbox 360,Side scroller,
dbpedia_393,G.I. Joe: The Rise of Cobra,2009-01-01,PlayStation Portable,PlayStation 3,Action game,
dbpedia_394,Call of Duty,2003-01-01,Aspyr,macOS,First-person shooter,
dbpedia_395,Mr. Driller,2001-01-01,Namco,Sega Dreamcast,Puzzle game,
dbpedia_396,Dark Souls II: The Lost Crowns,2014-01-01,FromSoftware,Xbox 360,Action role-playing,
dbpedia_397,List of Monster Jam video games,2007-01-01,Virtuos,Nintendo GameCube,Racing video game,Monster Jam
dbpedia_399,Disney Infinity,2014-01-01,Heavy Iron Studios,Windows PC,Nonlinear gameplay,Disney Infinity
dbpedia_400,No One Lives Forever 2: A Spy in H.A.R.M.'s Way,2002-01-01,Monolith Productions,macOS,First-person shooter,
dbpedia_401,List of Monster Jam video games,2020-01-01,Inland Productions,Nintendo GameCube,Racing,
dbpedia_402,X-Men: Children of the Atom,1994-01-01,Probe Entertainment,PlayStation,Fighting game,
dbpedia_403,Tom Clancy's Splinter Cell: Double Agent,2006-01-01,,,Stealth game,Tom Clancy's Splinter Cell
dbpedia_404,Madden NFL 2003,2002-01-01,EA Tiburon,Xbox,Sports game,
dbpedia_405,Final Fantasy III,2011-01-01,Matrix Software,Nintendo DS,Role-playing game,
dbpedia_406,Fishdom,2009-01-01,Playrix,Nintendo DS,Puzzle game,
dbpedia_407,Zoo Keeper,2004-01-01,Success (company),PlayStation 2,Puz zle game,
dbpedia_408,Colin McRae Rally 2005,2007-01-01,Codemasters,PlayStation Portable (PSP),Racing video game,Colin McRae Rally and Dirt
dbpedia_409,Naruto: Ultimate Ninja,2016-01-01,"GREE, Inc.",Android,Action role-playing game,
dbpedia_410,Bloody Roar 2,1999-01-01,Eighting,Arcade Cabinet,Fighting game,Bloody Roar
dbpedia_411,List of Monster Jam video games,2015-01-01,Inland Productions,Nintendo Switch,Racing game,
dbpedia_412,The Revenge of Shinobi,2002-01-01,3d6 Games,Game Boy Advance,Platform game,Shinobi (series)
dbpedia_413,Echochrome II,2010-01-01,Japan Studio,PlayStation 3,Action game,Echochrome
dbpedia_414,Phoenix Wright: Ace Attorney – Justice for All,,Capcom Production Studio 4,Nintendo DS,Visual novel,Ace Attorney
dbpedia_415,Putt-Putt Travels Through Time,2013-01-01,Humongous Entertainment,iOS (iPhone),Adventure game,
dbpedia_416,List of Monster Jam video games,2010-01-01,,Game Boy Advance,Racing game,Monster Jam
dbpedia_417,Rayman 3: Hoodlum Havoc,2003-01-01,Gameloft,,Platform game,Rayman
dbpedia_418,Eets,2006-01-01,Klei Entertainment,iPadOS (iPad),Computer puzzle game,
dbpedia_419,List of Monster Jam video games,2007-01-01,Virtuos,Wii,Racing video game,Monster Jam
dbpedia_420,Ghostrunner,2021-01-01,Slipgate Ironworks,Xbox Series X,Action game,
dbpedia_421,Lemony Snicket's A Series of Unfortunate Events,2004-01-01,JAMDAT,Nintendo GameCube,Platform game,
dbpedia_422,Obduction,2017-01-01,Cyan Worlds,Windows PC,Adventure game,
dbpedia_423,Disney Infinity,2013-01-01,Avalanche Software,Xbox 360,,Disney Infinity
dbpedia_424,Cabela's Outdoor Adventures,2005-01-01,Fun Labs,Nintendo GameCube,Sports game,
dbpedia_425,Baseball,,Nintendo R&D1,Nintendo Entertainment System (NES),Sports video game,
dbpedia_426,Arc Rise Fantasia,2009-01-01,Marvelous Entertainment,Wii,Role-playing video game,
dbpedia_427,Oddworld: Stranger's Wrath,2012-01-01,Ouya,,Action-adventure game,Oddworld
dbpedia_428,Halo: The Master Chief Collection,2014-01-01,343 Industries,Xbox Series X,First-person shooter,Halo (series)
dbpedia_429,Lagoon,1990-01-01,Kemco,Super Nintendo (SNES),Action role-playing video game,
dbpedia_430,Just Dance 2014,2013-01-01,Ubisoft Milan,Wii,Rhythm game,
dbpedia_431,The End Is Nigh,2017-01-01,Tyler Glaiel,Windows PC,Platform game,
dbpedia_432,Michael Jackson: The Experience,2011-01-01,Ubisoft Montreal,iPadOS (iPad),Rhythm game,
dbpedia_433,Hyper Light Drifter,2016-01-01,Heart Machine,Nintendo Switch,Action role-playing game,
dbpedia_434,Ghostbusters,1985-01-01,Compile (company),Nintendo Entertainment System (NES),Action game,
dbpedia_436,Radical Rex,2020-01-01,Beam Software,,Action game,
dbpedia_437,The Book of Unwritten Tales,2012-01-01,King Art Games,Windows PC,Adventure game,
dbpedia_438,List of Monster Jam video games,2016-01-01,Virtuos,Nintendo GameCube,Racing,Monster Jam
dbpedia_439,The Walking Dead: Season Two,2014-01-01,Telltale Games,Xbox 360,,The Walking Dead (video game series)
dbpedia_440,Daisenryaku,2001-01-01,SystemSoft,Windows PC,Strategy game,
dbpedia_441,Assassin's Creed III: Liberation,2019-01-01,Ubisoft Milan,Xbox One,Stealth game,Assassin's Creed
dbpedia_442,List of Fire Pro Wrestling games,1993-01-01,Spike (company),Sega Saturn,Fighting game,Fire Pro Wrestling
dbpedia_443,Coca-Cola Kid,1994-01-01,Aspect Co.,Sega Game Gear,Platform game,
dbpedia_444,James Bond 007: Nightfire,2002-01-01,Eurocom,Windows PC,First-person shooter,
dbpedia_445,Madden NFL 2002,2001-01-01,Budcat Creations,PlayStation 2,Sports game,Madden NFL
dbpedia_446,Summer Pockets,2020-01-01,Key (company),iOS (iPhone),Visual novel,
dbpedia_447,Shadow Warrior,1997-01-01,3D Realms,Linux / SteamOS,First-person shooter,
dbpedia_448,Haegemonia: Legions of Iron,2014-01-01,Digital Reality,Windows PC,Real-time strategy,
dbpedia_449,Tom Clancy's Ghost Recon Predator,2010-01-01,Virtuos,PlayStation Portable (PSP),Tactical shooter,
dbpedia_450,List of Rock Band track packs,2009-01-01,Harmonix,Xbox 360,Music video game,Rock Band
dbpedia_451,List of Fire Pro Wrestling games,1989-01-01,Spike Chunsoft,Sega Dreamcast,Fighting game,Fire Pro Wrestling
dbpedia_452,In Cold Blood,2000-01-01,Revolution Software,PlayStation,Adventure game,
dbpedia_453,Rampage World Tour,1998-01-01,Midway Studios San Diego,Windows PC,Action game,Rampage (franchise)
dbpedia_454,Revolution X,1994-01-01,Rage Software,Sega Saturn,Shooter game,
dbpedia_455,List of Rock Band track packs,2009-01-01,Pi Studios,PlayStation 3,,
dbpedia_456,Might & Magic: Clash of Heroes,2009-01-01,Tag Games,iOS (iPhone),Role-playing video game,
dbpedia_457,Brunswick Pro Bowling,2015-01-01,PlayStation 2,PlayStation 2,Bowling,
dbpedia_458,Wet,2009-01-01,,Xbox 360,Action game,
dbpedia_459,Deal or No Deal,2006-01-01,Imagination Entertainment,iOS (iPhone),Trivia,
dbpedia_460,"J.R.R. Tolkien's The Lord of the Rings, Vol. I",1991-01-01,Interplay Productions,,Role-playing video game,
dbpedia_461,Speed Busters,1998-01-01,Ubisoft Montreal,,Racing game,
dbpedia_462,Tom Clancy's Rainbow Six 3: Raven Shield,2003-01-01,Ubi Soft Montreal,macOS,Tactical shooter,Tom Clancy's Rainbow Six
dbpedia_463,The Walking Dead: Michonne,2016-01-01,Telltale Games,macOS,Graphic adventure game,
dbpedia_464,Luigi's Mansion 3,2019-01-01,Next Level Games,Nintendo Switch,Action-adventure game,List of Luigi videO games
dbpedia_465,Tyco R/C: Assault with a Battery,2000-01-01,Lucky Chicken Games,PlayStation,,
dbpedia_466,Heavy Fire,2013-01-01,Teyon,,Shooter game,
dbpedia_467,List of Monster Jam video games,,Team6 Game Studios,PlayStation 4,Racing game,
dbpedia_468,Assassin's Creed III: Liberation,2021-01-01,Ubisoft Sofia,Windows PC,Action-adventure game,
dbpedia_469,Syberia,2014-01-01,Microïds,iOS (iPhone),,Syberia
dbpedia_470,Michael Jackson: The Experience,2011-01-01,PlayStation 3,macOS,Music video game,
dbpedia_471,Space Harrier,1988-01-01,Sega,,Rail shooter,
dbpedia_473,Wasteland,1988-01-01,Krome Studios,,Role-playing video game,
dbpedia_474,Demolition Man,1994-01-01,Virgin Interactive Entertainment,,Action game,
dbpedia_475,Risk,1998-01-01,Zoë Mode,,Turn-based strategy,
dbpedia_476,Doom,1995-01-01,Id Software,,First-person shooter,
dbpedia_477,Syberia,2002-01-01,Microïds,iOS (iPhone),,
dbpedia_478,The Escapists 2,2017-01-01,Team17,iOS (iPhone),Strategy video game,
dbpedia_479,Hardline,1996-01-01,Cryo Interactive,,Action game,
dbpedia_480,Spider-Man 2,2004-01-01,The Fizz Factor,macOS,Action-adventure game,
dbpedia_481,King's Quest II,,Sierra Entertainment,,Adventure game,
dbpedia_482,Wing Commander,1992-01-01,Origin Systems,PlayStation,Space flight simulation game,
dbpedia_483,Madden NFL 06,2005-01-01,Exient Entertainment,PlayStation Portable (PSP),,Madden NFL
dbpedia_484,Toki Tori,2012-01-01,Two Tribes (company),,Puzzle video game,
dbpedia_485,Asphalt Urban GT,2004-01-01,Gameloft,Nintendo DS,Racing video game,Asphalt (series)
dbpedia_486,Cabela's Dangerous Hunts 2011,2010-01-01,Cauldron HQ,PlayStation 3,Action game,
dbpedia_487,Assassin's Creed: Altaïr's Chronicles,2010-01-01,Gameloft,,Action-adventure game,
dbpedia_488,Real Madrid Fantasy Manager,2011-01-01,From The Bench,,Business simulation game,
dbpedia_489,Guacamelee!,2014-01-01,DrinkBox Studios,Xbox 360,Metroidvania,
dbpedia_490,Grid Autosport,2015-01-01,Codemasters,iOS (iPhone),Racing video game,Grid (series)
dbpedia_492,Mary Shelley's Frankenstein,1994-01-01,Bits Studios,Sega Genesis / Mega Drive,Action game,
dbpedia_493,Pokémate,2006-01-01,Square Enix,,Digital pet,
dbpedia_494,Barbie Horse Adventures,2003-01-01,Blitz Games,Nintendo DS,Roleplaying game,
dbpedia_496,Risen 3: Titan Lords,2015-01-01,Piranha Bytes,PlayStation 3,Action role-playing game,Risen (series)
dbpedia_497,Minecraft: Story Mode,2017-01-01,,Android,Point-and-click,
dbpedia_498,Inversion,2012-01-01,Saber Interactive,PlayStation 3,Third-person shooter,
dbpedia_499,List of Fire Pro Wrestling games,2001-01-01,Spike (company),Sega Dreamcast,Professional wrestling,Fire Pro Wrestling
dbpedia_500,The Amazing Spider-Man,2012-01-01,Beenox,iOS (iPhone),Action-adventure game,Spider-Man in video games
dbpedia_501,Assassin's Creed III: Liberation,2014-01-01,Ubisoft Sofia,Xbox 360,Stealth game,Assassin's Creed
dbpedia_502,G.I. Joe: The Rise of Cobra,2009-01-01,PlayStation Portable,PlayStation 2,Shoot 'em up,
dbpedia_503,Jet Set Radio,2012-01-01,BlitWorks,PlayStation 3,Platform game,
dbpedia_504,Wasteland,2020-01-01,Interplay Entertainment,,Role-playing video game,Wasteland (series)
dbpedia_505,Drawn to Life,2014-01-01,5th Cell,iOS (iPhone),Platform game,
dbpedia_506,Mercs,1990-01-01,Sega,Sega Master System,Run-and-gun shooter,
dbpedia_507,Rampage 2: Universal Tour,1999-01-01,Avalanche Software,Game Boy Color,Action game,Rampage (franchise)
dbpedia_508,Bejeweled 2,2005-01-01,PopCap Games,macOS,Puzzle video game,
dbpedia_509,Torchlight II,2012-01-01,Runic Games,Linux / SteamOS,Action role-playing game,
dbpedia_510,Rock Revolution,2008-01-01,Zoë Mode,Wii,Music video game,
dbpedia_511,Half-Life: Alyx,2020-01-01,Valve Corporation,Linux / SteamOS,First-person shooter,Half-Life (series)
dbpedia_512,Chaos Rings Omega,2011-01-01,Media.Vision,PlayStation Vita,Role-playing video game,Chaos Rings
dbpedia_513,Apollo Justice: Ace Attorney,2016-01-01,,Nintendo 3DS,Adventure game,Ace Attorney
dbpedia_514,Minecraft,2016-01-01,Mojang Studios,,Sandbox game,Minecraft (franchise)
dbpedia_515,Iron Storm,2004-01-01,4X Studio,Windows PC,First-person shooter,
dbpedia_516,List of Monster Jam video games,2014-01-01,Rainbow Studios,Xbox 360,Racing video game,
dbpedia_517,Marvel: Ultimate Alliance 2,2009-01-01,Vicarious Visions,PlayStation 3,Action role-playing,
dbpedia_518,James Bond 007: Nightfire,2003-01-01,Gearbox Software,macOS,First-person shooter,
dbpedia_519,Aero Fighters 2,1994-01-01,,,Shoot 'em up,Aero Fighters
dbpedia_520,Trine 2,,Frozenbyte,macOS,Puzzle-platform game,
dbpedia_521,Street Fighter Alpha 3,2006-01-01,Crawfish Interactive,Sega Saturn,Fighting game,Street Fighter
dbpedia_522,Dragon Age: Origins,2009-01-01,BioWare,Windows PC,Role-playing video game,Dragon Age
dbpedia_523,The Typing of the Dead,2004-01-01,WOW Entertainment,Sega Dreamcast,Survival horror,
dbpedia_524,SBK-07: Superbike World Championship,2007-01-01,Milestone srl,PlayStation Portable (PSP),,
dbpedia_525,Trivia Crack,2014-01-01,Etermax,Android,Trivia game,
dbpedia_526,List of Monster Jam video games,2002-01-01,Virtuos,Nintendo Switch,Vehicular combat game,
dbpedia_527,List of Fire Pro Wrestling games,1999-01-01,Human Entertainment,Arcade Cabinet,,
dbpedia_528,Mortal Kombat 3,,Software Creations (UK),Sega Game Gear,Fighting game,Mortal Kombat
dbpedia_529,Harry Potter and the Philosopher's Stone,2003-01-01,KnowWonder,Windows PC,Action-adventure game,Harry Potter video games
