id,brand,title,description,price,priceCurrency,cluster_id,Link,title_description,model,model_number,product_type,chipset_name,vram_gb,storage_gb,read_speed_mb_s,write_speed_mb_s,bus_type,interface_type,width_mm,length_mm,height_mm,weight_g,storage_connection_type,memory_type,color,form_factor
products_3_92359618,Crucial,"Crucial P1 1TB NVMe PCIe M.2 2280 Gen 3 X 4 SSD, Up to 2,000 MB/s Read, 1,700 MB/s Write, 5 years Warranty","Crucial P1 1TB NVMe PCIe M.2 2280 Gen 3 X 4 SSD, Up to 2,000 MB/s Read, 1,700 MB/s Write, 5 years Warranty",201.25,NZD,1250921,https://www.pbtech.co.nz/product/HDDCRU32600/Crucial-P1-1TB-NVMe-PCIe-M2-2280-Gen-3-X-4-SSD-Up?qr=popular_related_products,"Crucial P1 1TB NVMe PCIe M.2 2280 Gen 3 X 4 SSD, Up to 2,000 MB/s Read, 1,700 MB/s Write, 5 years Warranty. Description: Crucial P1 1TB NVMe PCIe M.2 2280 Gen 3 X 4 SSD, Up to 2,000 MB/s Read, 1,700 MB/s Write, 5 years Warranty",P1,CT1000P1SSD8,SSD,,,"1,000.0 GB",,1700.0 MB/s,PCI Express x4,NVMe,,,,,M.2,,,M.2 2280
products_3_66718913,Samsung,Samsung Portable SSD T7 2TB,"Samsung Portable SSD T7 2TB, Blue",739.92,лв.,1252792,https://www.comsystems.bg/samsung-portable-ssd-t7-2tb-46434.html,"Samsung Portable SSD T7 2TB. Description: Samsung Portable SSD T7 2TB, Blue",Portable SSD T7,MU-PC2T0H,SSD,,,"2,000.0 GB",,,USB 3.2 Gen 2,Type C-C,,,,58.0,,,Blue,
products_3_27307306,Seagate,"SEAGATE PORTABLE GAME DRIVE FOR PS4- 2.5\"" 2TB EXTERNAL USB3.0 HARD DRIVE (BLACK)- 3YR",SEAGATE PORTABLE GAME DRIVE FOR PS4- 2.5,178.06,,1255371,https://www.itnest.co.nz/hardware/other/seagate-portable-game-drive-for-ps4-2.5-2tb-external-usb3.0-hard-drive-(black)-3yr-stgd2000200,"SEAGATE PORTABLE GAME DRIVE FOR PS4- 2.5\"" 2TB EXTERNAL USB3.0 HARD DRIVE (BLACK)- 3YR. Description: SEAGATE PORTABLE GAME DRIVE FOR PS4- 2.5",PORTABLE GAME DRIVE FOR PS4,STGD2000200,HDD,,,"2,000.0 GB",,,USB 3.0,USB,,,,,USB,,BLACK,2.5-inch
products_3_37492618,Seagate,"Seagate SkyHawk AI 3.5\"" 8000 GB Serial ATA III","SkyHawk AI - 8TB, SATA 6Gb/s, 256MB, 7200RPM",332.51,EUR,125628,https://compudeals.ie/bigfoot-gaming/internal-hard-drives/seagate-skyhawk-ai-3-5-8000-gb-serial-ata-iii.html,"Seagate SkyHawk AI 3.5\"" 8000 GB Serial ATA III. Description: SkyHawk AI - 8TB, SATA 6Gb/s, 256MB, 7200RPM",SkyHawk AI,ST8000VE000,HDD,,,"8,000.0 GB",,,SATA,SATA III,,,,,3.5-inch SATA,,,
products_3_40289668,Kingston,1920G DC500M (Mixed-Use) 2.5 Enterprise SATA SSD,1920G DC500M (Mixed-Use) 2.5 Enterprise SATA SSD,"11,270.35",ZAR,1263391,https://redefineitonline.co.za/product/1920g-dc500m-mixed-use-2-5-enterprise-sata-ssd,1920G DC500M (Mixed-Use) 2.5 Enterprise SATA SSD. Description: 1920G DC500M (Mixed-Use) 2.5 Enterprise SATA SSD,DC500M (Mixed-Use),SEDC500M/1920G,SSD,,,"1,920.0 GB",555.0 MB/s,520.0 MB/s,SATA,SATA III,,,7.0,,2.5-inch SATA,,,
products_3_8274427,Seagate,"Seagate ST300MP0106 300 GB Hard Drive - 2.5\"" Internal - SAS (12Gb/s SAS) **",15000rpm - 5 Year Warranty,243.21,CAD,1281060,https://www.frontierpc.com/storage/hard-drives/hard-drive/seagate/enterprise-performance-15k-hdd-st300mp0106-1036131384.html,"Seagate ST300MP0106 300 GB Hard Drive - 2.5\"" Internal - SAS (12Gb/s SAS) **. Description: 15000rpm - 5 Year Warranty",Exos 15E900,,HDD,,,300.0 GB,,,SAS,SAS,,,,,"2.5"" Internal",,,
products_3_58164584,Seagate,Seagate Enterprise capacity 2TB 7200 RPM SAS Desktop Internal Hard Disk Drive ( ST2000NM0045 ),ZERO PAYMENT GATEWAY CHARGES FREE TRANSIT INSURANCE,"12,328.0",INR,1283253,https://starcomp.in/seagate-enterprise-capacity-2tb-st2000nm0045.html,Seagate Enterprise capacity 2TB 7200 RPM SAS Desktop Internal Hard Disk Drive ( ST2000NM0045 ). Description: ZERO PAYMENT GATEWAY CHARGES FREE TRANSIT INSURANCE,Enterprise,,HDD,,,"2,000.0 GB",,,,SAS,,,,,3.5-inch SAS,,,3.5-inch
products_3_18402228,EVGA,EVGA GeForce GT 710 Single-Fan 2GB DDR3 PCIe 2.0 Graphics Card,"GeForce GT 710 Single-Fan 2GB DDR3 PCIe 2.0 Graphics Card. Make your entire PC experience faster with the EVGA GeForce GT 710 dedicated graphics card. Now, you can enjoy up to 10x better performance than integrated graphics in all your PC multimedia applications. Take on modern games with advanced and reliable dedicated graphics. 80% faster performance than integrated graphics means a rich and smooth gaming experience. Plus, get the power to drive up to three HD displays with a single card. GeForce GT means speed, stability, and industry leading NVIDIA drivers. Tap into GeForce Experience to automatically get the latest drivers and optimize game settings with a single click.",59.99,USD,1283978,https://www.qxwebcam.com/product/evga-gt-710-2gb-ddr3-64bit-single-slot-dual-dvi-02g-p3-2717-kr,"EVGA GeForce GT 710 Single-Fan 2GB DDR3 PCIe 2.0 Graphics Card. Description: GeForce GT 710 Single-Fan 2GB DDR3 PCIe 2.0 Graphics Card. Make your entire PC experience faster with the EVGA GeForce GT 710 dedicated graphics card. Now, you can enjoy up to 10x better performance than integrated graphics in all your PC multimedia applications. Take on modern games with advanced and reliable dedicated graphics. 80% faster performance than integrated graphics means a rich and smooth gaming experience. Plus, get the power to drive up to three HD displays with a single card. GeForce GT means speed, stability, and industry leading NVIDIA drivers. Tap into GeForce Experience to automatically get the latest drivers and optimize game settings with a single click.",GT 710,02G-P3-2717-KR,GPU,GeForce GT 710,,,,,PCIe 2.0,,,,,,,DDR3,,Single Slot
products_3_38275815,Crucial,Crucial P1 2TB 3D NAND NVMe PCIe M.2 SSD | CT2000P1SSD8 | Crucial UK,"Buy Crucial P1 2TB 3D NAND NVMe PCIe M.2 SSD CT2000P1SSD8. FREE US Delivery, guaranteed 100% compatibility when ordering using our online tools.",201.59,GBP,1284392,https://uk.crucial.com/ssd/p1/ct2000p1ssd8,"Crucial P1 2TB 3D NAND NVMe PCIe M.2 SSD | CT2000P1SSD8 | Crucial UK. Description: Buy Crucial P1 2TB 3D NAND NVMe PCIe M.2 SSD CT2000P1SSD8. FREE US Delivery, guaranteed 100% compatibility when ordering using our online tools.",P1,WDS200T2B0B,SSD,,,"2,000.0 GB",2000.0 MB/s,1700.0 MB/s,PCIe,NVMe,,,,,M.2,,,
products_3_54351759,Kingston,Kingston 128GB DataTraveler 80 DT80/128GB USB 3.2 Type-C Flash Drive,Kingston Memory Flash DT80/128GB 128GB USB-C 3.2 Gen 1 DataTraveler 80 Retail,34.99,USD,129607,https://www.thekeykey.com/detail/DT80128GB/?name=245719,Kingston 128GB DataTraveler 80 DT80/128GB USB 3.2 Type-C Flash Drive. Description: DT80/128GB MBE 128GB USB 3.2 Type-C Flash Drive r200MBs w60MB/s Kingston DataTraveler 80 Black/Silver Rectangular Retail,DataTraveler 80,DT80/128GB,USB_STICK,,,,200.0 MB/s,60.0 MB/s,,USB Type-C,42.2,67.0,15.0,3.134,USB Type-C,,Black/Silver,
products_3_29923231,Samsung,Samsung T7 Touch Silver 1TB Portable SSD with Fingerprint ID,"MU-PC1T0S/WW, Portable External SSD, Fingerprint ID, USB 3.2 Gen2/Type-C, Bus Powered",212.51,GBP,1307351,https://www.novatech.co.uk/products/samsung-t7-touch-silver-1tb-portable-ssd-with-fingerprint-id/mu-pc1t0sww.html,"Samsung T7 Touch Silver 1TB Portable SSD with Fingerprint ID. Description: MU-PC1T0S/WW, Portable External SSD, Fingerprint ID, USB 3.2 Gen2/Type-C, Bus Powered",T7 Touch,,SSD,,,"1,000.0 GB",,,USB 3.2 Gen 2,USB Type-C,,,,,,,Silver,
products_3_56489331,Sandisk,SANDISK 32GB CZ48 ULTRA USB3.0 FLASH DRIVE (SDCZ48-016G-U46)-WRTY 5YRS W/DISTRIBUTOR,Warranty : 5 Years with Local Distributor - Convergent,8.5,SGD,133436,https://www.allstars.com.sg/sandisk-32gb-cz48-ultra-usb3-0-flash-drive-sdcz48-016g-u46-wrty-5yrs-w-distributor,"Sandisk Cruzer Ultra 32GB USB 3.0. Description: The 32GB Ultra USB 3.0 Flash DrivefromSanDiskmakes it simple to take all of your files with you on the go. This flash drive features a large storage capacity capable of holding a variety of files including movies, videos, photos, music, documents and more. With USB 2.0 and 3.0 compatibility you can plug this flash drive into nearly any PC or Mac and transfer your data to and from the drive at data speeds up to 100MB/s. This flash drive also comes equipped with 128-bit encryption ensuring the saved data remains secure.",Cruzer Ultra,SDCZ48-016G-U46,USB_STICK,,,32.0 GB,100.0 MB/s,,USB 3.0,,,,,,,,,
products_3_28393371,Western Digital,"WD 6TB Red 5400 rpm SATA III 3.5\"" Internal NAS HDD WD60EFRX","6TB Storage Capacity3.5\"" Form FactorSATA III 6 Gb/s Interface64MB Cache5400 rpmUp to 175 MB/s Sustained Transfer Rate600,000 Load/Unload Cycles1,000,000 Hours MTBFError Recovery ControlsNASware 3.0 Technology",755.0,USD,1334382,https://www.dealsaday.com/wd-6tb-red-5400-rpm-sata-iii-3-5-internal-nas-hdd-wd60efrx.html,"WD 6TB Red 5400 rpm SATA III 3.5\"" Internal NAS HDD WD60EFRX. Description: 6TB Storage Capacity3.5\"" Form FactorSATA III 6 Gb/s Interface64MB Cache5400 rpmUp to 175 MB/s Sustained Transfer Rate600,000 Load/Unload Cycles1,000,000 Hours MTBFError Recovery ControlsNASware 3.0 Technology",Red,WD60EFRX,HDD,,,,175.0 MB/s,,SATA,,,,,,3.5-inch SATA,,Red,
products_3_46111836,Asus,ASUS GeForce GTX 1660 SUPER 6GB Phoenix Boost Graphics Card,"Available  CCL: ASUS GeForce GTX 1660 SUPER Phoenix 6GB Overclocked Graphics Card. HDMI, DVI and DisplayPort inputs. Direct X 12 Support. VR Ready.",230.51,GBP,137125,https://www.cclonline.com/product/299843/90YV0DT0-M0NA00/Graphics-Cards/ASUS-GeForce-GTX-1660-SUPER-Phoenix-6GB-Overclocked-Graphics-Card-PH-GTX1660S-O6G/VGA5692,"ASUS GeForce GTX 1660 SUPER 6GB Phoenix Boost Graphics Card. Description: Available @ CCL: ASUS GeForce GTX 1660 SUPER Phoenix 6GB Overclocked Graphics Card. HDMI, DVI and DisplayPort inputs. Direct X 12 Support. VR Ready.",GeForce GTX 1660 SUPER Phoenix Boost,PH-GTX1660S-O6G,GPU,,,,,,PCI Express x16,,,,,,,GDDR6,,
products_3_71429791,Gigabyte,Gigabyte GeForce RTX 2060 SUPER WINDFORCE OC 8G - graphics card - GF RTX 20,"WINDFORCE 2X cooling system features 2x 100mm unique blade fans, alternate spinning fan, 2 composite copper heat pipes direct touch GPU and 3D active fan, together delivering an effective heat dissipation.",451.99,USD,1391915,https://www.cdw.com/product/gigabyte-geforce-rtx-2060-super-windforce-oc-8g-graphics-card-gf-rtx-20/6056281,"Gigabyte GeForce RTX 2060 SUPER WINDFORCE OC 8G - graphics card - GF RTX 20. Description: WINDFORCE 2X cooling system features 2x 100mm unique blade fans, alternate spinning fan, 2 composite copper heat pipes direct touch GPU and 3D active fan, together delivering an effective heat dissipation.",GeForce RTX 2060 SUPER WINDFORCE OC 8G,GV-N206SWF2OC-8GD,GPU,,,,,,,,40.0,265.0,121.0,,,GDDR6,,
products_3_18687923,Gigabyte,"GeForce GTX 1050 Ti OC 4G, 1316 - 1455MHz, 4GB GDDR5, Graphics Card","GeForce GTX 1050 Ti OC 4G, 1316 - 1455MHz, 4GB GDDR5, Graphics Card",135.71,GBP,140425,https://www.avadirect.com/GeForce-GTX-1050-Ti-OC-4G-1316-1455MHz-4GB-GDDR5-Graphics-Card/Product/10853187,"Gigabyte GTX 1050 Ti OC 4G Graphics Card. Description: The WINDFORCE 2X cooling system features two 80mm unique blade fans and semi-passive 3D active fan together delivering an effective heat dissipation capacity for higher performance at lower temperatures.80mm Unique Blade Fan DesignThe airflow is spilt by the triangle fan edge, and guided smoothly through the 3D stripe curve on the fan surface, effectively enhancing the air flow.3D Active FanThe semi-passive fans will remain off when the GPU is under a set loading or temperature for low power gaming. It allows gamers to enjoy gameplay in complete silence when the system is running light or idle.One-click Super overclockingWith a simple click on XTREME engine utility, gamers can easily tune the card to meet their various gaming requirements without any overclocking knowledge, while saving the hassle of manual adjustment.Ultra CoolingLower RDS(on) MOSFETs are specially designed to produce lower switching resistance for faster electric current charging and discharging at extremely low temperature.Low Power LossMetal Choke hold energy much longer than common iron-core chokes at high frequency, thus effectively reduce core energy loss and EMI interference.Longer LifeLower ESR Solid Capacitors ensure better electronic conductivity for excellent system performance and longer lifespan.Powered by GeForce GTX 1050 TiIntegrated with 4GB GDDR5 128bit memoryWINDFORCE 2X with Blade Fan DesignSupport up to 8K display @60Hz",GeForce GTX 1050 Ti OC 4G,GV-N105TOC-4GD,GPU,,,,,,PCI Express x16,,,,,600.0000000000001,,,,
products_3_63864528,Gigabyte,Gigabyte nVidia GeForce GT 1030 2GB DDR5 Fan PCIe Graphic Card 4K60Hz HDMI DVI 2xDisplays Low Profile 1506/1468 MHz VCG-N1030SL-2GL GV-N1030SL-2GL,"Gigabyte nVidia GeForce GT 1030 Low Profile 2GB PCIe Video Card 4K  60Hz HDMI DVI 2x Displays Single Slot Low Profile 1506/1468 MHzFeaturesPowered by GeForce® GT 1030Integrated with 2GB GDDR5 64bit memoryLow profile design with 150 mm card lengthOne-click overclocking via AORUS Graphics EngineCore Clock Boost: 1506 MHz/ Base: 1252 MHz in OC Mode Boost: 1468 MHz/ Base: 1227 MHz in Gaming ModeGraphics ProcessingGeForce® GT 1030 Core ClockBoost: 1506 MHz/ Base: 1252 MHz in OC ModeBoost: 1468 MHz/ Base: 1227 MHz in Gaming Mode Memory Clock6008 MHz Memory Size2 GB Memory TypeGDDR5 Memory Bus64 bit OutputDVI-D *1HDMI-2.0b*1 (Max Resolution: 4096x2160 60 Hz) Digital max resolution4096 X 2160 Multi-view2 Card sizeH=14.7 L=149.9 W=68.9 PCB FormLow Profile DirectX12 OpenGL4.5 Recommended PSU300WLOW PROFILE DESIGN Low profile design with one slot and 150mm card length saves more spaces to fit slim or smaller system. Equipped with a DVI-D and a HDMI port, the card supports up to 4K high resolution.ULTRA DURABLE COMPONENTS Engineered with the high-quality chokes and capacitors, this graphic card delivers outstanding performance and durable system lifespan.SMOOTH AND CRISP VISUAL Equipped with a DVI-D and a HDMI port, the card can deliver beautiful and smooth 4K video playback.Intuitive AORUS Graphics Engine Utility The cutting edge intuitive interface allows you to tune the clock speeds, voltage, fan performance, and power target in real-time according to your own gaming requirement.One-click Overclocking With a simple click on AORUS Graphics Engine utility, gamers can easily tune the card to meet their various gaming requirements without any overclocking knowledgeGigabyte nVidia GeForce GT 1030 2GB DDR5 Fan PCIe Graphic Card 4K60Hz HDMI DVI 2xDisplays Low Profile 1506/1468 MHz VCG-N1030SL-2GL GV-N1030SL-2GLWarranty: 36 months Size: 295x210.5x50 mm Weight: 0.23 Kg",70.88,AUD,1416690,https://platinumcomputer.net/products/gigabyte-nvidia-geforce-gt-1030-2gb-ddr5-fan-pcie-graphic-card-4k-60hz-hdmi-dvi-2xdisplays-low-profile-1506-1468-mhz-vcg-n1030sl-2gl-gv-n1030sl-2gl,"Gigabyte nVidia GeForce GT 1030 2GB DDR5 Fan PCIe Graphic Card 4K@60Hz HDMI DVI 2xDisplays Low Profile 1506/1468 MHz VCG-N1030SL-2GL GV-N1030SL-2GL. Description: Gigabyte nVidia GeForce GT 1030 Low Profile 2GB PCIe Video Card 4K @ 60Hz HDMI DVI 2x Displays Single Slot Low Profile 1506/1468 MHzFeaturesPowered by GeForce® GT 1030Integrated with 2GB GDDR5 64bit memoryLow profile design with 150 mm card lengthOne-click overclocking via AORUS Graphics EngineCore Clock Boost: 1506 MHz/ Base: 1252 MHz in OC Mode Boost: 1468 MHz/ Base: 1227 MHz in Gaming ModeGraphics ProcessingGeForce® GT 1030 Core ClockBoost: 1506 MHz/ Base: 1252 MHz in OC ModeBoost: 1468 MHz/ Base: 1227 MHz in Gaming Mode Memory Clock6008 MHz Memory Size2 GB Memory TypeGDDR5 Memory Bus64 bit OutputDVI-D *1HDMI-2.0b*1 (Max Resolution: 4096x2160 @60 Hz) Digital max resolution4096 X 2160 Multi-view2 Card sizeH=14.7 L=149.9 W=68.9 PCB FormLow Profile DirectX12 OpenGL4.5 Recommended PSU300WLOW PROFILE DESIGN Low profile design with one slot and 150mm card length saves more spaces to fit slim or smaller system. Equipped with a DVI-D and a HDMI port, the card supports up to 4K high resolution.ULTRA DURABLE COMPONENTS Engineered with the high-quality chokes and capacitors, this graphic card delivers outstanding performance and durable system lifespan.SMOOTH AND CRISP VISUAL Equipped with a DVI-D and a HDMI port, the card can deliver beautiful and smooth 4K video playback.Intuitive AORUS Graphics Engine Utility The cutting edge intuitive interface allows you to tune the clock speeds, voltage, fan performance, and power target in real-time according to your own gaming requirement.One-click Overclocking With a simple click on AORUS Graphics Engine utility, gamers can easily tune the card to meet their various gaming requirements without any overclocking knowledgeGigabyte nVidia GeForce GT 1030 2GB DDR5 Fan PCIe Graphic Card 4K@60Hz HDMI DVI 2xDisplays Low Profile 1506/1468 MHz VCG-N1030SL-2GL GV-N1030SL-2GLWarranty: 36 months Size: 295x210.5x50 mm Weight: 0.23 Kg",,VCG-N1030SL-2GL GV-N1030SL-2GL,GPU,,,,,,,,147.0,149.9,,230.0,,GDDR5,,Low Profile
products_3_25975914,Seagate,"Seagate LaCie 1TB Rugged Mini Portable USB 3.0, USB-C Cable. External HDD LAC301558, 2 Years Warranty","Product OverviewThe LaCie Rugged Mini drive shares features with our popular Rugged drive, like shock resistance, drop resistance, and rubber sleeve for added protection. But the LaCie Rugged Mini is also rain- and pressure-resistant—you can drive over it with a 1-ton car, and it still works! Its small size makes it completely mobile, and its tough exterior provides protection against accidental drops, shock, or pressure. The Rugged Mini is the most compact member of the LaCie Rugged drive family and will appeal to a wide range of users.Use CasesStudents: Store music, video, and confidential school documents on a secure device that fits in a backpack.Travelers: Protect valuable data from loss, theft, or accident while on the road.Photographers: Small form factor and toughness make this product perfect for use in the field or to safely deliver large files to customers and partners, and encryption adds an extra layer of intellectual property protection.Videographers: Perfect for shuttling dailies or other footage to the studio and transfering files quickly thanks to USB 3.0.Specs:Capacity1TBFeaturesShock, rain, and pressure resistantPassword protectionUSB 3.0: up to 4x faster than USB 2.0Form FactorPortableInterfaceInternal: SATA 6Gb/sExternal: USB 3.0",127.33,AUD,1416702,https://icit.net.au/product/seagate-lacie-1tb-rugged-mini-portable-usb-3-0-usb-c-cable-external-hdd-lac301558-2-years-warranty,"Seagate LaCie 1TB Rugged Mini Portable USB 3.0, USB-C Cable. External HDD LAC301558, 2 Years Warranty. Description: Product OverviewThe LaCie Rugged Mini drive shares features with our popular Rugged drive, like shock resistance, drop resistance, and rubber sleeve for added protection. But the LaCie Rugged Mini is also rain- and pressure-resistant—you can drive over it with a 1-ton car, and it still works! Its small size makes it completely mobile, and its tough exterior provides protection against accidental drops, shock, or pressure. The Rugged Mini is the most compact member of the LaCie Rugged drive family and will appeal to a wide range of users.Use CasesStudents: Store music, video, and confidential school documents on a secure device that fits in a backpack.Travelers: Protect valuable data from loss, theft, or accident while on the road.Photographers: Small form factor and toughness make this product perfect for use in the field or to safely deliver large files to customers and partners, and encryption adds an extra layer of intellectual property protection.Videographers: Perfect for shuttling dailies or other footage to the studio and transfering files quickly thanks to USB 3.0.Specs:Capacity1TBFeaturesShock, rain, and pressure resistantPassword protectionUSB 3.0: up to 4x faster than USB 2.0Form FactorPortableInterfaceInternal: SATA 6Gb/sExternal: USB 3.0",Rugged Mini Portable,,HDD,,,"1,000.0 GB",,,USB 3.0,,,,,,,,Orange,External
